window_id,media_id,system_id,room_id,session_id,source_type,start_time,end_time,duration_seconds,video_path,video_start_offset_sec,has_audio,zone_config_id,quality_status,warnings
video_000024_w0229,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:11:56-03:00,2025-08-17T00:12:26-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2280.0,True,default_zone,warning,mapping_override
video_000024_w0230,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:12:06-03:00,2025-08-17T00:12:36-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2290.0,True,default_zone,warning,mapping_override
video_000024_w0231,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:12:16-03:00,2025-08-17T00:12:46-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2300.0,True,default_zone,warning,mapping_override
video_000024_w0232,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:12:26-03:00,2025-08-17T00:12:56-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2310.0,True,default_zone,warning,mapping_override
video_000024_w0233,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:12:36-03:00,2025-08-17T00:13:06-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2320.0,True,default_zone,warning,mapping_override
video_000024_w0234,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:12:46-03:00,2025-08-17T00:13:16-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2330.0,True,default_zone,warning,mapping_override
video_000024_w0235,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:12:56-03:00,2025-08-17T00:13:26-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2340.0,True,default_zone,warning,mapping_override
video_000024_w0236,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:13:06-03:00,2025-08-17T00:13:36-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2350.0,True,default_zone,warning,mapping_override
video_000024_w0237,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:13:16-03:00,2025-08-17T00:13:46-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2360.0,True,default_zone,warning,mapping_override
video_000024_w0238,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:13:26-03:00,2025-08-17T00:13:56-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2370.0,True,default_zone,warning,mapping_override
video_000024_w0239,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:13:36-03:00,2025-08-17T00:14:06-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2380.0,True,default_zone,warning,mapping_override
video_000024_w0240,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:13:46-03:00,2025-08-17T00:14:16-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2390.0,True,default_zone,warning,mapping_override
video_000024_w0241,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:13:56-03:00,2025-08-17T00:14:26-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2400.0,True,default_zone,warning,mapping_override
video_000024_w0242,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:14:06-03:00,2025-08-17T00:14:36-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2410.0,True,default_zone,warning,mapping_override
video_000024_w0243,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:14:16-03:00,2025-08-17T00:14:46-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2420.0,True,default_zone,warning,mapping_override
video_000024_w0244,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:14:26-03:00,2025-08-17T00:14:56-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2430.0,True,default_zone,warning,mapping_override
video_000024_w0245,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:14:36-03:00,2025-08-17T00:15:06-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2440.0,True,default_zone,warning,mapping_override
video_000024_w0246,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:14:46-03:00,2025-08-17T00:15:16-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2450.0,True,default_zone,warning,mapping_override
video_000024_w0247,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:14:56-03:00,2025-08-17T00:15:26-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2460.0,True,default_zone,warning,mapping_override
video_000024_w0248,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:15:06-03:00,2025-08-17T00:15:36-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2470.0,True,default_zone,warning,mapping_override
video_000024_w0249,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:15:16-03:00,2025-08-17T00:15:46-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2480.0,True,default_zone,warning,mapping_override
video_000024_w0250,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:15:26-03:00,2025-08-17T00:15:56-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2490.0,True,default_zone,warning,mapping_override
video_000024_w0251,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:15:36-03:00,2025-08-17T00:16:06-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2500.0,True,default_zone,warning,mapping_override
video_000024_w0252,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:15:46-03:00,2025-08-17T00:16:16-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2510.0,True,default_zone,warning,mapping_override
video_000024_w0253,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:15:56-03:00,2025-08-17T00:16:26-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2520.0,True,default_zone,warning,mapping_override
video_000024_w0254,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:16:06-03:00,2025-08-17T00:16:36-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2530.0,True,default_zone,warning,mapping_override
video_000024_w0255,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:16:16-03:00,2025-08-17T00:16:46-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2540.0,True,default_zone,warning,mapping_override
video_000024_w0256,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:16:26-03:00,2025-08-17T00:16:56-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2550.0,True,default_zone,warning,mapping_override
video_000024_w0257,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:16:36-03:00,2025-08-17T00:17:06-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2560.0,True,default_zone,warning,mapping_override
video_000024_w0258,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:16:46-03:00,2025-08-17T00:17:16-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2570.0,True,default_zone,warning,mapping_override
video_000024_w0259,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:16:56-03:00,2025-08-17T00:17:26-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2580.0,True,default_zone,warning,mapping_override
video_000024_w0260,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:17:06-03:00,2025-08-17T00:17:36-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2590.0,True,default_zone,warning,mapping_override
video_000024_w0261,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:17:16-03:00,2025-08-17T00:17:46-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2600.0,True,default_zone,warning,mapping_override
video_000024_w0262,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:17:26-03:00,2025-08-17T00:17:56-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2610.0,True,default_zone,warning,mapping_override
video_000024_w0263,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:17:36-03:00,2025-08-17T00:18:06-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2620.0,True,default_zone,warning,mapping_override
video_000024_w0264,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:17:46-03:00,2025-08-17T00:18:16-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2630.0,True,default_zone,warning,mapping_override
video_000024_w0265,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:17:56-03:00,2025-08-17T00:18:26-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2640.0,True,default_zone,warning,mapping_override
video_000024_w0266,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:18:06-03:00,2025-08-17T00:18:36-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2650.0,True,default_zone,warning,mapping_override
video_000024_w0267,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:18:16-03:00,2025-08-17T00:18:46-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2660.0,True,default_zone,warning,mapping_override
video_000024_w0268,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:18:26-03:00,2025-08-17T00:18:56-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2670.0,True,default_zone,warning,mapping_override
video_000024_w0269,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:18:36-03:00,2025-08-17T00:19:06-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2680.0,True,default_zone,warning,mapping_override
video_000024_w0270,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:18:46-03:00,2025-08-17T00:19:16-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2690.0,True,default_zone,warning,mapping_override
video_000024_w0271,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:18:56-03:00,2025-08-17T00:19:26-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2700.0,True,default_zone,warning,mapping_override
video_000024_w0272,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:19:06-03:00,2025-08-17T00:19:36-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2710.0,True,default_zone,warning,mapping_override
video_000024_w0273,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:19:16-03:00,2025-08-17T00:19:46-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2720.0,True,default_zone,warning,mapping_override
video_000024_w0274,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:19:26-03:00,2025-08-17T00:19:56-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2730.0,True,default_zone,warning,mapping_override
video_000024_w0275,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:19:36-03:00,2025-08-17T00:20:06-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2740.0,True,default_zone,warning,mapping_override
video_000024_w0276,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:19:46-03:00,2025-08-17T00:20:16-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2750.0,True,default_zone,warning,mapping_override
video_000024_w0277,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:19:56-03:00,2025-08-17T00:20:26-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2760.0,True,default_zone,warning,mapping_override
video_000024_w0278,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:20:06-03:00,2025-08-17T00:20:36-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2770.0,True,default_zone,warning,mapping_override
video_000024_w0279,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:20:16-03:00,2025-08-17T00:20:46-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2780.0,True,default_zone,warning,mapping_override
video_000024_w0280,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:20:26-03:00,2025-08-17T00:20:56-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2790.0,True,default_zone,warning,mapping_override
video_000024_w0281,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:20:36-03:00,2025-08-17T00:21:06-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2800.0,True,default_zone,warning,mapping_override
video_000024_w0282,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:20:46-03:00,2025-08-17T00:21:16-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2810.0,True,default_zone,warning,mapping_override
video_000024_w0283,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:20:56-03:00,2025-08-17T00:21:26-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2820.0,True,default_zone,warning,mapping_override
video_000024_w0284,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:21:06-03:00,2025-08-17T00:21:36-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2830.0,True,default_zone,warning,mapping_override
video_000024_w0285,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:21:16-03:00,2025-08-17T00:21:46-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2840.0,True,default_zone,warning,mapping_override
video_000024_w0286,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:21:26-03:00,2025-08-17T00:21:56-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2850.0,True,default_zone,warning,mapping_override
video_000024_w0287,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:21:36-03:00,2025-08-17T00:22:06-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2860.0,True,default_zone,warning,mapping_override
video_000024_w0288,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:21:46-03:00,2025-08-17T00:22:16-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2870.0,True,default_zone,warning,mapping_override
video_000024_w0289,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:21:56-03:00,2025-08-17T00:22:26-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2880.0,True,default_zone,warning,mapping_override
video_000024_w0290,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:22:06-03:00,2025-08-17T00:22:36-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2890.0,True,default_zone,warning,mapping_override
video_000024_w0291,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:22:16-03:00,2025-08-17T00:22:46-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2900.0,True,default_zone,warning,mapping_override
video_000024_w0292,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:22:26-03:00,2025-08-17T00:22:56-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2910.0,True,default_zone,warning,mapping_override
video_000024_w0293,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:22:36-03:00,2025-08-17T00:23:06-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2920.0,True,default_zone,warning,mapping_override
video_000024_w0294,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:22:46-03:00,2025-08-17T00:23:16-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2930.0,True,default_zone,warning,mapping_override
video_000024_w0295,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:22:56-03:00,2025-08-17T00:23:26-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2940.0,True,default_zone,warning,mapping_override
video_000024_w0296,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:23:06-03:00,2025-08-17T00:23:36-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2950.0,True,default_zone,warning,mapping_override
video_000024_w0297,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:23:16-03:00,2025-08-17T00:23:46-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2960.0,True,default_zone,warning,mapping_override
video_000024_w0298,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:23:26-03:00,2025-08-17T00:23:56-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2970.0,True,default_zone,warning,mapping_override
video_000024_w0299,video_000024,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:23:36-03:00,2025-08-17T00:24:06-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX220044.MP4",2980.0,True,default_zone,warning,mapping_override
video_000025_w0001,video_000025,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:24:07-03:00,2025-08-17T00:24:37-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX230044.MP4",0.0,True,default_zone,warning,mapping_override
video_000025_w0002,video_000025,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:24:17-03:00,2025-08-17T00:24:47-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX230044.MP4",10.0,True,default_zone,warning,mapping_override
video_000025_w0003,video_000025,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:24:27-03:00,2025-08-17T00:24:57-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX230044.MP4",20.0,True,default_zone,warning,mapping_override
video_000025_w0004,video_000025,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:24:37-03:00,2025-08-17T00:25:07-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX230044.MP4",30.0,True,default_zone,warning,mapping_override
video_000025_w0005,video_000025,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:24:47-03:00,2025-08-17T00:25:17-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX230044.MP4",40.0,True,default_zone,warning,mapping_override
video_000025_w0006,video_000025,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:24:57-03:00,2025-08-17T00:25:27-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX230044.MP4",50.0,True,default_zone,warning,mapping_override
video_000025_w0007,video_000025,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:25:07-03:00,2025-08-17T00:25:37-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX230044.MP4",60.0,True,default_zone,warning,mapping_override
video_000025_w0008,video_000025,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:25:17-03:00,2025-08-17T00:25:47-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX230044.MP4",70.0,True,default_zone,warning,mapping_override
video_000025_w0009,video_000025,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:25:27-03:00,2025-08-17T00:25:57-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX230044.MP4",80.0,True,default_zone,warning,mapping_override
video_000025_w0010,video_000025,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:25:37-03:00,2025-08-17T00:26:07-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX230044.MP4",90.0,True,default_zone,warning,mapping_override
video_000025_w0011,video_000025,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:25:47-03:00,2025-08-17T00:26:17-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX230044.MP4",100.0,True,default_zone,warning,mapping_override
video_000025_w0012,video_000025,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:25:57-03:00,2025-08-17T00:26:27-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX230044.MP4",110.0,True,default_zone,warning,mapping_override
video_000025_w0013,video_000025,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:26:07-03:00,2025-08-17T00:26:37-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX230044.MP4",120.0,True,default_zone,warning,mapping_override
video_000025_w0014,video_000025,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:26:17-03:00,2025-08-17T00:26:47-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX230044.MP4",130.0,True,default_zone,warning,mapping_override
video_000025_w0015,video_000025,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:26:27-03:00,2025-08-17T00:26:57-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX230044.MP4",140.0,True,default_zone,warning,mapping_override
video_000025_w0016,video_000025,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:26:37-03:00,2025-08-17T00:27:07-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX230044.MP4",150.0,True,default_zone,warning,mapping_override
video_000025_w0017,video_000025,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:26:47-03:00,2025-08-17T00:27:17-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX230044.MP4",160.0,True,default_zone,warning,mapping_override
video_000025_w0018,video_000025,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:26:57-03:00,2025-08-17T00:27:27-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX230044.MP4",170.0,True,default_zone,warning,mapping_override
video_000025_w0019,video_000025,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:27:07-03:00,2025-08-17T00:27:37-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX230044.MP4",180.0,True,default_zone,warning,mapping_override
video_000025_w0020,video_000025,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:27:17-03:00,2025-08-17T00:27:47-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX230044.MP4",190.0,True,default_zone,warning,mapping_override
video_000025_w0021,video_000025,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:27:27-03:00,2025-08-17T00:27:57-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX230044.MP4",200.0,True,default_zone,warning,mapping_override
video_000025_w0022,video_000025,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:27:37-03:00,2025-08-17T00:28:07-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX230044.MP4",210.0,True,default_zone,warning,mapping_override
video_000025_w0023,video_000025,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:27:47-03:00,2025-08-17T00:28:17-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX230044.MP4",220.0,True,default_zone,warning,mapping_override
video_000025_w0024,video_000025,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:27:57-03:00,2025-08-17T00:28:27-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX230044.MP4",230.0,True,default_zone,warning,mapping_override
video_000025_w0025,video_000025,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:28:07-03:00,2025-08-17T00:28:37-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX230044.MP4",240.0,True,default_zone,warning,mapping_override
video_000025_w0026,video_000025,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:28:17-03:00,2025-08-17T00:28:47-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX230044.MP4",250.0,True,default_zone,warning,mapping_override
video_000025_w0027,video_000025,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:28:27-03:00,2025-08-17T00:28:57-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX230044.MP4",260.0,True,default_zone,warning,mapping_override
video_000025_w0028,video_000025,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:28:37-03:00,2025-08-17T00:29:07-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX230044.MP4",270.0,True,default_zone,warning,mapping_override
video_000025_w0029,video_000025,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:28:47-03:00,2025-08-17T00:29:17-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX230044.MP4",280.0,True,default_zone,warning,mapping_override
video_000025_w0030,video_000025,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-17T00:28:57-03:00,2025-08-17T00:29:27-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX230044.MP4",290.0,True,default_zone,warning,mapping_override
