window_id,media_id,system_id,room_id,session_id,start_time,end_time,video_path,video_start_offset_sec,duration_seconds,zone_config_id,zone_id,semantic_type,zone_area_pixels,zone_area_fraction,activity_mean,activity_std,activity_sum,activity_norm,frame_count_used,quality_status,warnings,start_time_dt,end_time_dt
video_000004_w0017,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:52:56-03:00,2025-08-16T06:53:26-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",160.0,30.0,room1_aug16_17_semantic_v1,general_zone,general,1908762,0.9205063657407407,0.0005059037978450457,0.0012988351751118898,256.9333610534668,0.9965624239218425,15,ok,mapping_override,2025-08-16 06:52:56-03:00,2025-08-16 06:53:26-03:00
video_000004_w0018,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:53:06-03:00,2025-08-16T06:53:36-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",170.0,30.0,room1_aug16_17_semantic_v1,drinking_zone,drinking,71708,0.034581404320987656,3.043192918994464e-05,0.00028446657912960894,0.6039216299541295,0.0025418413420979567,15,ok,mapping_override,2025-08-16 06:53:06-03:00,2025-08-16 06:53:36-03:00
video_000004_w0018,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:53:06-03:00,2025-08-16T06:53:36-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",170.0,30.0,room1_aug16_17_semantic_v1,feeding_zone,feeding,93130,0.044912229938271604,4.280855106723417e-06,6.263046234380453e-05,0.10980393458157778,0.00046215297913021117,15,ok,mapping_override,2025-08-16 06:53:06-03:00,2025-08-16 06:53:36-03:00
video_000004_w0018,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:53:06-03:00,2025-08-16T06:53:36-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",170.0,30.0,room1_aug16_17_semantic_v1,general_zone,general,1908762,0.9205063657407407,0.0004664155344168345,0.0012553074785197774,236.87845611572266,0.9969960056787718,15,ok,mapping_override,2025-08-16 06:53:06-03:00,2025-08-16 06:53:36-03:00
video_000004_w0019,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:53:16-03:00,2025-08-16T06:53:46-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",180.0,30.0,room1_aug16_17_semantic_v1,drinking_zone,drinking,71708,0.034581404320987656,4.1300475034707534e-05,0.0003280792977117623,0.8196079288609326,0.0035340468284136015,15,ok,mapping_override,2025-08-16 06:53:16-03:00,2025-08-16 06:53:46-03:00
video_000004_w0019,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:53:16-03:00,2025-08-16T06:53:46-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",180.0,30.0,room1_aug16_17_semantic_v1,feeding_zone,feeding,93130,0.044912229938271604,1.7582084077124212e-05,0.00011098042984182636,0.4509804560802877,0.0019445712936209123,15,ok,mapping_override,2025-08-16 06:53:16-03:00,2025-08-16 06:53:46-03:00
video_000004_w0019,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:53:16-03:00,2025-08-16T06:53:46-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",180.0,30.0,room1_aug16_17_semantic_v1,general_zone,general,1908762,0.9205063657407407,0.0004541459279910972,0.0012412160518579184,230.64708805084229,0.9945213818779655,15,ok,mapping_override,2025-08-16 06:53:16-03:00,2025-08-16 06:53:46-03:00
video_000004_w0020,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:53:26-03:00,2025-08-16T06:53:56-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",190.0,30.0,room1_aug16_17_semantic_v1,drinking_zone,drinking,71708,0.034581404320987656,5.137858097441495e-05,0.00034467412430482604,1.0196079425513744,0.0038327730733293867,15,ok,mapping_override,2025-08-16 06:53:26-03:00,2025-08-16 06:53:56-03:00
video_000004_w0020,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:53:26-03:00,2025-08-16T06:53:56-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",190.0,30.0,room1_aug16_17_semantic_v1,feeding_zone,feeding,93130,0.044912229938271604,2.751978295236768e-05,0.0001972874393686652,0.705882431473583,0.0026534583180259064,15,ok,mapping_override,2025-08-16 06:53:26-03:00,2025-08-16 06:53:56-03:00
video_000004_w0020,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:53:26-03:00,2025-08-16T06:53:56-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",190.0,30.0,room1_aug16_17_semantic_v1,general_zone,general,1908762,0.9205063657407407,0.000520404971515139,0.0013034880432921151,264.2980709075928,0.9935137686086447,15,ok,mapping_override,2025-08-16 06:53:26-03:00,2025-08-16 06:53:56-03:00
video_000004_w0021,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:53:36-03:00,2025-08-16T06:54:06-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",200.0,30.0,room1_aug16_17_semantic_v1,drinking_zone,drinking,71708,0.034581404320987656,4.545028350548819e-05,0.0002662047219928354,0.901960875838995,0.003375056814393913,15,ok,mapping_override,2025-08-16 06:53:36-03:00,2025-08-16 06:54:06-03:00
video_000004_w0021,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:53:36-03:00,2025-08-16T06:54:06-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",200.0,30.0,room1_aug16_17_semantic_v1,feeding_zone,feeding,93130,0.044912229938271604,3.332951496304304e-05,0.00024086278378187368,0.8549020593054593,0.0031989669376893564,15,ok,mapping_override,2025-08-16 06:53:36-03:00,2025-08-16 06:54:06-03:00
video_000004_w0021,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:53:36-03:00,2025-08-16T06:54:06-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",200.0,30.0,room1_aug16_17_semantic_v1,general_zone,general,1908762,0.9205063657407407,0.0005227446109832575,0.0013040583153876165,265.4863052368164,0.9934259762479167,15,ok,mapping_override,2025-08-16 06:53:36-03:00,2025-08-16 06:54:06-03:00
video_000004_w0022,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:53:46-03:00,2025-08-16T06:54:16-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",210.0,30.0,room1_aug16_17_semantic_v1,drinking_zone,drinking,71708,0.034581404320987656,4.762399233489608e-05,0.0002934574557002634,0.9450981207191944,0.0033839283438062352,15,ok,mapping_override,2025-08-16 06:53:46-03:00,2025-08-16 06:54:16-03:00
video_000004_w0022,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:53:46-03:00,2025-08-16T06:54:16-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",210.0,30.0,room1_aug16_17_semantic_v1,feeding_zone,feeding,93130,0.044912229938271604,2.7978444510760406e-05,0.000247226581753542,0.7176471147686243,0.0025695389285805754,15,ok,mapping_override,2025-08-16 06:53:46-03:00,2025-08-16 06:54:16-03:00
video_000004_w0022,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:53:46-03:00,2025-08-16T06:54:16-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",210.0,30.0,room1_aug16_17_semantic_v1,general_zone,general,1908762,0.9205063657407407,0.0005466506777641674,0.001340176483305792,277.6274833679199,0.9940465327276132,15,ok,mapping_override,2025-08-16 06:53:46-03:00,2025-08-16 06:54:16-03:00
video_000004_w0023,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:53:56-03:00,2025-08-16T06:54:26-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",220.0,30.0,room1_aug16_17_semantic_v1,drinking_zone,drinking,71708,0.034581404320987656,3.023431927431375e-05,0.00022075771218320976,0.6000000555068254,0.0023386270290346287,15,ok,mapping_override,2025-08-16 06:53:56-03:00,2025-08-16 06:54:26-03:00
video_000004_w0023,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:53:56-03:00,2025-08-16T06:54:26-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",220.0,30.0,room1_aug16_17_semantic_v1,feeding_zone,feeding,93130,0.044912229938271604,2.186293762254839e-05,0.00021248978834288815,0.560784362256527,0.0021857755761793287,15,ok,mapping_override,2025-08-16 06:53:56-03:00,2025-08-16 06:54:26-03:00
video_000004_w0023,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:53:56-03:00,2025-08-16T06:54:26-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",220.0,30.0,room1_aug16_17_semantic_v1,general_zone,general,1908762,0.9205063657407407,0.0005028846499044448,0.0012994703759128849,255.4000301361084,0.9954755973947861,15,ok,mapping_override,2025-08-16 06:53:56-03:00,2025-08-16 06:54:26-03:00
video_000004_w0024,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:54:06-03:00,2025-08-16T06:54:36-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",230.0,30.0,room1_aug16_17_semantic_v1,drinking_zone,drinking,71708,0.034581404320987656,3.398890791383262e-05,0.0002732044522417709,0.6745098661631346,0.002487706041363021,15,ok,mapping_override,2025-08-16 06:54:06-03:00,2025-08-16 06:54:36-03:00
video_000004_w0024,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:54:06-03:00,2025-08-16T06:54:36-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",230.0,30.0,room1_aug16_17_semantic_v1,feeding_zone,feeding,93130,0.044912229938271604,1.6206093278015032e-05,0.00016721449404334028,0.4156863037496805,0.0015331211313962293,15,ok,mapping_override,2025-08-16 06:54:06-03:00,2025-08-16 06:54:36-03:00
video_000004_w0024,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:54:06-03:00,2025-08-16T06:54:36-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",230.0,30.0,room1_aug16_17_semantic_v1,general_zone,general,1908762,0.9205063657407407,0.000531724828761071,0.0013284135221814117,270.0470905303955,0.9959791728272408,15,ok,mapping_override,2025-08-16 06:54:06-03:00,2025-08-16 06:54:36-03:00
video_000004_w0025,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:54:16-03:00,2025-08-16T06:54:46-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",240.0,30.0,room1_aug16_17_semantic_v1,drinking_zone,drinking,71708,0.034581404320987656,2.1539482744022584e-05,0.00023094737067973862,0.42745102755725384,0.001653394006685143,15,ok,mapping_override,2025-08-16 06:54:16-03:00,2025-08-16 06:54:46-03:00
video_000004_w0025,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:54:16-03:00,2025-08-16T06:54:46-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",240.0,30.0,room1_aug16_17_semantic_v1,feeding_zone,feeding,93130,0.044912229938271604,4.280855015773947e-06,6.251103477552533e-05,0.1098039299249649,0.0004247250513957304,15,ok,mapping_override,2025-08-16 06:54:16-03:00,2025-08-16 06:54:46-03:00
video_000004_w0025,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:54:16-03:00,2025-08-16T06:54:46-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",240.0,30.0,room1_aug16_17_semantic_v1,general_zone,general,1908762,0.9205063657407407,0.000507988635217771,0.0013011510328700146,257.99218559265137,0.9979218809419191,15,ok,mapping_override,2025-08-16 06:54:16-03:00,2025-08-16 06:54:46-03:00
video_000004_w0026,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:54:26-03:00,2025-08-16T06:54:56-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",250.0,30.0,room1_aug16_17_semantic_v1,drinking_zone,drinking,71708,0.034581404320987656,4.288135345025997e-05,0.00030401418431817245,0.8509804522618651,0.002956322675013558,15,ok,mapping_override,2025-08-16 06:54:26-03:00,2025-08-16 06:54:56-03:00
video_000004_w0026,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:54:26-03:00,2025-08-16T06:54:56-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",250.0,30.0,room1_aug16_17_semantic_v1,feeding_zone,feeding,93130,0.044912229938271604,3.256507634432637e-05,0.0001485476076292495,0.8352941898629069,0.0029018282937466394,15,ok,mapping_override,2025-08-16 06:54:26-03:00,2025-08-16 06:54:56-03:00
video_000004_w0026,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:54:26-03:00,2025-08-16T06:54:56-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",250.0,30.0,room1_aug16_17_semantic_v1,general_zone,general,1908762,0.9205063657407407,0.0005634606020369878,0.0013428466627374291,286.1647300720215,0.9941418490312398,15,ok,mapping_override,2025-08-16 06:54:26-03:00,2025-08-16 06:54:56-03:00
video_000004_w0027,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:54:36-03:00,2025-08-16T06:55:06-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",260.0,30.0,room1_aug16_17_semantic_v1,drinking_zone,drinking,71708,0.034581404320987656,4.8612041731151597e-05,0.00032109682894467065,0.9647059617564082,0.0034783592182171742,15,ok,mapping_override,2025-08-16 06:54:36-03:00,2025-08-16 06:55:06-03:00
video_000004_w0027,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:54:36-03:00,2025-08-16T06:55:06-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",260.0,30.0,room1_aug16_17_semantic_v1,feeding_zone,feeding,93130,0.044912229938271604,3.424684070220489e-05,0.0001709923594413946,0.8784314477816224,0.0031672864531696447,15,ok,mapping_override,2025-08-16 06:54:36-03:00,2025-08-16 06:55:06-03:00
video_000004_w0027,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:54:36-03:00,2025-08-16T06:55:06-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",260.0,30.0,room1_aug16_17_semantic_v1,general_zone,general,1908762,0.9205063657407407,0.0005424655702275534,0.0013205555888513723,275.50198459625244,0.9933543543286132,15,ok,mapping_override,2025-08-16 06:54:36-03:00,2025-08-16 06:55:06-03:00
video_000004_w0028,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:54:46-03:00,2025-08-16T06:55:16-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",270.0,30.0,room1_aug16_17_semantic_v1,drinking_zone,drinking,71708,0.034581404320987656,9.386471629113657e-05,0.0003744177626989161,1.8627453250810504,0.006209962262348686,15,ok,mapping_override,2025-08-16 06:54:46-03:00,2025-08-16 06:55:16-03:00
video_000004_w0028,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:54:46-03:00,2025-08-16T06:55:16-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",270.0,30.0,room1_aug16_17_semantic_v1,feeding_zone,feeding,93130,0.044912229938271604,3.577571746973263e-05,0.00020405867253430187,0.9176471359096467,0.0030592233986164,15,ok,mapping_override,2025-08-16 06:54:46-03:00,2025-08-16 06:55:16-03:00
video_000004_w0028,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:54:46-03:00,2025-08-16T06:55:16-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",270.0,30.0,room1_aug16_17_semantic_v1,general_zone,general,1908762,0.9205063657407407,0.000585150575110068,0.0013525869619722168,297.180419921875,0.9907308143390349,15,ok,mapping_override,2025-08-16 06:54:46-03:00,2025-08-16 06:55:16-03:00
video_000004_w0029,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:54:56-03:00,2025-08-16T06:55:26-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",280.0,30.0,room1_aug16_17_semantic_v1,drinking_zone,drinking,71708,0.034581404320987656,8.181051283221072e-05,0.0003427019886051615,1.6235296502709389,0.0053747389079668705,15,ok,mapping_override,2025-08-16 06:54:56-03:00,2025-08-16 06:55:26-03:00
video_000004_w0029,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:54:56-03:00,2025-08-16T06:55:26-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",280.0,30.0,room1_aug16_17_semantic_v1,feeding_zone,feeding,93130,0.044912229938271604,3.0883311577175236e-05,0.00019260030433846016,0.7921569482423365,0.002622457046117919,15,ok,mapping_override,2025-08-16 06:54:56-03:00,2025-08-16 06:55:26-03:00
video_000004_w0029,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:54:56-03:00,2025-08-16T06:55:26-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",280.0,30.0,room1_aug16_17_semantic_v1,general_zone,general,1908762,0.9205063657407407,0.0005900151833581427,0.0013683504968260726,299.65101432800293,0.9920028040459152,15,ok,mapping_override,2025-08-16 06:54:56-03:00,2025-08-16 06:55:26-03:00
video_000004_w0030,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:55:06-03:00,2025-08-16T06:55:36-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",290.0,30.0,room1_aug16_17_semantic_v1,drinking_zone,drinking,71708,0.034581404320987656,0.00012488947759266013,0.0004979744931915775,2.4784317170269787,0.00748602313300148,15,ok,mapping_override,2025-08-16 06:55:06-03:00,2025-08-16 06:55:36-03:00
video_000004_w0030,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:55:06-03:00,2025-08-16T06:55:36-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",290.0,30.0,room1_aug16_17_semantic_v1,feeding_zone,feeding,93130,0.044912229938271604,5.1064485084377036e-05,0.0003079573876069238,1.3098040581680834,0.003956220948829455,15,ok,mapping_override,2025-08-16 06:55:06-03:00,2025-08-16 06:55:36-03:00
video_000004_w0030,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:55:06-03:00,2025-08-16T06:55:36-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",290.0,30.0,room1_aug16_17_semantic_v1,general_zone,general,1908762,0.9205063657407407,0.0006444292977297058,0.0014253055211156606,327.28631114959717,0.9885577559181691,15,ok,mapping_override,2025-08-16 06:55:06-03:00,2025-08-16 06:55:36-03:00
video_000004_w0031,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:55:16-03:00,2025-08-16T06:55:46-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",300.0,30.0,room1_aug16_17_semantic_v1,drinking_zone,drinking,71708,0.034581404320987656,8.181051186208302e-05,0.0004401787349100535,1.6235296097584069,0.005036618986542548,15,ok,mapping_override,2025-08-16 06:55:16-03:00,2025-08-16 06:55:46-03:00
video_000004_w0031,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:55:16-03:00,2025-08-16T06:55:46-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",300.0,30.0,room1_aug16_17_semantic_v1,feeding_zone,feeding,93130,0.044912229938271604,4.95356083168493e-05,0.0002748910745140165,1.270588370040059,0.003941701752871756,15,ok,mapping_override,2025-08-16 06:55:16-03:00,2025-08-16 06:55:46-03:00
video_000004_w0031,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:55:16-03:00,2025-08-16T06:55:46-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",300.0,30.0,room1_aug16_17_semantic_v1,general_zone,general,1908762,0.9205063657407407,0.00062900153764834,0.0014256345573812723,319.4510135650635,0.9910216792605857,15,ok,mapping_override,2025-08-16 06:55:16-03:00,2025-08-16 06:55:46-03:00
video_000004_w0032,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:55:26-03:00,2025-08-16T06:55:56-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",310.0,30.0,room1_aug16_17_semantic_v1,drinking_zone,drinking,71708,0.034581404320987656,8.991251997940708e-05,0.00048204670407964536,1.7843139548785985,0.005741614834537207,15,ok,mapping_override,2025-08-16 06:55:26-03:00,2025-08-16 06:55:56-03:00
video_000004_w0032,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:55:26-03:00,2025-08-16T06:55:56-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",310.0,30.0,room1_aug16_17_semantic_v1,feeding_zone,feeding,93130,0.044912229938271604,3.3482401340734215e-05,0.00024163064275247356,0.858823612332344,0.0027635463923464726,15,ok,mapping_override,2025-08-16 06:55:26-03:00,2025-08-16 06:55:56-03:00
video_000004_w0032,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:55:26-03:00,2025-08-16T06:55:56-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",310.0,30.0,room1_aug16_17_semantic_v1,general_zone,general,1908762,0.9205063657407407,0.0006067015638109297,0.001404652038278679,308.1255235671997,0.9914948387731163,15,ok,mapping_override,2025-08-16 06:55:26-03:00,2025-08-16 06:55:56-03:00
video_000004_w0033,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:55:36-03:00,2025-08-16T06:56:06-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",320.0,30.0,room1_aug16_17_semantic_v1,drinking_zone,drinking,71708,0.034581404320987656,5.2366632917255626e-05,0.00039110944975012294,1.0392158161848783,0.0032568886723334015,15,ok,mapping_override,2025-08-16 06:55:36-03:00,2025-08-16 06:56:06-03:00
video_000004_w0033,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:55:36-03:00,2025-08-16T06:56:06-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",320.0,30.0,room1_aug16_17_semantic_v1,feeding_zone,feeding,93130,0.044912229938271604,1.6206093884344835e-05,0.00014952656735355656,0.41568631306290627,0.001302755426903322,15,ok,mapping_override,2025-08-16 06:55:36-03:00,2025-08-16 06:56:06-03:00
video_000004_w0033,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:55:36-03:00,2025-08-16T06:56:06-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",320.0,30.0,room1_aug16_17_semantic_v1,general_zone,general,1908762,0.9205063657407407,0.0006254110058459143,0.0014204461748401323,317.62748622894287,0.9954403559007633,15,ok,mapping_override,2025-08-16 06:55:36-03:00,2025-08-16 06:56:06-03:00
video_000004_w0034,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:55:46-03:00,2025-08-16T06:56:16-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",330.0,30.0,room1_aug16_17_semantic_v1,drinking_zone,drinking,71708,0.034581404320987656,6.0468639215590274e-05,0.0004037603803832705,1.2000001408159733,0.003727933969855576,15,ok,mapping_override,2025-08-16 06:55:46-03:00,2025-08-16 06:56:16-03:00
video_000004_w0034,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:55:46-03:00,2025-08-16T06:56:16-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",330.0,30.0,room1_aug16_17_semantic_v1,feeding_zone,feeding,93130,0.044912229938271604,2.690823154504566e-05,0.00024226367628822724,0.6901961341500282,0.0021441710936894558,15,ok,mapping_override,2025-08-16 06:55:46-03:00,2025-08-16 06:56:16-03:00
video_000004_w0034,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:55:46-03:00,2025-08-16T06:56:16-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",330.0,30.0,room1_aug16_17_semantic_v1,general_zone,general,1908762,0.9205063657407407,0.0006300902925431729,0.0014228610321879386,320.00395488739014,0.9941278949364549,15,ok,mapping_override,2025-08-16 06:55:46-03:00,2025-08-16 06:56:16-03:00
video_000004_w0035,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:55:56-03:00,2025-08-16T06:56:26-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",340.0,30.0,room1_aug16_17_semantic_v1,drinking_zone,drinking,71708,0.034581404320987656,5.0192921056198735e-05,0.0003685714609067266,0.9960785210132599,0.003237854834589798,15,ok,mapping_override,2025-08-16 06:55:56-03:00,2025-08-16 06:56:26-03:00
video_000004_w0035,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:55:56-03:00,2025-08-16T06:56:26-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",340.0,30.0,room1_aug16_17_semantic_v1,feeding_zone,feeding,93130,0.044912229938271604,1.8040746287321478e-05,0.0002028370513774765,0.46274513052776456,0.0015042002477255144,15,ok,mapping_override,2025-08-16 06:55:56-03:00,2025-08-16 06:56:26-03:00
video_000004_w0035,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:55:56-03:00,2025-08-16T06:56:26-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",340.0,30.0,room1_aug16_17_semantic_v1,general_zone,general,1908762,0.9205063657407407,0.0006028639327269047,0.0014020962252592048,306.17650032043457,0.9952579449176847,15,ok,mapping_override,2025-08-16 06:55:56-03:00,2025-08-16 06:56:26-03:00
video_000004_w0036,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:56:06-03:00,2025-08-16T06:56:36-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",350.0,30.0,room1_aug16_17_semantic_v1,drinking_zone,drinking,71708,0.034581404320987656,5.434272922381448e-05,0.0003632375999586657,1.078431461006403,0.0038858822032292787,15,ok,mapping_override,2025-08-16 06:56:06-03:00,2025-08-16 06:56:36-03:00
video_000004_w0036,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:56:06-03:00,2025-08-16T06:56:36-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",350.0,30.0,room1_aug16_17_semantic_v1,feeding_zone,feeding,93130,0.044912229938271604,1.5594543431992253e-05,0.0001881990513841932,0.40000002551823854,0.0014413090091066547,15,ok,mapping_override,2025-08-16 06:56:06-03:00,2025-08-16 06:56:36-03:00
video_000004_w0036,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:56:06-03:00,2025-08-16T06:56:36-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",350.0,30.0,room1_aug16_17_semantic_v1,general_zone,general,1908762,0.9205063657407407,0.0005435388748689245,0.0013470851117745042,276.0470838546753,0.9946728087876641,15,ok,mapping_override,2025-08-16 06:56:06-03:00,2025-08-16 06:56:36-03:00
video_000004_w0037,video_000004,free_range,room_1,room_1_16_17_aug,2025-08-16T06:56:16-03:00,2025-08-16T06:56:46-03:00,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX020044.MP4",360.0,30.0,room1_aug16_17_semantic_v1,drinking_zone,drinking,71708,0.034581404320987656,3.359368759750699e-05,0.00026092430537876985,0.6666667191311717,0.0026249555559179527,15,ok,mapping_override,2025-08-16 06:56:16-03:00,2025-08-16 06:56:46-03:00
