window_id,room_id,session_id,start_time,end_time,media_id,system_id,duration_seconds,zone_config_id,activity_mean,activity_total,drinking_activity_fraction,feeding_activity_fraction,general_activity_fraction,drinking_to_feeding_activity_ratio,feeding_plus_drinking_activity_fraction,functional_area_activity_fraction,spatial_freedom_index,occupancy_imbalance_index,warnings,start_time_dt,end_time_dt,semantic_transition_proxy,normalized_activity,mobility_index
video_000017_w0249,room_1,room_1_16_17_aug,2025-08-16T18:23:59-03:00,2025-08-16T18:24:29-03:00,video_000017,free_range,30.0,room1_aug16_17_semantic_v1,0.00017495734561837,0.00052487203685511,0.04066109450665499,0.023885420955961308,0.9354534845373838,1.7023394555877325,0.0645465154626163,0.0645465154626163,0.25653576620056756,0.6021201512040504,mapping_override,2025-08-16 18:23:59-03:00,2025-08-16 18:24:29-03:00,0.004108004173894111,0.002047892504925764,0.0026659260056162678
video_000017_w0250,room_1,room_1_16_17_aug,2025-08-16T18:24:09-03:00,2025-08-16T18:24:39-03:00,video_000017,free_range,30.0,room1_aug16_17_semantic_v1,0.0001703634160296335,0.0005110902480889005,0.05297021451642642,0.015555294374329945,0.9314744911092436,3.4052852515501266,0.06852550889075636,0.06852550889075636,0.2607945815012626,0.5981411577759104,mapping_override,2025-08-16 18:24:09-03:00,2025-08-16 18:24:39-03:00,0.012309120009771454,0.0018944580082666997,0.005018856608718126
video_000017_w0251,room_1,room_1_16_17_aug,2025-08-16T18:24:19-03:00,2025-08-16T18:24:49-03:00,video_000017,free_range,30.0,room1_aug16_17_semantic_v1,0.00015177891386378582,0.0004553367415913575,0.05207836154246904,0.0013430735307317383,0.9465785649267993,38.77551031334488,0.053421435073200775,0.053421435073200775,0.19546634285880266,0.6132452315934659,mapping_override,2025-08-16 18:24:19-03:00,2025-08-16 18:24:49-03:00,0.015104073817555607,0.0012737467674005993,0.005422844882447101
video_000017_w0252,room_1,room_1_16_17_aug,2025-08-16T18:24:29-03:00,2025-08-16T18:24:59-03:00,video_000017,free_range,30.0,room1_aug16_17_semantic_v1,0.0001746501660313192,0.0005239504980939576,0.08448245638495168,0.000583595900209759,0.9149339477148386,144.761908633331,0.08506605228516144,0.08506605228516144,0.2680293903803137,0.5816006143815053,mapping_override,2025-08-16 18:24:29-03:00,2025-08-16 18:24:59-03:00,0.032404094842482634,0.0020376328907082022,0.011147571476240532
video_000017_w0253,room_1,room_1_16_17_aug,2025-08-16T18:24:39-03:00,2025-08-16T18:25:09-03:00,video_000017,free_range,30.0,room1_aug16_17_semantic_v1,0.00017568682682799085,0.0005270604804839726,0.09485688246829425,0.015664113321107394,0.8894790042105982,6.055681577614393,0.11052099578940165,0.11052099578940165,0.35745627373748684,0.556145670877265,mapping_override,2025-08-16 18:24:39-03:00,2025-08-16 18:25:09-03:00,0.025454943504240296,0.002072256740393118,0.009087062769547271
video_000017_w0254,room_1,room_1_16_17_aug,2025-08-16T18:24:49-03:00,2025-08-16T18:25:19-03:00,video_000017,free_range,30.0,room1_aug16_17_semantic_v1,0.00019196480158522418,0.0005758944047556725,0.08990155668467255,0.022300209324600327,0.8877982339907271,4.0314220990517,0.11220176600927287,0.11220176600927287,0.3705085546666031,0.5544649006573938,mapping_override,2025-08-16 18:24:49-03:00,2025-08-16 18:25:19-03:00,0.006636096003492879,0.0026159313473415415,0.0038219807441869425
video_000017_w0255,room_1,room_1_16_17_aug,2025-08-16T18:24:59-03:00,2025-08-16T18:25:29-03:00,video_000017,free_range,30.0,room1_aug16_17_semantic_v1,0.0001758409332574552,0.0005275227997723656,0.054691570416313805,0.029851661300310136,0.9154567682833761,1.8321114482075944,0.08454323171662394,0.08454323171662394,0.3136911988614628,0.5821234349500428,mapping_override,2025-08-16 18:24:59-03:00,2025-08-16 18:25:29-03:00,0.035209986268358764,0.002077403802832813,0.012017178542490597
video_000017_w0256,room_1,room_1_16_17_aug,2025-08-16T18:25:09-03:00,2025-08-16T18:25:39-03:00,video_000017,free_range,30.0,room1_aug16_17_semantic_v1,0.0001591866592813555,0.0004775599778440665,0.016137841046818452,0.01728774526339485,0.9665744136897867,0.9334844307885997,0.03342558631021331,0.03342558631021331,0.15438050933031958,0.6332410803564534,mapping_override,2025-08-16 18:25:09-03:00,2025-08-16 18:25:39-03:00,0.05111764540641063,0.0015211610273644532,0.016400106341078306
video_000017_w0257,room_1,room_1_16_17_aug,2025-08-16T18:25:19-03:00,2025-08-16T18:25:49-03:00,video_000017,free_range,30.0,room1_aug16_17_semantic_v1,0.00015339496316705157,0.00046018488950115474,0.016317738992646803,0.007309082235331487,0.9763731787720217,2.2325291284544906,0.023626821227978288,0.023626821227978288,0.11510148430194223,0.6430398454386883,mapping_override,2025-08-16 18:25:19-03:00,2025-08-16 18:25:49-03:00,0.009978663028063349,0.001327721846172107,0.00392300420073948
video_000017_w0258,room_1,room_1_16_17_aug,2025-08-16T18:25:29-03:00,2025-08-16T18:25:59-03:00,video_000017,free_range,30.0,room1_aug16_17_semantic_v1,0.00016406518653740122,0.0004921955596122036,0.015256491065641033,0.002795614587241747,0.9819478943471173,5.4572941260453325,0.01805210565288278,0.01805210565288278,0.08933056159657692,0.6486145610137839,mapping_override,2025-08-16 18:25:29-03:00,2025-08-16 18:25:59-03:00,0.00557471557509555,0.0016841009156474986,0.002851285313481914
video_000017_w0259,room_1,room_1_16_17_aug,2025-08-16T18:25:39-03:00,2025-08-16T18:26:09-03:00,video_000017,free_range,30.0,room1_aug16_17_semantic_v1,0.00016003874511625327,0.0004801162353487598,0.04362829463053515,0.0022290721704252116,0.9541426331990397,19.57240111351475,0.045857366800960364,0.045857366800960364,0.17753900531931494,0.6208092998657063,mapping_override,2025-08-16 18:25:39-03:00,2025-08-16 18:26:09-03:00,0.028371803564894115,0.0015496201838801319,0.009596275198184326
video_000017_w0260,room_1,room_1_16_17_aug,2025-08-16T18:25:49-03:00,2025-08-16T18:26:19-03:00,video_000017,free_range,30.0,room1_aug16_17_semantic_v1,0.00016037942153464732,0.00048113826460394193,0.06571414317051372,0.006355249124848812,0.9279306077046374,10.340136457211978,0.07206939229536252,0.07206939229536252,0.255284240414463,0.5945972743713042,mapping_override,2025-08-16 18:25:49-03:00,2025-08-16 18:26:19-03:00,0.02621202549440222,0.0015609985722011162,0.008956306648861448
video_000017_w0261,room_1,room_1_16_17_aug,2025-08-16T18:25:59-03:00,2025-08-16T18:26:29-03:00,video_000017,free_range,30.0,room1_aug16_17_semantic_v1,0.00015340239318296274,0.00046020717954888826,0.10648956563834079,0.017939604634023977,0.8755708297276352,5.936004043053119,0.12442917027236478,0.12442917027236478,0.388655131528729,0.542237496394302,mapping_override,2025-08-16 18:25:59-03:00,2025-08-16 18:26:29-03:00,0.05235977797700222,0.001327970004253218,0.016637512396077917
video_000017_w0262,room_1,room_1_16_17_aug,2025-08-16T18:26:09-03:00,2025-08-16T18:26:39-03:00,video_000017,free_range,30.0,room1_aug16_17_semantic_v1,0.0001444095013590009,0.0004332285040770027,0.07526198792771036,0.018703864342466823,0.9060341477298228,4.02387370597151,0.09396585227017717,0.09396585227017717,0.32633464515389937,0.5727008143964895,mapping_override,2025-08-16 18:26:09-03:00,2025-08-16 18:26:39-03:00,0.031227577710630443,0.0010276128037636696,0.010087602275823702
video_000017_w0263,room_1,room_1_16_17_aug,2025-08-16T18:26:19-03:00,2025-08-16T18:26:49-03:00,video_000017,free_range,30.0,room1_aug16_17_semantic_v1,0.0001486044730275656,0.0004458134190826968,0.0713643816030068,0.014403520533519934,0.9142320978634733,4.954648513669093,0.08576790213652674,0.08576790213652674,0.30170223218490017,0.58089876453014,mapping_override,2025-08-16 18:26:19-03:00,2025-08-16 18:26:49-03:00,0.008197950133650437,0.0011677223448509732,0.003276790681490812
video_000017_w0264,room_1,room_1_16_17_aug,2025-08-16T18:26:29-03:00,2025-08-16T18:26:59-03:00,video_000017,free_range,30.0,room1_aug16_17_semantic_v1,0.00013517351167643534,0.000405520535029306,0.042882351869024886,0.0007540317596454077,0.9563636163713297,56.87075023098605,0.04363638362867029,0.04363638362867029,0.16670200982023708,0.6230302830379963,mapping_override,2025-08-16 18:26:29-03:00,2025-08-16 18:26:59-03:00,0.04213151850785645,0.0007191362804039551,0.013142850948639704
video_000017_w0265,room_1,room_1_16_17_aug,2025-08-16T18:26:39-03:00,2025-08-16T18:27:09-03:00,video_000017,free_range,30.0,room1_aug16_17_semantic_v1,0.00015573114670688586,0.00046719344012065755,0.06513775036556403,0.0006544941267187423,0.9342077555077172,99.52381191276277,0.06579224449228277,0.06579224449228277,0.2241781871773783,0.6008744221743838,mapping_override,2025-08-16 18:26:39-03:00,2025-08-16 18:27:09-03:00,0.022255398496539177,0.0014057489771095346,0.0076606438329384265
video_000017_w0266,room_1,room_1_16_17_aug,2025-08-16T18:26:49-03:00,2025-08-16T18:27:19-03:00,video_000017,free_range,30.0,room1_aug16_17_semantic_v1,0.00014598210673284482,0.0004379463201985345,0.04196341638955255,0.0,0.9580365836104474,,0.04196341638955255,0.04196341638955255,0.15850411051351573,0.6247032502771142,mapping_override,2025-08-16 18:26:49-03:00,2025-08-16 18:27:19-03:00,0.02382882810273023,0.001080136881313897,0.007904744247738796
video_000017_w0267,room_1,room_1_16_17_aug,2025-08-16T18:26:59-03:00,2025-08-16T18:27:29-03:00,video_000017,free_range,30.0,room1_aug16_17_semantic_v1,0.00014469779901749765,0.0004340933970524929,0.03004481406610617,0.0,0.9699551859338938,,0.03004481406610617,0.03004481406610617,0.12278937091586974,0.6366218526005605,mapping_override,2025-08-16 18:26:59-03:00,2025-08-16 18:27:29-03:00,0.01191860232344641,0.001037241772877147,0.004301649938047926
video_000017_w0268,room_1,room_1_16_17_aug,2025-08-16T18:27:09-03:00,2025-08-16T18:27:39-03:00,video_000017,free_range,30.0,room1_aug16_17_semantic_v1,0.0001463637702828338,0.00043909131084850136,0.0040503860071251455,0.0,0.9959496139928748,,0.0040503860071251455,0.0040503860071251455,0.023989826422057506,0.6626162806595415,mapping_override,2025-08-16 18:27:09-03:00,2025-08-16 18:27:39-03:00,0.02599442805898101,0.0010928842152802794,0.008563347368390498
video_000017_w0269,room_1,room_1_16_17_aug,2025-08-16T18:27:19-03:00,2025-08-16T18:27:49-03:00,video_000017,free_range,30.0,room1_aug16_17_semantic_v1,0.00016271050119232516,0.00048813150357697547,0.021455952422489835,0.0,0.9785440475775101,,0.021455952422489835,0.021455952422489835,0.094348646605325,0.6452107142441768,mapping_override,2025-08-16 18:27:19-03:00,2025-08-16 18:27:49-03:00,0.01740556641536471,0.0016388552365315667,0.006368868590181509
video_000017_w0270,room_1,room_1_16_17_aug,2025-08-16T18:27:29-03:00,2025-08-16T18:27:59-03:00,video_000017,free_range,30.0,room1_aug16_17_semantic_v1,0.00016766294593253408,0.0005029888377976022,0.024358027214921956,0.001823750327147652,0.9738182224579304,13.356009785077294,0.026181777542069608,0.026181777542069608,0.11635190002651889,0.6404848891245971,mapping_override,2025-08-16 18:27:29-03:00,2025-08-16 18:27:59-03:00,0.004725825119579762,0.0018042639245116497,0.0026807322830320834
video_000017_w0271,room_1,room_1_16_17_aug,2025-08-16T18:27:39-03:00,2025-08-16T18:28:09-03:00,video_000017,free_range,30.0,room1_aug16_17_semantic_v1,0.00016183009255049303,0.0004854902776514791,0.024421901845978346,0.003464053847013444,0.9721140443070082,7.050093019493286,0.02788595569299179,0.02788595569299179,0.12541207784092556,0.638780710973675,mapping_override,2025-08-16 18:27:39-03:00,2025-08-16 18:28:09-03:00,0.001704178150922173,0.0016094501152286614,0.0016378685259367148
video_000017_w0272,room_1,room_1_16_17_aug,2025-08-16T18:27:49-03:00,2025-08-16T18:28:19-03:00,video_000017,free_range,30.0,room1_aug16_17_semantic_v1,0.00015974776385216198,0.00047924329155648595,0.016081157708241693,0.004466264933902976,0.9794525773578553,3.6005830254652413,0.02054742264214467,0.02054742264214467,0.1009633992910602,0.646119244024522,mapping_override,2025-08-16 18:27:49-03:00,2025-08-16 18:28:19-03:00,0.008340744137736635,0.0015399015839471833,0.0035801543500840185
video_000017_w0273,room_1,room_1_16_17_aug,2025-08-16T18:27:59-03:00,2025-08-16T18:28:29-03:00,video_000017,free_range,30.0,room1_aug16_17_semantic_v1,0.00016551502335965373,0.0004965450700789612,0.030245701705634474,0.015395146983626604,0.954359151310739,1.9646257185983393,0.045640848689261077,0.045640848689261077,0.19538235585121944,0.6210258179774056,mapping_override,2025-08-16 18:27:59-03:00,2025-08-16 18:28:29-03:00,0.025093426047116348,0.0017325245971086842,0.008740795032110983
video_000017_w0274,room_1,room_1_16_17_aug,2025-08-16T18:28:09-03:00,2025-08-16T18:28:39-03:00,video_000017,free_range,30.0,room1_aug16_17_semantic_v1,0.00020955726383565178,0.0006286717915069554,0.09649907603400984,0.03331724571280942,0.8701836782531808,2.8963701521374268,0.12981632174681926,0.12981632174681926,0.41868341121463637,0.5368503449198474,mapping_override,2025-08-16 18:28:09-03:00,2025-08-16 18:28:39-03:00,0.08417547305755821,0.003203509049230166,0.027495098251728578
video_000017_w0275,room_1,room_1_16_17_aug,2025-08-16T18:28:19-03:00,2025-08-16T18:28:49-03:00,video_000017,free_range,30.0,room1_aug16_17_semantic_v1,0.00021770576688342973,0.0006531173006502892,0.09803080720319834,0.05571322072639649,0.8462559720704051,1.7595609430770551,0.15374402792959485,0.15374402792959485,0.4822596399263346,0.5129226387370718,mapping_override,2025-08-16 18:28:19-03:00,2025-08-16 18:28:49-03:00,0.0239277061827756,0.0034756641703548082,0.009611276774081046
video_000017_w0276,room_1,room_1_16_17_aug,2025-08-16T18:28:29-03:00,2025-08-16T18:28:59-03:00,video_000017,free_range,30.0,room1_aug16_17_semantic_v1,0.000218543249487387,0.000655629748462161,0.09102423737684859,0.05853121822966046,0.8504445443934909,1.5551399770921293,0.14955545560650904,0.14955545560650904,0.4751840691128839,0.5171112110601577,mapping_override,2025-08-16 18:28:29-03:00,2025-08-16 18:28:59-03:00,0.007006569826349753,0.0035036355877039035,0.004554515859297658
video_000017_w0277,room_1,room_1_16_17_aug,2025-08-16T18:28:39-03:00,2025-08-16T18:29:09-03:00,video_000017,free_range,30.0,room1_aug16_17_semantic_v1,0.0001864816340659874,0.0005594449021979623,0.06322727777797668,0.06148903789743577,0.8752836843245877,1.0282691019404193,0.12471631567541244,0.12471631567541244,0.4211243788868117,0.5419503509912543,mapping_override,2025-08-16 18:28:39-03:00,2025-08-16 18:29:09-03:00,0.02779695959887199,0.002432796836426494,0.010042045665160143
video_000017_w0278,room_1,room_1_16_17_aug,2025-08-16T18:28:49-03:00,2025-08-16T18:29:19-03:00,video_000017,free_range,30.0,room1_aug16_17_semantic_v1,0.0001858182078952571,0.0005574546236857713,0.0701882544893619,0.05348076351461449,0.8763309819960237,1.312401878297452,0.1236690180039764,0.1236690180039764,0.4175821318642953,0.5429976486626903,mapping_override,2025-08-16 18:28:49-03:00,2025-08-16 18:29:19-03:00,0.008008274382821232,0.0024106387996934036,0.004089929474631752
video_000017_w0279,room_1,room_1_16_17_aug,2025-08-16T18:28:59-03:00,2025-08-16T18:29:29-03:00,video_000017,free_range,30.0,room1_aug16_17_semantic_v1,0.00019148459138907328,0.0005744537741672199,0.08049511723139473,0.05030130287412801,0.8692035798944774,1.6002590913563912,0.13079642010552273,0.13079642010552273,0.43240217906730444,0.535870246561144,mapping_override,2025-08-16 18:28:59-03:00,2025-08-16 18:29:29-03:00,0.01030686274203279,0.002599892614419379,0.004911983652703402
video_000017_w0280,room_1,room_1_16_17_aug,2025-08-16T18:29:09-03:00,2025-08-16T18:29:39-03:00,video_000017,free_range,30.0,room1_aug16_17_semantic_v1,0.00018056953631457876,0.0005417086089437363,0.055083301207095044,0.03866583051657265,0.9062508682763322,1.424598941007763,0.0937491317236677,0.0937491317236677,0.34103402219186557,0.5729175349429989,mapping_override,2025-08-16 18:29:09-03:00,2025-08-16 18:29:39-03:00,0.03704728838185491,0.0022353363126712614,0.012678921933426356
video_000017_w0281,room_1,room_1_16_17_aug,2025-08-16T18:29:19-03:00,2025-08-16T18:29:49-03:00,video_000017,free_range,30.0,room1_aug16_17_semantic_v1,0.00016662060625094455,0.0004998618187528336,0.05218343999979243,0.019269173939350015,0.9285473860608575,2.708130621688325,0.07145261393914244,0.07145261393914244,0.2721913353904479,0.5952140527275243,mapping_override,2025-08-16 18:29:19-03:00,2025-08-16 18:29:49-03:00,0.0222965177845253,0.0017694504034719322,0.007927570617787942
video_000017_w0282,room_1,room_1_16_17_aug,2025-08-16T18:29:29-03:00,2025-08-16T18:29:59-03:00,video_000017,free_range,30.0,room1_aug16_17_semantic_v1,0.00016789798885131154,0.0005036939665539346,0.06669463701027731,0.00880245336654177,0.9245029096231808,7.576823668704049,0.07549709037681908,0.07549709037681908,0.2683536950225194,0.5911695762898475,mapping_override,2025-08-16 18:29:29-03:00,2025-08-16 18:29:59-03:00,0.014511197010484908,0.0018121142172162481,0.005621839055196846
video_000017_w0283,room_1,room_1_16_17_aug,2025-08-16T18:29:39-03:00,2025-08-16T18:30:09-03:00,video_000017,free_range,30.0,room1_aug16_17_semantic_v1,0.00019895264245456523,0.0005968579273636957,0.0980007735885317,0.04098467903835198,0.8610145473731163,2.391156302500896,0.13898545262688367,0.13898545262688367,0.4436575861734835,0.5276812140397831,mapping_override,2025-08-16 18:29:39-03:00,2025-08-16 18:30:09-03:00,0.06348836225006455,0.0028493210469028424,0.021041033407851354
video_000017_w0284,room_1,room_1_16_17_aug,2025-08-16T18:29:49-03:00,2025-08-16T18:30:19-03:00,video_000017,free_range,30.0,room1_aug16_17_semantic_v1,0.00021192517389055057,0.0006357755216716517,0.11127253536917861,0.04039968693252744,0.8483277776982939,2.7542920210005026,0.15167222230170604,0.15167222230170604,0.46741603963791445,0.5149944443649606,mapping_override,2025-08-16 18:29:49-03:00,2025-08-16 18:30:19-03:00,0.013271761780646929,0.003282595826767664,0.006279345612931443
video_000017_w0285,room_1,room_1_16_17_aug,2025-08-16T18:29:59-03:00,2025-08-16T18:30:29-03:00,video_000017,free_range,30.0,room1_aug16_17_semantic_v1,0.00020182554384923102,0.000605476631547693,0.0894256163229135,0.04014877153315328,0.8704256121439332,2.2273562280497012,0.12957438785606679,0.12957438785606679,0.42397212195092093,0.5370922788105998,mapping_override,2025-08-16 18:29:59-03:00,2025-08-16 18:30:29-03:00,0.02209783444563928,0.0029452742327162333,0.008691042296593147
video_000017_w0286,room_1,room_1_16_17_aug,2025-08-16T18:30:09-03:00,2025-08-16T18:30:39-03:00,video_000017,free_range,30.0,room1_aug16_17_semantic_v1,0.00017997461448734006,0.0005399238434620202,0.061487315830767615,0.010760280006481366,0.927752404162751,5.714285854432341,0.07224759583724898,0.07224759583724898,0.2638059252653741,0.5944190708294177,mapping_override,2025-08-16 18:30:09-03:00,2025-08-16 18:30:39-03:00,0.05732679201881777,0.002215466279979061,0.018748864001630672
video_000017_w0287,room_1,room_1_16_17_aug,2025-08-16T18:30:19-03:00,2025-08-16T18:30:49-03:00,video_000017,free_range,30.0,room1_aug16_17_semantic_v1,0.00015903055468192583,0.0004770916640457775,0.03893451729640575,0.009613729673098793,0.9514517530304955,4.049886841040745,0.04854824696950454,0.04854824696950454,0.19877653800558948,0.6181184196971621,mapping_override,2025-08-16 18:30:19-03:00,2025-08-16 18:30:49-03:00,0.02369934886774447,0.0015159472272447516,0.008170967719394667
video_000017_w0288,room_1,room_1_16_17_aug,2025-08-16T18:30:29-03:00,2025-08-16T18:30:59-03:00,video_000017,free_range,30.0,room1_aug16_17_semantic_v1,0.00017244851001628882,0.0005173455300488665,0.03819689618556868,0.013889597044825472,0.9479135067696058,2.750036308634225,0.05208649323039415,0.05208649323039415,0.21374162213243805,0.6145801734362726,mapping_override,2025-08-16 18:30:29-03:00,2025-08-16 18:30:59-03:00,0.004275867371726679,0.0019640988985218967,0.002657629440483331
video_000017_w0289,room_1,room_1_16_17_aug,2025-08-16T18:30:39-03:00,2025-08-16T18:31:09-03:00,video_000017,free_range,30.0,room1_aug16_17_semantic_v1,0.00015914786183404632,0.00047744358550213894,0.01986680145767295,0.014730187281423522,0.9654030112609036,1.3487134330414996,0.034596988739096474,0.034596988739096474,0.1583574506270077,0.6320696779275703,mapping_override,2025-08-16 18:30:39-03:00,2025-08-16 18:31:09-03:00,0.018330094727895745,0.0015198652158626544,0.006562934069472582
video_000017_w0290,room_1,room_1_16_17_aug,2025-08-16T18:30:49-03:00,2025-08-16T18:31:19-03:00,video_000017,free_range,30.0,room1_aug16_17_semantic_v1,0.00018035132399947746,0.0005410539719984324,0.009496018287705828,0.012998395344524386,0.9775055863677697,0.7305531210593664,0.022494413632230214,0.022494413632230214,0.1118797350053988,0.6441722530344365,mapping_override,2025-08-16 18:30:49-03:00,2025-08-16 18:31:19-03:00,0.012102575106866223,0.0022280481520484978,0.005190406238493815
video_000017_w0291,room_1,room_1_16_17_aug,2025-08-16T18:30:59-03:00,2025-08-16T18:31:29-03:00,video_000017,free_range,30.0,room1_aug16_17_semantic_v1,0.00019331052964035838,0.0005799315889210751,0.04566009151424065,0.03980821249065284,0.9145316959951065,1.1470018033329645,0.0854683040048935,0.0854683040048935,0.31946432721962226,0.5811983626617732,mapping_override,2025-08-16 18:30:59-03:00,2025-08-16 18:31:29-03:00,0.06297389037266324,0.0026608778583385216,0.020754781612635935
video_000017_w0292,room_1,room_1_16_17_aug,2025-08-16T18:31:09-03:00,2025-08-16T18:31:39-03:00,video_000017,free_range,30.0,room1_aug16_17_semantic_v1,0.0001986812126334472,0.0005960436379003416,0.05171961535547026,0.03924513902773365,0.9090352456167962,1.3178604188131728,0.09096475438320391,0.09096475438320391,0.33401971617768367,0.5757019122834628,mapping_override,2025-08-16 18:31:09-03:00,2025-08-16 18:31:39-03:00,0.006059523841229587,0.0028402554534545633,0.0038060359697870702
video_000017_w0293,room_1,room_1_16_17_aug,2025-08-16T18:31:19-03:00,2025-08-16T18:31:49-03:00,video_000017,free_range,30.0,room1_aug16_17_semantic_v1,0.00018746560421681758,0.0005623968126504527,0.06746322909438755,0.04675823371783159,0.8857785371877808,1.4428096129871553,0.11422146281221915,0.11422146281221915,0.3937117575731481,0.5524452038544474,mapping_override,2025-08-16 18:31:19-03:00,2025-08-16 18:31:49-03:00,0.023256708429015314,0.0024656608501001766,0.008702975123774718
video_000017_w0294,room_1,room_1_16_17_aug,2025-08-16T18:31:29-03:00,2025-08-16T18:31:59-03:00,video_000017,free_range,30.0,room1_aug16_17_semantic_v1,0.00015530177014524168,0.00046590531043572505,0.03520377097845608,0.018376503389936967,0.946419725631607,1.9156947451566755,0.05358027436839305,0.05358027436839305,0.22153089713498603,0.6130863922982737,mapping_override,2025-08-16 18:31:29-03:00,2025-08-16 18:31:59-03:00,0.06064118844382618,0.00139140805713231,0.019166342173140474
video_000017_w0295,room_1,room_1_16_17_aug,2025-08-16T18:31:39-03:00,2025-08-16T18:32:09-03:00,video_000017,free_range,30.0,room1_aug16_17_semantic_v1,0.0001882102506796299,0.0005646307520388897,0.12249328531392263,0.03330528006588946,0.8442014346201879,3.6778938676266404,0.1557985653798121,0.1557985653798121,0.4673917904449786,0.5108681012868546,mapping_override,2025-08-16 18:31:39-03:00,2025-08-16 18:32:09-03:00,0.10221829101141908,0.0024905315959406643,0.032408859420584184
video_000017_w0296,room_1,room_1_16_17_aug,2025-08-16T18:31:49-03:00,2025-08-16T18:32:19-03:00,video_000017,free_range,30.0,room1_aug16_17_semantic_v1,0.0001850027827256579,0.0005550083481769736,0.1231928075562078,0.030852546029330213,0.845954646414462,3.9929543396222016,0.154045353585538,0.154045353585538,0.46131593438192114,0.5126213130811287,mapping_override,2025-08-16 18:31:49-03:00,2025-08-16 18:32:19-03:00,0.002452734036559271,0.0023834040874402282,0.002404203072175941
video_000017_w0297,room_1,room_1_16_17_aug,2025-08-16T18:31:59-03:00,2025-08-16T18:32:29-03:00,video_000017,free_range,30.0,room1_aug16_17_semantic_v1,0.00018538684608857795,0.0005561605382657338,0.1396372046610977,0.027489847700265347,0.832872947638637,5.079591789071637,0.16712705236136305,0.16712705236136305,0.4787973036503022,0.4995396143053036,mapping_override,2025-08-16 18:31:59-03:00,2025-08-16 18:32:29-03:00,0.01644439710488993,0.0023962315737211036,0.006610681233071751
video_000017_w0298,room_1,room_1_16_17_aug,2025-08-16T18:32:09-03:00,2025-08-16T18:32:39-03:00,video_000017,free_range,30.0,room1_aug16_17_semantic_v1,0.0001710498430232595,0.0005131495290697785,0.08626067449970813,0.03158162277543238,0.8821577027248595,2.731356621953292,0.1178422972751405,0.1178422972751405,0.39240467083454456,0.5488243693915262,mapping_override,2025-08-16 18:32:09-03:00,2025-08-16 18:32:39-03:00,0.05337653016138957,0.0019173842587078107,0.017355128029512334
video_000017_w0299,room_1,room_1_16_17_aug,2025-08-16T18:32:19-03:00,2025-08-16T18:32:49-03:00,video_000017,free_range,30.0,room1_aug16_17_semantic_v1,0.00015669603963033296,0.00047008811889099884,0.08113099355085959,0.03187273364708182,0.8869962728020586,2.5454670581193692,0.11300372719794141,0.11300372719794141,0.382276095958953,0.5536629394687254,mapping_override,2025-08-16 18:32:19-03:00,2025-08-16 18:32:49-03:00,0.005129680948848549,0.0014379758228152209,0.0025454873606252193
video_000018_w0001,room_1,room_1_16_17_aug,2025-08-16T18:32:50-03:00,2025-08-16T18:33:20-03:00,video_000018,free_range,30.0,room1_aug16_17_semantic_v1,0.00022814001161653626,0.0006844200348496088,0.1671724229192735,0.041995973432582,0.7908316036481444,3.9806774139345245,0.2091683963518555,0.2091683963518555,0.5622964030950993,0.45749827031481116,mapping_override,2025-08-16 18:32:50-03:00,2025-08-16 18:33:20-03:00,0.09616466915391414,0.0038241616946893113,0.03152631393245676
video_000018_w0002,room_1,room_1_16_17_aug,2025-08-16T18:33:00-03:00,2025-08-16T18:33:30-03:00,video_000018,free_range,30.0,room1_aug16_17_semantic_v1,0.00022861297184135763,0.0006858389155240729,0.16135212627976123,0.03299226368770685,0.8056556100325319,4.890604894743314,0.19434438996746808,0.19434438996746808,0.5288370770119205,0.4723222766991986,mapping_override,2025-08-16 18:33:00-03:00,2025-08-16 18:33:30-03:00,0.014824006384387474,0.0038399582829115493,0.007135172713354326
video_000018_w0003,room_1,room_1_16_17_aug,2025-08-16T18:33:10-03:00,2025-08-16T18:33:40-03:00,video_000018,free_range,30.0,room1_aug16_17_semantic_v1,0.00018105739060653527,0.0005431721718196058,0.09313463804023003,0.0,0.90686536195977,,0.09313463804023003,0.09313463804023003,0.2819291788138625,0.5735320286264367,mapping_override,2025-08-16 18:33:10-03:00,2025-08-16 18:33:40-03:00,0.10120975192723804,0.0022516303538147823,0.03193906682584176
video_000018_w0004,room_1,room_1_16_17_aug,2025-08-16T18:33:20-03:00,2025-08-16T18:33:50-03:00,video_000018,free_range,30.0,room1_aug16_17_semantic_v1,0.00018879360316835425,0.0005663808095050627,0.09455174199017484,0.0016196277170594964,0.9038286302927656,58.378688506169546,0.09617136970723433,0.09617136970723433,0.29565353101552116,0.5704952969594324,mapping_override,2025-08-16 18:33:20-03:00,2025-08-16 18:33:50-03:00,0.003036731667004329,0.002510015219656118,0.002668030153860581
video_000018_w0005,room_1,room_1_16_17_aug,2025-08-16T18:33:30-03:00,2025-08-16T18:34:00-03:00,video_000018,free_range,30.0,room1_aug16_17_semantic_v1,0.00019488129247393875,0.0005846438774218162,0.09193613843024877,0.02039744057509552,0.8876664209946556,4.507238939698111,0.11233357900534428,0.11233357900534428,0.36827184104210237,0.5543330876613224,mapping_override,2025-08-16 18:33:30-03:00,2025-08-16 18:34:00-03:00,0.01877781285803603,0.0027133403961475647,0.007532682134714104
