window_id,media_id,room_id,session_id,start_time,end_time,audio_rms,audio_short_time_energy,audio_zero_crossing_rate,audio_spectral_centroid,audio_spectral_bandwidth,audio_spectral_rolloff,audio_spectral_flatness,audio_duration_sec,audio_sample_rate,audio_available,audio_quality_flag,audio_warning
video_000027_w0137,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:27:09-03:00,2025-08-17T02:27:39-03:00,0.0556126721203327,0.0031443019397556,0.0413669571280479,1125.9952392578125,1502.6358642578125,2222.566650390625,0.1038376316428184,30.0,22050,True,ok,
video_000027_w0138,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:27:19-03:00,2025-08-17T02:27:49-03:00,0.0568352602422237,0.0032846790272742,0.0407289788126945,1117.912841796875,1497.974853515625,2208.300048828125,0.1029019728302955,30.0,22050,True,ok,
video_000027_w0139,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:27:29-03:00,2025-08-17T02:27:59-03:00,0.0582549758255481,0.0034504246432334,0.0392837114632129,1108.46923828125,1497.62255859375,2196.10009765625,0.1026955768465995,30.0,22050,True,ok,
video_000027_w0140,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:27:39-03:00,2025-08-17T02:28:09-03:00,0.0583735257387161,0.0034627867862582,0.0388982109725475,1107.046630859375,1497.4241943359375,2194.066650390625,0.1027015373110771,30.0,22050,True,ok,
video_000027_w0141,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:27:49-03:00,2025-08-17T02:28:19-03:00,0.0578057318925857,0.003393530845642,0.038919374346733,1110.5347900390625,1498.651611328125,2201.2666015625,0.1031387224793434,30.0,22050,True,ok,
video_000027_w0142,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:27:59-03:00,2025-08-17T02:28:29-03:00,0.0569133609533309,0.0032897104974836,0.0400849655270576,1119.1600341796875,1499.8272705078125,2211.2666015625,0.103693276643753,30.0,22050,True,ok,
video_000027_w0143,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:28:09-03:00,2025-08-17T02:28:39-03:00,0.0564324483275413,0.0032348881941288,0.0411673970520496,1121.020751953125,1499.068115234375,2211.833251953125,0.1033239737153053,30.0,22050,True,ok,
video_000027_w0144,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:28:19-03:00,2025-08-17T02:28:49-03:00,0.0555982664227485,0.0031342473812401,0.0419898144900798,1122.8924560546875,1500.2188720703125,2214.433349609375,0.1033046916127204,30.0,22050,True,ok,
video_000027_w0145,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:28:29-03:00,2025-08-17T02:28:59-03:00,0.0565167181193828,0.0032385415397584,0.0413216017186641,1117.3958740234375,1496.578125,2207.60009765625,0.1026981025934219,30.0,22050,True,ok,
video_000027_w0146,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:28:39-03:00,2025-08-17T02:29:09-03:00,0.0563453212380409,0.0032207008916884,0.0406896732747554,1119.8826904296875,1496.3848876953125,2213.86669921875,0.1027781665325164,30.0,22050,True,ok,
video_000027_w0147,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:28:49-03:00,2025-08-17T02:29:19-03:00,0.0570385530591011,0.0033078049309551,0.0410963520407676,1114.8858642578125,1489.4417724609375,2207.2333984375,0.101545862853527,30.0,22050,True,ok,
video_000027_w0148,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:28:59-03:00,2025-08-17T02:29:29-03:00,0.0563509240746498,0.0032323403283953,0.041300430893898,1113.190673828125,1487.9744873046875,2203.7666015625,0.1007758900523185,30.0,22050,True,ok,
video_000027_w0149,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:29:09-03:00,2025-08-17T02:29:39-03:00,0.0579803474247455,0.0034179179929196,0.0404447652399539,1102.780029296875,1485.316650390625,2188.333251953125,0.1004750281572341,30.0,22050,True,ok,
video_000027_w0150,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:29:19-03:00,2025-08-17T02:29:49-03:00,0.0580183006823062,0.0034177720081061,0.039143119007349,1104.13720703125,1493.0216064453125,2192.39990234375,0.1019621193408966,30.0,22050,True,ok,
video_000027_w0151,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:29:29-03:00,2025-08-17T02:29:59-03:00,0.0575737692415714,0.0033589950762689,0.0394076853990554,1107.0411376953125,1496.8360595703125,2196.7666015625,0.1024744510650634,30.0,22050,True,ok,
video_000027_w0152,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:29:39-03:00,2025-08-17T02:30:09-03:00,0.0568176731467247,0.0032754051499068,0.0400864742696285,1111.82275390625,1500.12060546875,2207.433349609375,0.1030241921544075,30.0,22050,True,ok,
video_000027_w0153,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:29:49-03:00,2025-08-17T02:30:19-03:00,0.05671326816082,0.0032646579202264,0.0408725999295711,1112.363037109375,1496.0545654296875,2206.0,0.1020537167787551,30.0,22050,True,ok,
video_000027_w0154,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:29:59-03:00,2025-08-17T02:30:29-03:00,0.0580294653773307,0.0034206474665552,0.0399126186966896,1107.2576904296875,1494.7860107421875,2199.2333984375,0.1021550595760345,30.0,22050,True,ok,
video_000027_w0155,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:30:09-03:00,2025-08-17T02:30:39-03:00,0.0574622154235839,0.0033463763538748,0.0402164869010448,1109.0650634765625,1496.7593994140625,2201.066650390625,0.1021612435579299,30.0,22050,True,ok,
video_000027_w0156,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:30:19-03:00,2025-08-17T02:30:49-03:00,0.0577253922820091,0.0033749616704881,0.039927739650011,1105.014892578125,1495.920166015625,2198.39990234375,0.1023618802428245,30.0,22050,True,ok,
video_000027_w0157,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:30:29-03:00,2025-08-17T02:30:59-03:00,0.0563648678362369,0.0032063785474747,0.04081666842103,1102.59375,1492.4744873046875,2197.166748046875,0.1017037630081176,30.0,22050,True,ok,
video_000027_w0158,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:30:39-03:00,2025-08-17T02:31:09-03:00,0.0562970228493213,0.0031919998582452,0.0410177297890186,1102.1607666015625,1489.4998779296875,2195.63330078125,0.1015559807419776,30.0,22050,True,ok,
video_000027_w0159,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:30:49-03:00,2025-08-17T02:31:19-03:00,0.0561264306306839,0.0031646625138819,0.0409345813095569,1105.5728759765625,1490.928955078125,2198.36669921875,0.1015269383788108,30.0,22050,True,ok,
video_000027_w0160,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:30:59-03:00,2025-08-17T02:31:29-03:00,0.0569687820971012,0.0032681734301149,0.0401560179889202,1109.85302734375,1494.24951171875,2204.966552734375,0.102038487792015,30.0,22050,True,ok,
video_000027_w0161,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:31:09-03:00,2025-08-17T02:31:39-03:00,0.0567436479032039,0.0032477292697876,0.0403540581464767,1111.058349609375,1495.537841796875,2202.033447265625,0.1020479723811149,30.0,22050,True,ok,
video_000027_w0162,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:31:19-03:00,2025-08-17T02:31:49-03:00,0.0564572736620903,0.0032301424071192,0.0403782501816749,1113.15966796875,1497.9246826171875,2205.533447265625,0.102383516728878,30.0,22050,True,ok,
video_000027_w0163,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:31:29-03:00,2025-08-17T02:31:59-03:00,0.0564751625061035,0.003237911267206,0.0406518802046775,1113.5562744140625,1495.9161376953125,2203.966552734375,0.1018051654100418,30.0,22050,True,ok,
video_000027_w0164,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:31:39-03:00,2025-08-17T02:32:09-03:00,0.0565024577081203,0.0032476338092237,0.0406730435788631,1112.103271484375,1494.1993408203125,2203.5,0.1015448942780494,30.0,22050,True,ok,
video_000027_w0165,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:31:49-03:00,2025-08-17T02:32:19-03:00,0.0569460205733776,0.0032913058530539,0.0404598861932754,1104.1500244140625,1491.46826171875,2190.199951171875,0.1007380038499832,30.0,22050,True,ok,
video_000027_w0166,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:31:59-03:00,2025-08-17T02:32:29-03:00,0.0570612214505672,0.0033034039661288,0.0401091463863849,1100.987548828125,1492.443359375,2189.10009765625,0.101047046482563,30.0,22050,True,ok,
video_000027_w0167,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:32:09-03:00,2025-08-17T02:32:39-03:00,0.0580946542322635,0.0034270430915057,0.0391688197851181,1098.232666015625,1493.4114990234375,2189.39990234375,0.1014506518840789,30.0,22050,True,ok,
video_000027_w0168,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:32:19-03:00,2025-08-17T02:32:49-03:00,0.0574395172297954,0.003346525831148,0.0403661541640758,1106.621826171875,1494.2984619140625,2198.666748046875,0.1022717580199241,30.0,22050,True,ok,
video_000027_w0169,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:32:29-03:00,2025-08-17T02:32:59-03:00,0.0569258779287338,0.0032770526595413,0.0413518399000167,1108.0955810546875,1496.83984375,2197.89990234375,0.1027175560593605,30.0,22050,True,ok,
video_000027_w0170,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:32:39-03:00,2025-08-17T02:33:09-03:00,0.0552340783178806,0.0030707439873367,0.0427033752202987,1117.0135498046875,1500.3355712890625,2202.933349609375,0.1032178774476051,30.0,22050,True,ok,
video_000027_w0171,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:32:49-03:00,2025-08-17T02:33:19-03:00,0.0556349717080593,0.0031083016656339,0.04209865629673,1119.2332763671875,1507.3658447265625,2205.199951171875,0.1042660698294639,30.0,22050,True,ok,
video_000027_w0172,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:32:59-03:00,2025-08-17T02:33:29-03:00,0.0550066567957401,0.0030353986658155,0.0421666875481605,1126.5557861328125,1507.038818359375,2218.199951171875,0.1044133752584457,30.0,22050,True,ok,
video_000027_w0173,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:33:09-03:00,2025-08-17T02:33:39-03:00,0.0562948808073997,0.0031919514294713,0.0414395257830619,1123.298095703125,1504.801025390625,2218.13330078125,0.104065291583538,30.0,22050,True,ok,
video_000027_w0174,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:33:19-03:00,2025-08-17T02:33:49-03:00,0.0571212619543075,0.0033054579980671,0.0410404056310653,1117.00244140625,1493.91455078125,2213.63330078125,0.1023304313421249,30.0,22050,True,ok,
video_000027_w0175,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:33:29-03:00,2025-08-17T02:33:59-03:00,0.0566461756825447,0.003253381466493,0.0411008782684803,1115.1402587890625,1491.2957763671875,2210.166748046875,0.1014607101678848,30.0,22050,True,ok,
video_000027_w0176,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:33:39-03:00,2025-08-17T02:34:09-03:00,0.0557627566158771,0.0031416506972163,0.0408635288476944,1113.811279296875,1490.7713623046875,2214.0,0.1008114889264106,30.0,22050,True,ok,
video_000027_w0177,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:33:49-03:00,2025-08-17T02:34:19-03:00,0.0548030696809291,0.0030153875704854,0.0406926982104778,1116.2481689453125,1495.2967529296875,2217.199951171875,0.1013579592108726,30.0,22050,True,ok,
video_000027_w0178,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:33:59-03:00,2025-08-17T02:34:29-03:00,0.0559775978326797,0.0031570037826895,0.0400350727140903,1112.6656494140625,1496.0374755859375,2215.199951171875,0.1017034202814102,30.0,22050,True,ok,
video_000027_w0179,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:34:09-03:00,2025-08-17T02:34:39-03:00,0.0567879639565944,0.0032605617307126,0.0403117313981056,1112.3284912109375,1495.7674560546875,2214.63330078125,0.1018441841006279,30.0,22050,True,ok,
video_000027_w0180,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:34:19-03:00,2025-08-17T02:34:49-03:00,0.057426068931818,0.00334741640836,0.0405778028070926,1109.03271484375,1491.4459228515625,2212.033447265625,0.1012215614318847,30.0,22050,True,ok,
video_000027_w0181,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:34:29-03:00,2025-08-17T02:34:59-03:00,0.0567825324833393,0.0032685629557818,0.04107366502285,1109.1253662109375,1489.7437744140625,2208.0,0.1010322421789169,30.0,22050,True,ok,
video_000027_w0182,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:34:39-03:00,2025-08-17T02:35:09-03:00,0.0563375800848007,0.0032033205498009,0.0404553487896919,1108.357666015625,1490.4222412109375,2201.933349609375,0.1011849716305732,30.0,22050,True,ok,
video_000027_w0183,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:34:49-03:00,2025-08-17T02:35:19-03:00,0.0552787669003009,0.0030749391298741,0.0409255139529705,1112.01171875,1494.1390380859375,2205.466552734375,0.1012736186385154,30.0,22050,True,ok,
video_000027_w0184,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:34:59-03:00,2025-08-17T02:35:29-03:00,0.0557846017181873,0.0031384648755192,0.0404659360647201,1108.889404296875,1492.373046875,2202.63330078125,0.1009223386645317,30.0,22050,True,ok,
video_000027_w0185,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:35:09-03:00,2025-08-17T02:35:39-03:00,0.0561515055596828,0.0031927777454257,0.0408423654735088,1108.0767822265625,1489.67041015625,2206.166748046875,0.1004987210035324,30.0,22050,True,ok,
video_000027_w0186,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:35:19-03:00,2025-08-17T02:35:49-03:00,0.056972574442625,0.0032908143475651,0.0400350689888,1105.70703125,1483.172119140625,2199.7333984375,0.1000537052750587,30.0,22050,True,ok,
video_000027_w0187,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:35:29-03:00,2025-08-17T02:35:59-03:00,0.0563647747039794,0.0032190720085054,0.0404795370995998,1114.990966796875,1487.336669921875,2204.966552734375,0.1008166074752807,30.0,22050,True,ok,
video_000027_w0188,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:35:39-03:00,2025-08-17T02:36:09-03:00,0.0558231361210346,0.0031451508402824,0.0404855869710445,1115.773681640625,1488.319091796875,2198.5,0.1008048728108406,30.0,22050,True,ok,
video_000027_w0189,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:35:49-03:00,2025-08-17T02:36:19-03:00,0.0559255219995975,0.003147104056552,0.0397795848548412,1114.306396484375,1494.504638671875,2195.60009765625,0.1015280783176422,30.0,22050,True,ok,
video_000027_w0190,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:35:59-03:00,2025-08-17T02:36:29-03:00,0.0560223795473575,0.0031484167557209,0.0394726917147636,1108.2071533203125,1493.13720703125,2191.533447265625,0.1011575683951377,30.0,22050,True,ok,
video_000027_w0191,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:36:09-03:00,2025-08-17T02:36:39-03:00,0.0560378953814506,0.0031551800202578,0.0397175997495651,1110.41552734375,1496.6217041015625,2191.833251953125,0.1020791977643966,30.0,22050,True,ok,
video_000027_w0192,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:36:19-03:00,2025-08-17T02:36:49-03:00,0.0547132566571235,0.0030107300262898,0.0411915853619575,1119.6287841796875,1495.5150146484375,2200.466552734375,0.101898469030857,30.0,22050,True,ok,
video_000027_w0193,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:36:29-03:00,2025-08-17T02:36:59-03:00,0.0554298795759677,0.0031068555545061,0.0410494841635227,1116.6578369140625,1494.7894287109375,2194.033447265625,0.1017670556902885,30.0,22050,True,ok,
video_000027_w0194,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:36:39-03:00,2025-08-17T02:37:09-03:00,0.0556685924530029,0.0031399340368807,0.0408015474677085,1115.4615478515625,1490.6075439453125,2194.60009765625,0.1012465208768844,30.0,22050,True,ok,
video_000027_w0195,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:36:49-03:00,2025-08-17T02:37:19-03:00,0.0566298216581344,0.0032532045152038,0.0403132401406765,1124.451904296875,1514.3507080078125,2207.39990234375,0.1057874485850334,30.0,22050,True,ok,
video_000027_w0196,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:36:59-03:00,2025-08-17T02:37:29-03:00,0.0562416203320026,0.0032093038316816,0.0402935855090618,1127.9847412109375,1516.1646728515625,2211.833251953125,0.1066152974963188,30.0,22050,True,ok,
video_000027_w0197,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:37:09-03:00,2025-08-17T02:37:39-03:00,0.056492131203413,0.0032407259568572,0.0399337820708751,1124.14697265625,1517.728759765625,2207.36669921875,0.1071120053529739,30.0,22050,True,ok,
video_000027_w0198,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:37:19-03:00,2025-08-17T02:37:49-03:00,0.0566688068211078,0.0032601687125861,0.0391491688787937,1105.71240234375,1492.951171875,2186.89990234375,0.1027541980147361,30.0,22050,True,ok,
video_000027_w0199,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:37:29-03:00,2025-08-17T02:37:59-03:00,0.0573040917515754,0.0033273713197559,0.0388634391129016,1104.079345703125,1492.092041015625,2187.933349609375,0.1027072593569755,30.0,22050,True,ok,
video_000027_w0200,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:37:39-03:00,2025-08-17T02:38:09-03:00,0.0570313744246959,0.003285918617621,0.0389314703643322,1102.421875,1490.189697265625,2187.066650390625,0.1020562127232551,30.0,22050,True,ok,
video_000027_w0201,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:37:49-03:00,2025-08-17T02:38:19-03:00,0.0572386421263217,0.003314261091873,0.0391884706914424,1101.3668212890625,1491.3516845703125,2186.0,0.1020735129714012,30.0,22050,True,ok,
video_000027_w0202,video_000027,room_1,room_1_16_17_aug,2025-08-17T02:37:59-03:00,2025-08-17T02:38:29-03:00,0.0563865341246128,0.0032198117114603,0.0394318737089633,1098.7095947265625,1488.7657470703125,2178.89990234375,0.1015670821070671,30.0,22050,True,ok,
