window_id,media_id,room_id,session_id,start_time,end_time,mobility_index,spatial_freedom_index,occupancy_imbalance_index,activity_mean,normalized_activity,resilience_pressure_index,event_phase,event_id,event_type,seconds_from_event_start,seconds_from_event_end,overlaps_event,event_start_time,event_end_time,state_id,state_probability_max,posterior_state_0,posterior_state_1,posterior_state_2,posterior_state_3,state_label,state_run_length,welfare_risk_score,risk_level,sustained_risk_flag,high_risk_flag
video_000018_w0292,video_000018,room_1,room_1_16_17_aug,2025-08-16T19:21:20-03:00,2025-08-16T19:21:50-03:00,0.010552690601879312,0.6972892309988619,0.4196361613499338,8.592431150818611e-06,3.774468804041757e-06,0.0,outside_event_window,,,,,False,,,1,1.0,1.1269788289808455e-245,1.0,1.2422820435752388e-45,1.7969974628418186e-44,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000018_w0293,video_000018,room_1,room_1_16_17_aug,2025-08-16T19:21:30-03:00,2025-08-16T19:22:00-03:00,0.00911072875794962,0.6384262730214642,0.45000039242003975,6.6037113208215554e-06,2.084909882576066e-06,0.0,outside_event_window,,,,,False,,,1,1.0,2.4837262194843616e-246,1.0,6.379991697931101e-45,1.2422820412613081e-45,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000018_w0294,video_000018,room_1,room_1_16_17_aug,2025-08-16T19:21:40-03:00,2025-08-16T19:22:10-03:00,0.04052578795636998,0.836651572806356,0.3149254969791179,9.731150137426424e-06,4.741891562062151e-06,0.0,outside_event_window,,,,,False,,,1,1.0,5.049858069095164e-247,1.0,3.793104280360468e-27,6.379991655966926e-45,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000018_w0295,video_000018,room_1,room_1_16_17_aug,2025-08-16T19:21:50-03:00,2025-08-16T19:22:20-03:00,0.00967605325126872,0.8332782816348517,0.3222892508132341,1.0271824782629816e-05,5.20123312271579e-06,0.0,outside_event_window,,,,,False,,,1,1.0,7.687095303688252e-229,1.0,1.1838987753837885e-32,3.7931042735160486e-27,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000018_w0296,video_000018,room_1,room_1_16_17_aug,2025-08-16T19:22:00-03:00,2025-08-16T19:22:30-03:00,0.004233737037716355,0.824006570911895,0.3306605910975281,1.3875346788931137e-05,8.262681328043615e-06,0.0,outside_event_window,,,,,False,,,1,1.0,2.857323652120645e-234,1.0,2.220289938157659e-34,1.1838987753837885e-32,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000018_w0297,video_000018,room_1,room_1_16_17_aug,2025-08-16T19:22:10-03:00,2025-08-16T19:22:40-03:00,0.01908558953194665,0.7431912350636763,0.39426107193843385,1.3305988490417402e-05,7.778970964092634e-06,0.0,outside_event_window,,,,,False,,,1,1.0,5.779279147225092e-236,1.0,5.108648808024157e-41,2.2202899353144256e-34,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000018_w0298,video_000018,room_1,room_1_16_17_aug,2025-08-16T19:22:20-03:00,2025-08-16T19:22:50-03:00,0.0003605592816499429,0.7413409461681264,0.3954442018146337,1.3600320388726368e-05,8.029026842833775e-06,0.0,outside_event_window,,,,,False,,,1,1.0,2.452748551131445e-242,1.0,2.152062993583343e-41,5.108648801779545e-41,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000018_w0299,video_000018,room_1,room_1_16_17_aug,2025-08-16T19:22:30-03:00,2025-08-16T19:23:00-03:00,0.014461906817816816,0.7676739507559632,0.37451587986565704,1.47170965534086e-05,8.977807613185875e-06,0.0,outside_event_window,,,,,False,,,1,1.0,4.940428606482746e-243,1.0,1.6799873810753746e-38,2.1520629903264126e-41,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0001,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:23:01-03:00,2025-08-16T19:23:31-03:00,0.02437988271742454,0.6784988923114732,0.4315160845418654,1.5371573673069368e-05,9.533832468843725e-06,0.0,outside_event_window,,,,,False,,,1,1.0,9.638024738401308e-240,1.0,1.403331407504179e-46,1.6799873805864338e-38,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0002,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:23:11-03:00,2025-08-16T19:23:41-03:00,0.010396557846330071,0.6971710693136327,0.42074212936668276,1.3037746597684604e-05,7.551080400453908e-06,0.0,outside_event_window,,,,,False,,,1,1.0,8.963148336578735e-248,1.0,1.5691295714124668e-43,1.4033314035833163e-46,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0003,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:23:21-03:00,2025-08-16T19:23:51-03:00,0.03041335117227324,0.6355495157231871,0.44732912256276686,1.1707421233262247e-05,6.4208743985782096e-06,0.0,outside_event_window,,,,,False,,,1,1.0,1.6363798012648888e-244,1.0,8.995446198455636e-49,1.5691295714124668e-43,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0004,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:23:31-03:00,2025-08-16T19:24:01-03:00,0.003999511607638696,0.6171200589625134,0.4560889990723709,1.1248500208660416e-05,6.030988352455088e-06,0.0,outside_event_window,,,,,False,,,1,1.0,3.2390947390574854e-249,1.0,9.140939017680914e-53,8.995446191125183e-49,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0005,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:23:41-03:00,2025-08-16T19:24:11-03:00,0.011529964584411412,0.601246377161998,0.45773190707880046,9.048117825308696e-06,4.161607039737277e-06,0.0,outside_event_window,,,,,False,,,1,1.0,3.5060673281943084e-253,1.0,2.1051513573163182e-54,9.14093901076397e-53,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0006,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:23:51-03:00,2025-08-16T19:24:21-03:00,0.014878429147988308,0.6187440350326561,0.45648428369118144,5.919338037388885e-06,1.503486109757273e-06,0.0,outside_event_window,,,,,False,,,1,1.0,5.273286027604206e-255,1.0,1.1793810210654214e-52,2.105151355478279e-54,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0007,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:24:01-03:00,2025-08-16T19:24:31-03:00,0.015501014102603766,0.6324805492233555,0.453750140595118,5.540707501386818e-06,1.1818125434799282e-06,0.0,outside_event_window,,,,,False,,,1,1.0,2.2285399080466176e-253,1.0,8.658283706164919e-50,1.1793810198983883e-52,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0008,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:24:11-03:00,2025-08-16T19:24:41-03:00,0.027522508948657688,0.7809884524376749,0.3620223383288405,1.1158668205928785e-05,5.954669677818761e-06,0.0,outside_event_window,,,,,False,,,1,1.0,1.1823665049558e-251,1.0,3.001049915546636e-36,8.65828370566094e-50,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0009,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:24:21-03:00,2025-08-16T19:24:51-03:00,0.0059080426184408,0.7837900635724071,0.3611143807876479,1.1357060692448093e-05,6.123218203606305e-06,0.0,outside_event_window,,,,,False,,,1,1.0,7.922575935265e-238,1.0,2.809857568864457e-37,3.0010499124023223e-36,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0010,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:24:31-03:00,2025-08-16T19:25:01-03:00,0.00949952503470992,0.8093336920467199,0.3411621922602901,1.3517319837408338e-05,7.958511971985347e-06,0.0,outside_event_window,,,,,False,,,1,1.0,5.873256819843452e-239,1.0,3.7075835182586494e-31,2.8098569283822234e-37,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0011,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:24:41-03:00,2025-08-16T19:25:11-03:00,0.041566810376012904,0.7146195741850154,0.3961557183775103,8.60263417630606e-06,3.783136999771613e-06,0.0,outside_event_window,,,,,False,,,1,1.0,6.130766638458787e-233,1.0,1.2198650686553198e-36,3.7075835182586494e-31,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0012,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:24:51-03:00,2025-08-16T19:25:21-03:00,0.021901245308436013,0.8173553696267541,0.32316438863162866,1.0617413418441875e-05,5.494835245039017e-06,0.0,outside_event_window,,,,,False,,,1,1.0,1.66411714604633e-238,1.0,3.932058110984456e-33,1.2198650692943691e-36,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0013,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:25:01-03:00,2025-08-16T19:25:31-03:00,0.017414500536287014,0.7962998987794743,0.3517092652933026,1.072870337821235e-05,5.589383980141659e-06,0.0,outside_event_window,,,,,False,,,1,1.0,6.749249425154448e-235,1.0,2.19874379831111e-36,3.932058109611201e-33,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0014,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:25:11-03:00,2025-08-16T19:25:41-03:00,0.01216302741032895,0.7839245286665852,0.3639501389413123,1.061038285753805e-05,5.488862283579693e-06,0.0,outside_event_window,,,,,False,,,1,1.0,4.833987724253483e-238,1.0,3.0511185766535326e-35,2.1987437956234517e-36,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0015,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:25:21-03:00,2025-08-16T19:25:51-03:00,0.03379275706996465,0.6474893712248532,0.44538065416890504,9.38564893975998e-06,4.448363724661704e-06,0.0,outside_event_window,,,,,False,,,1,1.0,2.3488054160209104e-236,1.0,2.539607309242972e-47,3.0511185766535326e-35,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0016,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:25:31-03:00,2025-08-16T19:26:01-03:00,0.01405481091114289,0.6571075487363078,0.44128402940805755,1.0361864890984228e-05,5.2777285978778994e-06,0.0,outside_event_window,,,,,False,,,1,1.0,2.9619153420990584e-248,1.0,1.6264987665447003e-49,2.539684630373271e-47,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0017,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:25:41-03:00,2025-08-16T19:26:11-03:00,0.013008940434185125,0.7324248964743192,0.39793574135103316,1.163915989769541e-05,6.3628815396754645e-06,0.0,outside_event_window,,,,,False,,,1,1.0,5.66063371602163e-251,1.0,1.7787138416132485e-42,1.6264987610535684e-49,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0018,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:25:51-03:00,2025-08-16T19:26:21-03:00,0.014646866932762324,0.752164126329286,0.3847064790356966,1.318684031127032e-05,7.67774611279991e-06,0.0,outside_event_window,,,,,False,,,1,1.0,4.680930367785946e-244,1.0,1.374655676539292e-40,1.778713837885997e-42,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0019,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:26:01-03:00,2025-08-16T19:26:31-03:00,0.01202023852622814,0.7702017625862754,0.3736479708734617,1.338398392824273e-05,7.845233635095217e-06,0.0,outside_event_window,,,,,False,,,1,1.0,3.3551100708192185e-242,1.0,1.414137015423963e-39,1.3746556741388272e-40,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0020,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:26:11-03:00,2025-08-16T19:26:41-03:00,0.009727842371948101,0.7236440328085497,0.40605317631530036,1.4710831320378464e-05,8.972484852180799e-06,0.0,outside_event_window,,,,,False,,,1,1.0,6.271000094947268e-241,1.0,1.2440172189769374e-43,1.4141370094973833e-39,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0021,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:26:21-03:00,2025-08-16T19:26:51-03:00,0.005844239016303689,0.6940817775755457,0.4231176768618442,1.252982464488584e-05,7.119564581173975e-06,0.0,outside_event_window,,,,,False,,,1,1.0,9.724443530353381e-245,1.0,6.158764502391209e-46,1.2440172144150235e-43,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0022,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:26:31-03:00,2025-08-16T19:27:01-03:00,0.013708968928337716,0.6492358892456687,0.4466238352749442,1.0880997265729521e-05,5.7187684678196995e-06,0.0,outside_event_window,,,,,False,,,1,1.0,8.6909504207615e-247,1.0,4.4744331864201695e-50,6.158764490919616e-46,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0023,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:26:41-03:00,2025-08-16T19:27:11-03:00,0.006404116453648143,0.6467777105774696,0.4469445697614478,8.331507443189094e-06,3.5527955590739076e-06,0.0,outside_event_window,,,,,False,,,1,1.0,8.267775619706859e-251,1.0,1.0573522265437456e-50,4.474433177564996e-50,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0024,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:26:51-03:00,2025-08-16T19:27:21-03:00,0.010431397627970183,0.6842390109025294,0.4250294329198049,8.556489987946817e-06,3.743934230261205e-06,0.0,outside_event_window,,,,,False,,,1,1.0,8.112595063729769e-252,1.0,4.663753605009557e-47,1.0573522222970716e-50,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0025,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:27:01-03:00,2025-08-16T19:27:31-03:00,0.0049648178275161,0.6939723511013699,0.4207796025948053,9.620041569269324e-06,4.647496932034559e-06,0.0,outside_event_window,,,,,False,,,1,1.0,3.6561797278503375e-248,1.0,3.777000054010627e-46,4.663753588721587e-47,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0026,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:27:11-03:00,2025-08-16T19:27:41-03:00,0.009559743280961623,0.7374238938795811,0.38892592854179,1.0272164233082746e-05,5.2015215100152445e-06,0.0,outside_event_window,,,,,False,,,1,1.0,1.3135667906688502e-247,1.0,6.809444924906792e-42,3.777000040599756e-46,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0027,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:27:21-03:00,2025-08-16T19:27:51-03:00,0.017501889654764853,0.736795391088943,0.3972133728265872,1.2345001571567593e-05,6.9625442368764e-06,0.0,outside_event_window,,,,,False,,,1,1.0,1.9877446197445287e-243,1.0,8.89708654303196e-42,6.809444913015936e-42,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0028,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:27:31-03:00,2025-08-16T19:28:01-03:00,0.00959047701429669,0.7728319448043721,0.3710024624312793,1.180401149444843e-05,6.502934694378679e-06,0.0,outside_event_window,,,,,False,,,1,1.0,2.2839439819697617e-243,1.0,2.494447568961585e-39,8.897086526977724e-42,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0029,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:27:41-03:00,2025-08-16T19:28:11-03:00,0.010928283597427809,0.7345319335046141,0.3995953380295464,1.2548918306413508e-05,7.135786004468963e-06,0.0,outside_event_window,,,,,False,,,1,1.0,9.271077485632978e-241,1.0,1.0790406537702715e-42,2.494447559378652e-39,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0030,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:27:51-03:00,2025-08-16T19:28:21-03:00,0.012201590553734402,0.7244093939792555,0.4033413028079943,1.1477320045324056e-05,6.225387076001757e-06,0.0,outside_event_window,,,,,False,,,1,1.0,4.2888888519750816e-244,1.0,2.3231833344443902e-43,1.0790406496249151e-42,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0031,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:28:01-03:00,2025-08-16T19:28:31-03:00,0.010631958440919765,0.6604705129791526,0.43779794386047743,1.1888189990176083e-05,6.574450312771456e-06,0.0,outside_event_window,,,,,False,,,1,1.0,2.75731663463552e-244,1.0,3.96247627342445e-49,2.323183327683037e-43,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0032,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:28:11-03:00,2025-08-16T19:28:41-03:00,0.006033838591386668,0.655752890589713,0.4408056042682833,1.1327864395305196e-05,6.0984138729170405e-06,0.0,outside_event_window,,,,,False,,,1,1.0,6.02250406447868e-250,1.0,1.5437323649408494e-49,3.962476263506651e-49,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0033,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:28:21-03:00,2025-08-16T19:28:51-03:00,0.002824534851702921,0.6727082220979355,0.4314063744513067,1.216360860733813e-05,6.808438014178632e-06,0.0,outside_event_window,,,,,False,,,1,1.0,1.8585372342182338e-250,1.0,5.310938027503713e-48,1.5437323615262816e-49,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0034,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:28:31-03:00,2025-08-16T19:29:01-03:00,0.013827966496401079,0.709312354742644,0.41185536411059265,1.406264134166986e-05,8.421801369865748e-06,0.0,outside_event_window,,,,,False,,,1,1.0,2.4703840050662527e-249,1.0,9.829071266650692e-45,5.310938008646339e-48,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0035,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:28:41-03:00,2025-08-16T19:29:11-03:00,0.011824413206325095,0.7274606309081048,0.39834943437620707,1.6257061683345952e-05,1.0286117504195296e-05,0.0,outside_event_window,,,,,False,,,1,1.0,3.691521130894651e-246,1.0,5.5033781361399664e-43,9.829071228890294e-45,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0036,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:28:51-03:00,2025-08-16T19:29:21-03:00,0.0028214018752743897,0.7149294209411687,0.4057682178622028,1.6878627777394688e-05,1.0814182103160037e-05,0.0,outside_event_window,,,,,False,,,1,1.0,3.2517350354763984e-244,1.0,3.7168453036718075e-44,5.503378121084044e-43,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0037,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:29:01-03:00,2025-08-16T19:29:31-03:00,0.00667788846653312,0.703628026428794,0.41415414991716787,1.5680741155262484e-05,9.796492231112621e-06,0.0,outside_event_window,,,,,False,,,1,1.0,2.3363916004770336e-245,1.0,4.940461517947079e-45,3.716845288311038e-44,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0038,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:29:11-03:00,2025-08-16T19:29:41-03:00,0.015577940668919049,0.6615466936438279,0.43892899672899577,1.2307129261146521e-05,6.9303690159210515e-06,0.0,outside_event_window,,,,,False,,,1,1.0,5.025037359392154e-246,1.0,1.2207591652947469e-48,4.9404615084571795e-45,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0039,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:29:21-03:00,2025-08-16T19:29:51-03:00,0.004845938328073684,0.6401563423451883,0.4502343625704138,1.0007318422948034e-05,4.976516160052714e-06,0.0,outside_event_window,,,,,False,,,1,1.0,2.7322908365250903e-249,1.0,5.762440990709765e-51,1.220759163447251e-48,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0040,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:29:31-03:00,2025-08-16T19:30:01-03:00,0.0056025642159004555,0.6452274143062456,0.44617275548271684,1.0653514599456849e-05,5.525505765611734e-06,0.0,outside_event_window,,,,,False,,,1,1.0,1.1050151677788242e-251,1.0,4.623501720492958e-50,5.762440979640963e-51,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0041,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:29:41-03:00,2025-08-16T19:30:11-03:00,0.02210930531007074,0.6978300230779887,0.4166494401289262,1.3216679128850531e-05,7.70309631029289e-06,0.0,outside_event_window,,,,,False,,,1,1.0,1.949230599822473e-251,1.0,5.756081582376824e-45,4.623501716994356e-50,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0042,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:29:51-03:00,2025-08-16T19:30:21-03:00,0.013513960763171422,0.6864226866368193,0.4154745521154971,1.3940491842963827e-05,8.318026684171761e-06,0.0,outside_event_window,,,,,False,,,1,1.0,3.520717342309694e-246,1.0,1.38551156703216e-46,5.756081561268797e-45,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0043,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:30:01-03:00,2025-08-16T19:30:31-03:00,0.004895287339546742,0.6868967654478465,0.4122060450611216,1.32730787989794e-05,7.75101184087524e-06,0.0,outside_event_window,,,,,False,,,1,1.0,1.069843851528244e-247,1.0,1.6702403424400357e-46,1.3855115621126694e-46,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0044,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:30:11-03:00,2025-08-16T19:30:41-03:00,0.011238598233927227,0.667395577466766,0.42873713701156835,1.1391592587924511e-05,6.1525555045157996e-06,0.0,outside_event_window,,,,,False,,,1,1.0,1.5911124669253163e-247,1.0,1.639027329421901e-48,1.6702403366067887e-46,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0045,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:30:21-03:00,2025-08-16T19:30:51-03:00,0.012595278509351465,0.6807070052798617,0.4274822277096324,1.1714800871953646e-05,6.427143926442406e-06,0.0,outside_event_window,,,,,False,,,1,1.0,1.2577557728729434e-249,1.0,2.4928150892758994e-47,1.6390273236976645e-48,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0046,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:30:31-03:00,2025-08-16T19:31:01-03:00,0.006132802298636528,0.6805286396392122,0.4292616629116275,9.36290730541763e-06,4.429043089038592e-06,0.0,outside_event_window,,,,,False,,,1,1.0,2.40116381706723e-248,1.0,2.045308373656106e-47,2.4928150808600452e-47,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0047,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:30:41-03:00,2025-08-16T19:31:11-03:00,0.007377812027625792,0.6736612028638823,0.43373774395922304,1.0924655658724656e-05,5.7558593773933695e-06,0.0,outside_event_window,,,,,False,,,1,1.0,2.1667950401374045e-248,1.0,3.2070192942384626e-48,2.0453083668701068e-47,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0048,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:30:51-03:00,2025-08-16T19:31:21-03:00,0.00856249626776906,0.7096495951017749,0.4094357616397336,1.046130541352587e-05,5.362210393393405e-06,0.0,outside_event_window,,,,,False,,,1,1.0,1.712801252641298e-249,1.0,7.852650310316882e-45,3.207019280051308e-48,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0049,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:31:01-03:00,2025-08-16T19:31:31-03:00,0.007459021366807441,0.7037593194551169,0.41107145485976604,1.106424329469132e-05,5.87444900078649e-06,0.0,outside_event_window,,,,,False,,,1,1.0,4.659164807901681e-246,1.0,2.1215170255164596e-43,7.852650276492636e-45,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0050,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:31:11-03:00,2025-08-16T19:31:41-03:00,0.021801173867211747,0.8131346776322422,0.33841633599700305,1.1948881393066454e-05,6.6260119755371185e-06,0.0,outside_event_window,,,,,False,,,1,1.0,2.996553993996107e-245,1.0,2.669174091627152e-33,2.1215170248990166e-43,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0051,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:31:21-03:00,2025-08-16T19:31:51-03:00,0.004452220782812381,0.8323374961075443,0.32419734207637274,1.3281003664807519e-05,7.757744577965382e-06,0.0,outside_event_window,,,,,False,,,1,1.0,6.391343665919176e-235,1.0,1.2668427291358088e-31,2.6691740492121303e-33,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0052,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:31:31-03:00,2025-08-16T19:32:01-03:00,0.007552876951108988,0.8591997896612417,0.2990395098545868,1.3443881425863798e-05,7.896120818876803e-06,0.0,outside_event_window,,,,,False,,,1,1.0,2.9464600956034917e-233,1.0,1.704418679018005e-30,1.2668426915284339e-31,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0053,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:31:41-03:00,2025-08-16T19:32:11-03:00,0.011485606606634812,0.8228618453162316,0.32814454380058294,1.0405092830821315e-05,5.314453806882549e-06,0.0,outside_event_window,,,,,False,,,1,1.0,3.2496899814075504e-232,1.0,2.2643388596636335e-34,1.704418678720374e-30,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0054,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:31:51-03:00,2025-08-16T19:32:21-03:00,0.01968495388306522,0.7349534229370617,0.39375051898468216,9.465476156463384e-06,4.5161826220863905e-06,0.0,outside_event_window,,,,,False,,,1,1.0,6.07100456526572e-236,1.0,1.4476747833224533e-41,2.2643388570275964e-34,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0055,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:32:01-03:00,2025-08-16T19:32:31-03:00,0.014892103872786194,0.6418188360875352,0.44338126401244593,8.993030415009016e-06,4.114806367199907e-06,0.0,outside_event_window,,,,,False,,,1,1.0,2.096082872511601e-242,1.0,4.136978357295914e-50,1.4476747818056697e-41,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0056,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:32:11-03:00,2025-08-16T19:32:41-03:00,0.01007960748460442,0.6004258576425283,0.46570278531032383,8.268503604643741e-06,3.4992693177727173e-06,0.0,outside_event_window,,,,,False,,,1,1.0,1.903377498528979e-250,1.0,3.53050077655821e-55,4.136978480105871e-50,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0057,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:32:21-03:00,2025-08-16T19:32:51-03:00,0.01503781890854198,0.6812001138703063,0.42019658710627683,9.990241021281578e-06,4.962007692894191e-06,0.0,outside_event_window,,,,,False,,,1,1.0,2.3039127973768585e-256,1.0,3.8935969226111854e-47,3.5305007662831005e-55,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
video_000019_w0058,video_000019,room_1,room_1_16_17_aug,2025-08-16T19:32:31-03:00,2025-08-16T19:33:01-03:00,0.009393305518618889,0.7051005911194533,0.4101189583796029,1.0455968263618461e-05,5.357676105000818e-06,0.0,outside_event_window,,,,,False,,,1,1.0,2.125436292396726e-248,1.0,8.621957652541592e-45,3.8935969049334863e-47,localized_low_activity_concentration,5003,0.3268295656181177,low,False,False
