window_id,media_id,system_id,room_id,session_id,start_time,end_time,duration_seconds,zone_config_id,zone_count,missing_zone_count,activity_total,activity_mean,activity_std_mean,motion_pixel_ratio_mean,distribution_fallback_used,distribution_source,spatial_freedom_index,occupancy_imbalance_index,warnings,start_time_dt,end_time_dt,transition_proxy,normalized_activity,mobility_index,event_id,event_phase,event_type,candidate_event_source,resilience_pressure_index
video_000005_w0251,video_000005,free_range,room_1,room_1_16_17_aug,2025-08-16T08:22:07-03:00,2025-08-16T08:22:37-03:00,30.0,default_zone,4,0,0.8027630453308423,0.20069076133271058,0.09439063440410927,0.04129593460648145,False,activity_proxy_distribution,0.923487671661952,0.2096660763225624,mapping_override,2025-08-16 08:22:07-03:00,2025-08-16 08:22:37-03:00,0.0222370606392691,0.17049754826861419,0.12601940197981065,,normal,,none,0.0
video_000005_w0252,video_000005,free_range,room_1,room_1_16_17_aug,2025-08-16T08:22:17-03:00,2025-08-16T08:22:47-03:00,30.0,default_zone,4,0,0.8844731055200099,0.22111827638000248,0.09308609382288599,0.0495225694444444,False,activity_proxy_distribution,0.8951772903173282,0.24551096871816996,mapping_override,2025-08-16 08:22:17-03:00,2025-08-16 08:22:47-03:00,0.03584489239560755,0.18785217498422235,0.1422499902076379,,normal,,none,0.0
video_000005_w0253,video_000005,free_range,room_1,room_1_16_17_aug,2025-08-16T08:22:27-03:00,2025-08-16T08:22:57-03:00,30.0,default_zone,4,0,0.8478839735367467,0.21197099338418668,0.09162595841046609,0.04912264384920627,False,activity_proxy_distribution,0.9389762266749546,0.18018162934864312,mapping_override,2025-08-16 08:22:27-03:00,2025-08-16 08:22:57-03:00,0.08138356916104786,0.18008090757911238,0.15047170605369303,,normal,,none,0.0
video_000005_w0254,video_000005,free_range,room_1,room_1_16_17_aug,2025-08-16T08:22:37-03:00,2025-08-16T08:23:07-03:00,30.0,default_zone,4,0,0.783058257649342,0.1957645644123355,0.10754924291703175,0.04050745081018512,False,activity_proxy_distribution,0.9620868910495187,0.14051353715336862,mapping_override,2025-08-16 08:22:37-03:00,2025-08-16 08:23:07-03:00,0.05650004021638609,0.16631239366303616,0.13336868762904114,,normal,,none,0.0
video_000005_w0255,video_000005,free_range,room_1,room_1_16_17_aug,2025-08-16T08:22:47-03:00,2025-08-16T08:23:17-03:00,30.0,default_zone,4,0,0.7152620131770768,0.1788155032942692,0.1018530002891341,0.03177264178240735,False,activity_proxy_distribution,0.974731851535478,0.11531227588846821,mapping_override,2025-08-16 08:22:47-03:00,2025-08-16 08:23:17-03:00,0.033945993828009294,0.1519129609271849,0.1165228707974322,,normal,,none,0.0
video_000005_w0256,video_000005,free_range,room_1,room_1_16_17_aug,2025-08-16T08:22:57-03:00,2025-08-16T08:23:27-03:00,30.0,default_zone,4,0,0.6166663984457651,0.15416659961144127,0.07394027464292066,0.022887731481481426,False,activity_proxy_distribution,0.9282421962360782,0.1948039758802645,mapping_override,2025-08-16 08:22:57-03:00,2025-08-16 08:23:27-03:00,0.08275210577538557,0.1309719643657275,0.11650600678862491,,normal,,none,0.0
video_000005_w0257,video_000005,free_range,room_1,room_1_16_17_aug,2025-08-16T08:23:07-03:00,2025-08-16T08:23:37-03:00,30.0,default_zone,4,0,0.6545174211263657,0.16362935528159142,0.05954328034131682,0.029087094907407324,False,activity_proxy_distribution,0.9227949310289051,0.19976922438021164,mapping_override,2025-08-16 08:23:07-03:00,2025-08-16 08:23:37-03:00,0.05984105837629433,0.139011248242218,0.11526019128244089,,normal,,none,0.0
video_000005_w0258,video_000005,free_range,room_1,room_1_16_17_aug,2025-08-16T08:23:17-03:00,2025-08-16T08:23:47-03:00,30.0,default_zone,4,0,0.6179358586668967,0.15448396466672418,0.05014701459881835,0.027197943793402696,False,activity_proxy_distribution,0.952130569489042,0.16199143062342755,mapping_override,2025-08-16 08:23:17-03:00,2025-08-16 08:23:47-03:00,0.0542246327712584,0.13124158854929863,0.10813650181588655,,normal,,none,0.0
video_000005_w0259,video_000005,free_range,room_1,room_1_16_17_aug,2025-08-16T08:23:27-03:00,2025-08-16T08:23:57-03:00,30.0,default_zone,4,0,0.6438832379877566,0.16097080949693915,0.05646304452561812,0.02871274594907405,False,activity_proxy_distribution,0.9635706510878462,0.14987272727457174,mapping_override,2025-08-16 08:23:27-03:00,2025-08-16 08:23:57-03:00,0.05064805697361742,0.13675262453824913,0.11092125426885961,,normal,,none,0.0
video_000005_w0260,video_000005,free_range,room_1,room_1_16_17_aug,2025-08-16T08:23:37-03:00,2025-08-16T08:24:07-03:00,30.0,default_zone,4,0,0.7709957169989744,0.1927489292497436,0.10202389607089517,0.041104239004629575,False,activity_proxy_distribution,0.9606344080294763,0.1407951803809482,mapping_override,2025-08-16 08:23:37-03:00,2025-08-16 08:24:07-03:00,0.060154916304579295,0.16375039713844258,0.1326717528882836,,normal,,none,0.0
video_000005_w0261,video_000005,free_range,room_1,room_1_16_17_aug,2025-08-16T08:23:47-03:00,2025-08-16T08:24:17-03:00,30.0,default_zone,4,0,0.9020344009002048,0.2255086002250512,0.10996993991192197,0.05007776331018515,False,activity_proxy_distribution,0.9557676985294252,0.132509957882874,mapping_override,2025-08-16 08:23:47-03:00,2025-08-16 08:24:17-03:00,0.046508926637569864,0.19158206730421629,0.14806012510422234,,normal,,none,0.0
video_000005_w0262,video_000005,free_range,room_1,room_1_16_17_aug,2025-08-16T08:23:57-03:00,2025-08-16T08:24:27-03:00,30.0,default_zone,4,0,1.0384823121130464,0.2596205780282616,0.10353659367001618,0.061252170138888846,False,activity_proxy_distribution,0.9311773679291326,0.16434464787538447,mapping_override,2025-08-16 08:23:57-03:00,2025-08-16 08:24:27-03:00,0.05192330124149183,0.22056261828828277,0.1699708231742455,,normal,,none,0.0
video_000005_w0263,video_000005,free_range,room_1,room_1_16_17_aug,2025-08-16T08:24:07-03:00,2025-08-16T08:24:37-03:00,30.0,default_zone,4,0,0.9078601862170864,0.2269650465542716,0.09584338826193943,0.04742722284226183,False,activity_proxy_distribution,0.9341035722369484,0.15534120698320486,mapping_override,2025-08-16 08:24:07-03:00,2025-08-16 08:24:37-03:00,0.031448590260218054,0.19281942203465807,0.14440817250232604,,normal,,none,0.0
video_000005_w0264,video_000005,free_range,room_1,room_1_16_17_aug,2025-08-16T08:24:17-03:00,2025-08-16T08:24:47-03:00,30.0,default_zone,4,0,1.0739966019988059,0.26849915049970147,0.12361303856127302,0.062156394675925895,False,activity_proxy_distribution,0.9271725875042419,0.1952293028116296,mapping_override,2025-08-16 08:24:17-03:00,2025-08-16 08:24:47-03:00,0.0714652253817599,0.22810559699384692,0.1811134855102208,,normal,,none,0.0
video_000005_w0265,video_000005,free_range,room_1,room_1_16_17_aug,2025-08-16T08:24:27-03:00,2025-08-16T08:24:57-03:00,30.0,default_zone,4,0,1.117432497938474,0.2793581244846185,0.14427522610577329,0.06578956886574067,False,activity_proxy_distribution,0.9150605866109635,0.2360080465459372,mapping_override,2025-08-16 08:24:27-03:00,2025-08-16 08:24:57-03:00,0.07275618893238783,0.23733106761944406,0.18795860401332717,,normal,,none,0.0
video_000005_w0266,video_000005,free_range,room_1,room_1_16_17_aug,2025-08-16T08:24:37-03:00,2025-08-16T08:25:07-03:00,30.0,default_zone,4,0,1.1703550880153972,0.2925887720038493,0.14599957208151665,0.07196542245370365,False,activity_proxy_distribution,0.9280266485234518,0.219498097239209,mapping_override,2025-08-16 08:24:37-03:00,2025-08-16 08:25:07-03:00,0.030762144002241212,0.2485714435717055,0.18322865370086622,,normal,,none,0.0
video_000005_w0267,video_000005,free_range,room_1,room_1_16_17_aug,2025-08-16T08:24:47-03:00,2025-08-16T08:25:17-03:00,30.0,default_zone,4,0,1.295135170718034,0.3237837926795085,0.1967510880700921,0.08632993344907403,False,activity_proxy_distribution,0.9557831548515532,0.14705329374408188,mapping_override,2025-08-16 08:24:47-03:00,2025-08-16 08:25:17-03:00,0.1056886748820557,0.27507383203933833,0.22425828489215352,,normal,,none,0.0
video_000005_w0268,video_000005,free_range,room_1,room_1_16_17_aug,2025-08-16T08:24:57-03:00,2025-08-16T08:25:27-03:00,30.0,default_zone,4,0,1.7798072742298245,0.44495181855745614,0.33253162582160994,0.1181267632378472,False,activity_proxy_distribution,0.9841028797716833,0.09690192798259319,mapping_override,2025-08-16 08:24:57-03:00,2025-08-16 08:25:27-03:00,0.06834354945727877,0.378014686769376,0.2851133455757468,,normal,,none,0.0
video_000005_w0269,video_000005,free_range,room_1,room_1_16_17_aug,2025-08-16T08:25:07-03:00,2025-08-16T08:25:37-03:00,30.0,default_zone,4,0,1.936447131137053,0.48411178278426326,0.3310373820227844,0.13405671296296293,False,activity_proxy_distribution,0.9822358824956375,0.09845617215874525,mapping_override,2025-08-16 08:25:07-03:00,2025-08-16 08:25:37-03:00,0.06476770175429349,0.41128386120294974,0.30732901336835283,,normal,,none,0.0
video_000005_w0270,video_000005,free_range,room_1,room_1_16_17_aug,2025-08-16T08:25:17-03:00,2025-08-16T08:25:47-03:00,30.0,default_zone,4,0,2.062244259317716,0.515561064829429,0.30539211627927776,0.14327256944444441,False,activity_proxy_distribution,0.959042981882771,0.13122219735869084,mapping_override,2025-08-16 08:25:17-03:00,2025-08-16 08:25:47-03:00,0.07736314014045755,0.4380022627855293,0.3298105259920077,,normal,,none,0.0
video_000005_w0271,video_000005,free_range,room_1,room_1_16_17_aug,2025-08-16T08:25:27-03:00,2025-08-16T08:25:57-03:00,30.0,default_zone,4,0,1.5812183002630869,0.3953045750657717,0.20764773047584123,0.11234989872685178,False,activity_proxy_distribution,0.9480543344455715,0.1575616438191269,mapping_override,2025-08-16 08:25:27-03:00,2025-08-16 08:25:57-03:00,0.04252611381465553,0.3358358228075885,0.2478429101097086,,normal,,none,0.0
video_000005_w0272,video_000005,free_range,room_1,room_1_16_17_aug,2025-08-16T08:25:37-03:00,2025-08-16T08:26:07-03:00,30.0,default_zone,4,0,1.6791788389285407,0.4197947097321352,0.19684714462285982,0.11981155960648143,False,activity_proxy_distribution,0.9461671010650529,0.17905189474944366,mapping_override,2025-08-16 08:25:37-03:00,2025-08-16 08:26:07-03:00,0.03929132592109208,0.3566419337988546,0.26143675143552586,,normal,,none,0.0
video_000005_w0273,video_000005,free_range,room_1,room_1_16_17_aug,2025-08-16T08:25:47-03:00,2025-08-16T08:26:17-03:00,30.0,default_zone,4,0,1.5356534139386246,0.38391335348465616,0.16940505843747142,0.10707891555059522,False,activity_proxy_distribution,0.9218227076232819,0.2247209543084942,mapping_override,2025-08-16 08:25:47-03:00,2025-08-16 08:26:17-03:00,0.09949623905646898,0.3261581699987488,0.2581595907160648,,normal,,none,0.0
video_000005_w0274,video_000005,free_range,room_1,room_1_16_17_aug,2025-08-16T08:25:57-03:00,2025-08-16T08:26:27-03:00,30.0,default_zone,4,0,1.464847377936045,0.36621184448401123,0.15065086464076105,0.10307617187499996,False,activity_proxy_distribution,0.9248301905419335,0.21796456705281658,mapping_override,2025-08-16 08:25:57-03:00,2025-08-16 08:26:27-03:00,0.01519210914128695,0.3111194792770451,0.2223412682363176,,normal,,none,0.0
video_000005_w0275,video_000005,free_range,room_1,room_1_16_17_aug,2025-08-16T08:26:07-03:00,2025-08-16T08:26:37-03:00,30.0,default_zone,4,0,1.3123015816013017,0.32807539540032543,0.12420163789857291,0.08810402199074073,False,activity_proxy_distribution,0.9188789234660861,0.22577528829750226,mapping_override,2025-08-16 08:26:07-03:00,2025-08-16 08:26:37-03:00,0.017406385908807123,0.27871985374384023,0.20032581339333028,,normal,,none,0.0
video_000005_w0276,video_000005,free_range,room_1,room_1_16_17_aug,2025-08-16T08:26:17-03:00,2025-08-16T08:26:47-03:00,30.0,default_zone,4,0,1.201245060066382,0.3003112650165955,0.1085458595658427,0.07717375578703699,False,activity_proxy_distribution,0.9332579834003507,0.19468836669978207,mapping_override,2025-08-16 08:26:17-03:00,2025-08-16 08:26:47-03:00,0.11902579888696671,0.25513225056363914,0.2143003150606374,,normal,,none,0.0
video_000005_w0277,video_000005,free_range,room_1,room_1_16_17_aug,2025-08-16T08:26:27-03:00,2025-08-16T08:26:57-03:00,30.0,default_zone,4,0,1.1657712191343308,0.2914428047835827,0.11447503301401017,0.0699887876157407,False,activity_proxy_distribution,0.9544853525562575,0.15373458339054136,mapping_override,2025-08-16 08:26:27-03:00,2025-08-16 08:26:57-03:00,0.04352047987484099,0.24759786292374084,0.1863746480090709,,normal,,none,0.0
video_000005_w0278,video_000005,free_range,room_1,room_1_16_17_aug,2025-08-16T08:26:37-03:00,2025-08-16T08:27:07-03:00,30.0,default_zone,4,0,1.235724315745756,0.308931078936439,0.1310968294567263,0.07258436414930552,False,activity_proxy_distribution,0.9373899945505983,0.18426027573449422,mapping_override,2025-08-16 08:26:37-03:00,2025-08-16 08:27:07-03:00,0.03052569234395286,0.2624553954782586,0.19287648453796685,,normal,,none,0.0
video_000005_w0279,video_000005,free_range,room_1,room_1_16_17_aug,2025-08-16T08:26:47-03:00,2025-08-16T08:27:17-03:00,30.0,default_zone,4,0,1.1579465406636396,0.2894866351659099,0.13998724187352338,0.06882052951388883,False,activity_proxy_distribution,0.9555120289105048,0.1583924263698117,mapping_override,2025-08-16 08:26:47-03:00,2025-08-16 08:27:17-03:00,0.04247577449933437,0.24593595772242138,0.18489790275549525,,normal,,none,0.0
video_000005_w0280,video_000005,free_range,room_1,room_1_16_17_aug,2025-08-16T08:26:57-03:00,2025-08-16T08:27:27-03:00,30.0,default_zone,4,0,1.2326583348214626,0.30816458370536565,0.14493853668184303,0.07798032407407404,False,activity_proxy_distribution,0.9338807084883727,0.1883542900532481,mapping_override,2025-08-16 08:26:57-03:00,2025-08-16 08:27:27-03:00,0.039939216672294726,0.2618042032708963,0.19524470729131582,,normal,,none,0.0
video_000005_w0281,video_000005,free_range,room_1,room_1_16_17_aug,2025-08-16T08:27:07-03:00,2025-08-16T08:27:37-03:00,30.0,default_zone,4,0,1.333272039393584,0.333318009848396,0.12846588895632638,0.08801721643518512,False,activity_proxy_distribution,0.9480496496810269,0.14887514928068835,mapping_override,2025-08-16 08:27:07-03:00,2025-08-16 08:27:37-03:00,0.08167636022453692,0.2831738275409214,0.22272458734600606,,normal,,none,0.0
video_000005_w0282,video_000005,free_range,room_1,room_1_16_17_aug,2025-08-16T08:27:17-03:00,2025-08-16T08:27:47-03:00,30.0,default_zone,4,0,1.4735250458121298,0.36838126145303246,0.10815455141758548,0.09812102141203696,False,activity_proxy_distribution,0.9472595773329872,0.17177853327015785,mapping_override,2025-08-16 08:27:17-03:00,2025-08-16 08:27:47-03:00,0.03333126127597389,0.3129625532682137,0.22907316567054173,,normal,,none,0.0
video_000005_w0283,video_000005,free_range,room_1,room_1_16_17_aug,2025-08-16T08:27:27-03:00,2025-08-16T08:27:57-03:00,30.0,default_zone,4,0,1.3941456462655748,0.3485364115663937,0.16111192246186173,0.08834596664186503,False,activity_proxy_distribution,0.983271862143662,0.08377743356844607,mapping_override,2025-08-16 08:27:27-03:00,2025-08-16 08:27:57-03:00,0.08800109970171177,0.2961029420422486,0.23367238934008752,,normal,,none,0.0
video_000005_w0284,video_000005,free_range,room_1,room_1_16_17_aug,2025-08-16T08:27:37-03:00,2025-08-16T08:28:07-03:00,30.0,default_zone,4,0,1.2410101999839145,0.3102525499959786,0.19051927184032544,0.0728407118055555,False,activity_proxy_distribution,0.9809438740668616,0.09986387594943782,mapping_override,2025-08-16 08:27:37-03:00,2025-08-16 08:28:07-03:00,0.03610001605303957,0.2635780791184711,0.19533466019884163,,normal,,none,0.0
video_000005_w0285,video_000005,free_range,room_1,room_1_16_17_aug,2025-08-16T08:27:47-03:00,2025-08-16T08:28:17-03:00,30.0,default_zone,4,0,1.10282943546772,0.27570735886693,0.18061357362829583,0.06097909432870365,False,activity_proxy_distribution,0.9780156853296691,0.09859925310855422,mapping_override,2025-08-16 08:27:47-03:00,2025-08-16 08:28:17-03:00,0.06758237417175686,0.23422948260655918,0.18423535007611846,,normal,,none,0.0
video_000005_w0286,video_000005,free_range,room_1,room_1_16_17_aug,2025-08-16T08:27:57-03:00,2025-08-16T08:28:27-03:00,30.0,default_zone,4,0,1.0778388683994609,0.2694597170998652,0.16830296170921044,0.05993381076388886,False,activity_proxy_distribution,0.9824664243000455,0.09359442884246373,mapping_override,2025-08-16 08:27:57-03:00,2025-08-16 08:28:27-03:00,0.039165890383880644,0.22892166663044877,0.17199493375647834,,normal,,none,0.0
video_000005_w0287,video_000005,free_range,room_1,room_1_16_17_aug,2025-08-16T08:28:07-03:00,2025-08-16T08:28:37-03:00,30.0,default_zone,4,0,1.1660648221770922,0.29151620554427304,0.15368203850064854,0.0724012586805555,False,activity_proxy_distribution,0.9968624733662335,0.03898702658817903,mapping_override,2025-08-16 08:28:07-03:00,2025-08-16 08:28:37-03:00,0.10262767344155443,0.24766022208977123,0.20415045749530616,,normal,,none,0.0
video_000005_w0288,video_000005,free_range,room_1,room_1_16_17_aug,2025-08-16T08:28:17-03:00,2025-08-16T08:28:47-03:00,30.0,default_zone,4,0,1.3837424046359956,0.3459356011589989,0.18419710129209535,0.09215630425347218,False,activity_proxy_distribution,0.9850516520011116,0.08695695027569669,mapping_override,2025-08-16 08:28:17-03:00,2025-08-16 08:28:47-03:00,0.06876550951988886,0.29389336864705534,0.2263550109089054,,normal,,none,0.0
video_000005_w0289,video_000005,free_range,room_1,room_1_16_17_aug,2025-08-16T08:28:27-03:00,2025-08-16T08:28:57-03:00,30.0,default_zone,4,0,1.4904375428954757,0.3726093857238689,0.19026652662715726,0.1046621817129629,False,activity_proxy_distribution,0.9801602281676461,0.10344320242194585,mapping_override,2025-08-16 08:28:27-03:00,2025-08-16 08:28:57-03:00,0.025860800362932215,0.3165546455152488,0.2293464919695538,,normal,,none,0.0
video_000005_w0290,video_000005,free_range,room_1,room_1_16_17_aug,2025-08-16T08:28:37-03:00,2025-08-16T08:29:07-03:00,30.0,default_zone,4,0,1.4200720580915611,0.3550180145228903,0.17526966923236004,0.10044126157407406,False,activity_proxy_distribution,0.9494831386627022,0.1487302906546798,mapping_override,2025-08-16 08:28:37-03:00,2025-08-16 08:29:07-03:00,0.07566833892614129,0.3016095246867045,0.2338271689585355,,normal,,none,0.0
video_000005_w0291,video_000005,free_range,room_1,room_1_16_17_aug,2025-08-16T08:28:47-03:00,2025-08-16T08:29:17-03:00,30.0,default_zone,4,0,1.3069224327802655,0.3267306081950664,0.11705453735162821,0.09164134837962958,False,activity_proxy_distribution,0.928730891946937,0.16673832114429998,mapping_override,2025-08-16 08:28:47-03:00,2025-08-16 08:29:17-03:00,0.09778018957685133,0.277577361379734,0.22363820983886917,,normal,,none,0.0
video_000005_w0292,video_000005,free_range,room_1,room_1_16_17_aug,2025-08-16T08:28:57-03:00,2025-08-16T08:29:27-03:00,30.0,default_zone,4,0,1.3227805405855178,0.33069513514637944,0.1210485276453566,0.09398148148148143,False,activity_proxy_distribution,0.8887131015634971,0.2492665593059834,mapping_override,2025-08-16 08:28:57-03:00,2025-08-16 08:29:27-03:00,0.08252823816168342,0.28094550895836606,0.22142032771936124,,normal,,none,0.0
video_000005_w0293,video_000005,free_range,room_1,room_1_16_17_aug,2025-08-16T08:29:07-03:00,2025-08-16T08:29:37-03:00,30.0,default_zone,4,0,1.5695399607398683,0.3923849901849671,0.16536631268298668,0.11049494667658724,False,activity_proxy_distribution,0.908983979107254,0.22512585322261558,mapping_override,2025-08-16 08:29:07-03:00,2025-08-16 08:29:37-03:00,0.049960034227084456,0.33335542782789596,0.2483368097476525,,normal,,none,0.0
video_000005_w0294,video_000005,free_range,room_1,room_1_16_17_aug,2025-08-16T08:29:17-03:00,2025-08-16T08:29:47-03:00,30.0,default_zone,4,0,1.5942882597446442,0.39857206493616104,0.16971983650698166,0.11234809027777776,False,activity_proxy_distribution,0.9103405079688507,0.21639775868485137,mapping_override,2025-08-16 08:29:17-03:00,2025-08-16 08:29:47-03:00,0.025901757314028197,0.33861178781685947,0.24479877866601008,,normal,,none,0.0
video_000005_w0295,video_000005,free_range,room_1,room_1_16_17_aug,2025-08-16T08:29:27-03:00,2025-08-16T08:29:57-03:00,30.0,default_zone,4,0,1.610382429262002,0.4025956073155005,0.17222966382662344,0.11068070023148144,False,activity_proxy_distribution,0.9598221847338904,0.1296489073170828,mapping_override,2025-08-16 08:29:27-03:00,2025-08-16 08:29:57-03:00,0.10428026812414609,0.3420300731984249,0.27070513167614124,,normal,,none,0.0
video_000005_w0296,video_000005,free_range,room_1,room_1_16_17_aug,2025-08-16T08:29:37-03:00,2025-08-16T08:30:07-03:00,30.0,default_zone,4,0,1.5852763285239537,0.39631908213098843,0.1860061065302744,0.10516131365740734,False,activity_proxy_distribution,0.9859994366666903,0.08056228402303282,mapping_override,2025-08-16 08:29:37-03:00,2025-08-16 08:30:07-03:00,0.13588943495687397,0.3366977187051768,0.2764552335806859,,normal,,none,0.0
video_000005_w0297,video_000005,free_range,room_1,room_1_16_17_aug,2025-08-16T08:29:47-03:00,2025-08-16T08:30:17-03:00,30.0,default_zone,4,0,1.4120027114947633,0.3530006778736908,0.1625554338693643,0.0920301649305555,False,activity_proxy_distribution,0.9877736241166543,0.08347914428091906,mapping_override,2025-08-16 08:29:47-03:00,2025-08-16 08:30:17-03:00,0.0698516535330754,0.299895653742269,0.2308824536795109,,normal,,none,0.0
video_000005_w0298,video_000005,free_range,room_1,room_1_16_17_aug,2025-08-16T08:29:57-03:00,2025-08-16T08:30:27-03:00,30.0,default_zone,4,0,1.3353908066637814,0.33384770166594535,0.1808649550836927,0.08268398708767358,False,activity_proxy_distribution,0.9921918605849678,0.05940489235143705,mapping_override,2025-08-16 08:29:57-03:00,2025-08-16 08:30:27-03:00,0.06427994693993624,0.2836238384084498,0.2178206709678957,,normal,,none,0.0
video_000005_w0299,video_000005,free_range,room_1,room_1_16_17_aug,2025-08-16T08:30:07-03:00,2025-08-16T08:30:37-03:00,30.0,default_zone,4,0,1.1943367923299473,0.2985841980824868,0.15665366621833493,0.07261646412037032,False,activity_proxy_distribution,0.9881620805662804,0.06998607162594978,mapping_override,2025-08-16 08:30:07-03:00,2025-08-16 08:30:37-03:00,0.10586566509691381,0.2536649843844227,0.20932518859817004,,normal,,none,0.0
video_000006_w0001,video_000006,free_range,room_1,room_1_16_17_aug,2025-08-16T08:30:38-03:00,2025-08-16T08:31:08-03:00,30.0,default_zone,4,0,1.1308523168166478,0.28271307920416194,0.15626445236844716,0.06651114004629625,False,activity_proxy_distribution,0.974007217182539,0.11379461382730847,mapping_override,2025-08-16 08:30:38-03:00,2025-08-16 08:31:08-03:00,0.05605165312494692,0.2401813402380494,0.18494243410411865,,normal,,none,0.0
video_000006_w0002,video_000006,free_range,room_1,room_1_16_17_aug,2025-08-16T08:30:48-03:00,2025-08-16T08:31:18-03:00,30.0,default_zone,4,0,1.4432640338937441,0.36081600847343603,0.25492222498702616,0.08137116608796294,False,activity_proxy_distribution,0.933609497503376,0.1857864368351625,mapping_override,2025-08-16 08:30:48-03:00,2025-08-16 08:31:18-03:00,0.07199182300785403,0.3065353328664134,0.23617227990884557,,normal,,none,0.0
video_000006_w0003,video_000006,free_range,room_1,room_1_16_17_aug,2025-08-16T08:30:58-03:00,2025-08-16T08:31:28-03:00,30.0,default_zone,4,0,1.6480420774647169,0.4120105193661792,0.2660830805469824,0.09881301153273807,False,activity_proxy_distribution,0.9374092587881068,0.19888557918514851,mapping_override,2025-08-16 08:30:58-03:00,2025-08-16 08:31:28-03:00,0.048119735732442714,0.3500287105178218,0.25945601808220803,,normal,,none,0.0
video_000006_w0004,video_000006,free_range,room_1,room_1_16_17_aug,2025-08-16T08:31:08-03:00,2025-08-16T08:31:38-03:00,30.0,default_zone,4,0,1.4387101233005524,0.3596775308251381,0.2478110732321305,0.08656503182870365,False,activity_proxy_distribution,0.9434379252188381,0.19045235624330095,mapping_override,2025-08-16 08:31:08-03:00,2025-08-16 08:31:38-03:00,0.0677439697628245,0.30556811514244975,0.23422087152856216,,normal,,none,0.0
video_000006_w0005,video_000006,free_range,room_1,room_1_16_17_aug,2025-08-16T08:31:18-03:00,2025-08-16T08:31:48-03:00,30.0,default_zone,4,0,1.0888909692565598,0.27222274231413995,0.11632933384198109,0.06944625289351847,False,activity_proxy_distribution,0.9539706938679684,0.15119241041452353,mapping_override,2025-08-16 08:31:18-03:00,2025-08-16 08:31:48-03:00,0.12554924284904834,0.23126905303983528,0.1995531099825992,,normal,,none,0.0
video_000006_w0006,video_000006,free_range,room_1,room_1_16_17_aug,2025-08-16T08:31:28-03:00,2025-08-16T08:31:58-03:00,30.0,default_zone,4,0,0.9497567186752953,0.23743917966882383,0.10240729819429922,0.059025969328703645,False,activity_proxy_distribution,0.9492949021865194,0.16403782659826027,mapping_override,2025-08-16 08:31:28-03:00,2025-08-16 08:31:58-03:00,0.01680903192546479,0.20171794297329484,0.14624526965894583,,normal,,none,0.0
video_000006_w0007,video_000006,free_range,room_1,room_1_16_17_aug,2025-08-16T08:31:38-03:00,2025-08-16T08:32:08-03:00,30.0,default_zone,4,0,1.0174587994813917,0.25436469987034793,0.12895906861619624,0.0606626157407407,False,activity_proxy_distribution,0.9832391222297328,0.09417904801197018,mapping_override,2025-08-16 08:31:38-03:00,2025-08-16 08:32:08-03:00,0.07956024104957282,0.21609737602645404,0.17513623553338967,,normal,,none,0.0
video_000006_w0008,video_000006,free_range,room_1,room_1_16_17_aug,2025-08-16T08:31:48-03:00,2025-08-16T08:32:18-03:00,30.0,default_zone,4,0,1.1586413672193885,0.2896603418048471,0.141741009820287,0.07206386990017358,False,activity_proxy_distribution,0.9816342112880041,0.09851898994462742,mapping_override,2025-08-16 08:31:48-03:00,2025-08-16 08:32:18-03:00,0.050462063555474224,0.24608353386517784,0.18739709277226674,,normal,,none,0.0
video_000006_w0009,video_000006,free_range,room_1,room_1_16_17_aug,2025-08-16T08:31:58-03:00,2025-08-16T08:32:28-03:00,30.0,default_zone,4,0,1.249173963566621,0.31229349089165526,0.13779666078637653,0.07660047743055552,False,activity_proxy_distribution,0.9789086156101309,0.09290032212559574,mapping_override,2025-08-16 08:31:58-03:00,2025-08-16 08:32:28-03:00,0.0642273943479481,0.265312003548882,0.20498662078860183,,normal,,none,0.0
video_000006_w0010,video_000006,free_range,room_1,room_1_16_17_aug,2025-08-16T08:32:08-03:00,2025-08-16T08:32:38-03:00,30.0,default_zone,4,0,1.357101837793986,0.3392754594484965,0.17759681854966683,0.07609772858796293,False,activity_proxy_distribution,0.9571715042652085,0.14049165339924777,mapping_override,2025-08-16 08:32:08-03:00,2025-08-16 08:32:38-03:00,0.04759133127365199,0.288235104634461,0.2160419726262183,,normal,,none,0.0
video_000006_w0011,video_000006,free_range,room_1,room_1_16_17_aug,2025-08-16T08:32:18-03:00,2025-08-16T08:32:48-03:00,30.0,default_zone,4,0,1.2095560679833093,0.3023890169958273,0.17809095565609367,0.06336443865740737,False,activity_proxy_distribution,0.9596968119663362,0.15437332627134126,mapping_override,2025-08-16 08:32:18-03:00,2025-08-16 08:32:48-03:00,0.03763295811037336,0.2568974486273148,0.19111810147223235,,normal,,none,0.0
video_000006_w0012,video_000006,free_range,room_1,room_1_16_17_aug,2025-08-16T08:32:28-03:00,2025-08-16T08:32:58-03:00,30.0,default_zone,4,0,1.1551647916436194,0.28879119791090485,0.17355800148708386,0.060588469328703654,False,activity_proxy_distribution,0.9718864056471747,0.13515443486836926,mapping_override,2025-08-16 08:32:28-03:00,2025-08-16 08:32:58-03:00,0.028625959905342835,0.24534513431894825,0.18032938199486662,,normal,,none,0.0
