window_id,room_id,session_id,start_time,end_time,media_id,system_id,duration_seconds,zone_config_id,activity_mean,activity_total,drinking_activity_fraction,feeding_activity_fraction,general_activity_fraction,drinking_to_feeding_activity_ratio,feeding_plus_drinking_activity_fraction,functional_area_activity_fraction,spatial_freedom_index,occupancy_imbalance_index,warnings,start_time_dt,end_time_dt,semantic_transition_proxy,normalized_activity,mobility_index,media_id_audio,room_id_audio,session_id_audio,start_time_audio,end_time_audio,audio_rms,audio_short_time_energy,audio_zero_crossing_rate,audio_spectral_centroid,audio_spectral_bandwidth,audio_spectral_rolloff,audio_spectral_flatness,audio_duration_sec,audio_sample_rate,audio_available,audio_quality_flag,audio_warning,local_date,env_period,temp_am_mean,temp_pm,temp_daily_mean,rh_am,rh_pm,rh_daily_mean,temp_daily_range,env_quality_flag,temp_context,rh_context,window_mid_time_dt,event_id,event_type,event_phase,seconds_from_event_start,seconds_from_event_end,event_start_time,event_end_time,event_overlap_seconds,overlaps_event
video_000005_w0180,room_1,room_1_16_17_aug,2025-08-16T08:10:17-03:00,2025-08-16T08:10:47-03:00,video_000005,free_range,30.0,room1_aug16_17_semantic_v1,0.007910775936519105,0.023732327809557318,0.28604414615360263,0.5484991549822247,0.16545669886417266,0.5215033488299039,0.8345433011358273,0.8345433011358273,0.8966689433274815,0.21516582164889136,mapping_override,2025-08-16 08:10:17-03:00,2025-08-16 08:10:47-03:00,0.012195542528323375,0.26041959995356745,0.18595238272599424,video_000005,room_1,room_1_16_17_aug,2025-08-16T08:10:17-03:00,2025-08-16T08:10:47-03:00,0.0704381763935089,0.0050089266151189,0.0407456122338771,1531.32275390625,2036.3680419921875,3093.86669921875,0.2070416063070297,30.0,22050,True,ok,,2025-08-16,AM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.65,47.0,2025-08-16 08:10:32-03:00,,,outside_event_window,,,,,0.0,False
video_000005_w0181,room_1,room_1_16_17_aug,2025-08-16T08:10:27-03:00,2025-08-16T08:10:57-03:00,video_000005,free_range,30.0,room1_aug16_17_semantic_v1,0.008056827339654167,0.024170482018962502,0.2600517526699807,0.5685321585529945,0.1714160887770247,0.4574090467140049,0.8285839112229753,0.8285839112229753,0.886232284133576,0.23519882521966123,mapping_override,2025-08-16 08:10:27-03:00,2025-08-16 08:10:57-03:00,0.02599239348362191,0.2652976293385458,0.19350605858206862,video_000005,room_1,room_1_16_17_aug,2025-08-16T08:10:27-03:00,2025-08-16T08:10:57-03:00,0.0707472413778305,0.0050507010892033,0.0410177335143089,1564.8660888671875,2064.591552734375,3301.833251953125,0.2148769646883011,30.0,22050,True,ok,,2025-08-16,AM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.65,47.0,2025-08-16 08:10:42-03:00,,,outside_event_window,,,,,0.0,False
video_000005_w0182,room_1,room_1_16_17_aug,2025-08-16T08:10:37-03:00,2025-08-16T08:11:07-03:00,video_000005,free_range,30.0,room1_aug16_17_semantic_v1,0.008107857023262317,0.02432357106978695,0.26349265280267337,0.5724274491138812,0.16407989808344528,0.4603075083323843,0.8359201019165545,0.8359201019165545,0.8804980613353725,0.23909411578054796,mapping_override,2025-08-16 08:10:37-03:00,2025-08-16 08:11:07-03:00,0.007336190693579367,0.2670019902060447,0.1891022503523051,video_000005,room_1,room_1_16_17_aug,2025-08-16T08:10:37-03:00,2025-08-16T08:11:07-03:00,0.0703444629907608,0.0049941106699407,0.0400789193809032,1455.86767578125,1941.386474609375,2936.2666015625,0.1931968331336975,30.0,22050,True,ok,,2025-08-16,AM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.65,47.0,2025-08-16 08:10:52-03:00,,,outside_event_window,,,,,0.0,False
video_000005_w0183,room_1,room_1_16_17_aug,2025-08-16T08:10:47-03:00,2025-08-16T08:11:17-03:00,video_000005,free_range,30.0,room1_aug16_17_semantic_v1,0.008838354972087676,0.026515064916263025,0.2679782086622856,0.5805334950845472,0.15148829625316715,0.4616067994892492,0.8485117037468328,0.8485117037468328,0.8688064567703122,0.2472001617512139,mapping_override,2025-08-16 08:10:47-03:00,2025-08-16 08:11:17-03:00,0.012591601830278187,0.2914001841538376,0.20775760945676977,video_000005,room_1,room_1_16_17_aug,2025-08-16T08:10:47-03:00,2025-08-16T08:11:17-03:00,0.0701685473322868,0.0049688518047332,0.0397599264979362,1422.195556640625,1901.40625,2871.5,0.1851699203252792,30.0,22050,True,ok,,2025-08-16,AM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.65,47.0,2025-08-16 08:11:02-03:00,,,outside_event_window,,,,,0.0,False
video_000005_w0184,room_1,room_1_16_17_aug,2025-08-16T08:10:57-03:00,2025-08-16T08:11:27-03:00,video_000005,free_range,30.0,room1_aug16_17_semantic_v1,0.008034867027567493,0.02410460108270248,0.3043923465563837,0.538302886207601,0.15730476723601514,0.5654666812226458,0.8426952327639847,0.8426952327639847,0.8978519513798296,0.20496955287426777,mapping_override,2025-08-16 08:10:57-03:00,2025-08-16 08:11:27-03:00,0.04223060887694613,0.2645641680683173,0.19786410031090593,video_000005,room_1,room_1_16_17_aug,2025-08-16T08:10:57-03:00,2025-08-16T08:11:27-03:00,0.0690642073750495,0.0048117213882505,0.0384099036455154,1265.2864990234375,1730.7821044921875,2381.300048828125,0.153244063258171,30.0,22050,True,ok,,2025-08-16,AM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.65,47.0,2025-08-16 08:11:12-03:00,,,outside_event_window,,,,,0.0,False
video_000005_w0185,room_1,room_1_16_17_aug,2025-08-16T08:11:07-03:00,2025-08-16T08:11:37-03:00,video_000005,free_range,30.0,room1_aug16_17_semantic_v1,0.0069405295575658485,0.020821588672697545,0.30473451878520225,0.5121566371966861,0.18310884401811153,0.5950025766593229,0.8168911559818883,0.8168911559818883,0.9245084111482508,0.17882330386335282,mapping_override,2025-08-16 08:11:07-03:00,2025-08-16 08:11:37-03:00,0.026146249010914918,0.2280139520405098,0.16745364113163133,video_000005,room_1,room_1_16_17_aug,2025-08-16T08:11:07-03:00,2025-08-16T08:11:37-03:00,0.0689703002572059,0.0048044174909591,0.0380228869616985,1257.731689453125,1720.9598388671875,2370.566650390625,0.1511112600564956,30.0,22050,True,ok,,2025-08-16,AM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.65,47.0,2025-08-16 08:11:22-03:00,,,outside_event_window,,,,,0.0,False
video_000005_w0186,room_1,room_1_16_17_aug,2025-08-16T08:11:17-03:00,2025-08-16T08:11:47-03:00,video_000005,free_range,30.0,room1_aug16_17_semantic_v1,0.005942780824585093,0.01782834247375528,0.29297313133224917,0.5046276573994463,0.20239921126830474,0.5805728779156897,0.7976007887316954,0.7976007887316954,0.935856322924617,0.17129432406611284,mapping_override,2025-08-16 08:11:17-03:00,2025-08-16 08:11:47-03:00,0.019290367250193077,0.19468974197589137,0.14206992955818187,video_000005,room_1,room_1_16_17_aug,2025-08-16T08:11:17-03:00,2025-08-16T08:11:47-03:00,0.0695500671863555,0.0048845545388758,0.0371853597462177,1244.4317626953125,1693.824951171875,2384.39990234375,0.146617978811264,30.0,22050,True,ok,,2025-08-16,AM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.65,47.0,2025-08-16 08:11:32-03:00,,,outside_event_window,,,,,0.0,False
video_000005_w0187,room_1,room_1_16_17_aug,2025-08-16T08:11:27-03:00,2025-08-16T08:11:57-03:00,video_000005,free_range,30.0,room1_aug16_17_semantic_v1,0.00634062545787957,0.01902187637363871,0.25954779002788253,0.5506145880306104,0.18983762194150708,0.4713783391686191,0.8101623780584929,0.8101623780584929,0.9048471688437315,0.21728125469727705,mapping_override,2025-08-16 08:11:27-03:00,2025-08-16 08:11:57-03:00,0.0459869306311642,0.20797751443276902,0.15938033929228754,video_000005,room_1,room_1_16_17_aug,2025-08-16T08:11:27-03:00,2025-08-16T08:11:57-03:00,0.0707075595855712,0.0050482400692999,0.0365080833435058,1267.1690673828125,1730.6317138671875,2413.13330078125,0.1526486426591873,30.0,22050,True,ok,,2025-08-16,AM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.65,47.0,2025-08-16 08:11:42-03:00,,,outside_event_window,,,,,0.0,False
video_000005_w0188,room_1,room_1_16_17_aug,2025-08-16T08:11:37-03:00,2025-08-16T08:12:07-03:00,video_000005,free_range,30.0,room1_aug16_17_semantic_v1,0.00599797007938226,0.017993910238146782,0.22654857778421414,0.5716280449329585,0.20182337728282737,0.39632166369791066,0.7981766227171726,0.7981766227171726,0.8911801805340117,0.23829471159962518,mapping_override,2025-08-16 08:11:37-03:00,2025-08-16 08:12:07-03:00,0.032999212243668405,0.19653303002966435,0.14747288469386557,video_000005,room_1,room_1_16_17_aug,2025-08-16T08:11:37-03:00,2025-08-16T08:12:07-03:00,0.0715343952178955,0.0051528769545257,0.0359124392271041,1252.2698974609375,1712.5426025390625,2403.533447265625,0.1492175608873367,30.0,22050,True,ok,,2025-08-16,AM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.65,47.0,2025-08-16 08:11:52-03:00,,,outside_event_window,,,,,0.0,False
video_000005_w0189,room_1,room_1_16_17_aug,2025-08-16T08:11:47-03:00,2025-08-16T08:12:17-03:00,video_000005,free_range,30.0,room1_aug16_17_semantic_v1,0.006291991223891576,0.018875973671674727,0.21484192265639754,0.5853898424241056,0.1997682349194969,0.3670065776453087,0.8002317650805032,0.8002317650805032,0.8789309960918543,0.25205650909077226,mapping_override,2025-08-16 08:11:47-03:00,2025-08-16 08:12:17-03:00,0.013761797491147101,0.20635316014779195,0.14857575135079848,video_000005,room_1,room_1_16_17_aug,2025-08-16T08:11:47-03:00,2025-08-16T08:12:17-03:00,0.0708733424544334,0.0050549590960145,0.0365836694836616,1237.4674072265625,1701.7540283203125,2331.333251953125,0.1481725126504898,30.0,22050,True,ok,,2025-08-16,AM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.65,47.0,2025-08-16 08:12:02-03:00,,,outside_event_window,,,,,0.0,False
video_000005_w0190,room_1,room_1_16_17_aug,2025-08-16T08:11:57-03:00,2025-08-16T08:12:27-03:00,video_000005,free_range,30.0,room1_aug16_17_semantic_v1,0.006003258708450529,0.01800977612535159,0.18556470383601556,0.6065411880951342,0.20789410806885017,0.3059391637009658,0.7921058919311498,0.7921058919311498,0.8577739931321001,0.27320785476180093,mapping_override,2025-08-16 08:11:57-03:00,2025-08-16 08:12:27-03:00,0.029277218820381923,0.19670966707283888,0.1464799325971018,video_000005,room_1,room_1_16_17_aug,2025-08-16T08:11:57-03:00,2025-08-16T08:12:27-03:00,0.070204883813858,0.0049623143859207,0.0371566377580165,1263.88623046875,1722.7867431640625,2378.63330078125,0.1533764898777008,30.0,22050,True,ok,,2025-08-16,AM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.65,47.0,2025-08-16 08:12:12-03:00,,,outside_event_window,,,,,0.0,False
video_000005_w0191,room_1,room_1_16_17_aug,2025-08-16T08:12:07-03:00,2025-08-16T08:12:37-03:00,video_000005,free_range,30.0,room1_aug16_17_semantic_v1,0.006336933767629995,0.019010801302889985,0.20456596829736526,0.608042652233886,0.18739137946874862,0.33643358331164924,0.8126086205312513,0.8126086205312513,0.8564653163793865,0.2747093189005527,mapping_override,2025-08-16 08:12:07-03:00,2025-08-16 08:12:37-03:00,0.020502728600101494,0.20785421418962782,0.1516487685127699,video_000005,room_1,room_1_16_17_aug,2025-08-16T08:12:07-03:00,2025-08-16T08:12:37-03:00,0.0685047656297683,0.0047250892966985,0.0382526777684688,1297.528076171875,1756.2244873046875,2416.13330078125,0.1598735451698303,30.0,22050,True,ok,,2025-08-16,AM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.65,47.0,2025-08-16 08:12:22-03:00,,,outside_event_window,,,,,0.0,False
video_000005_w0192,room_1,room_1_16_17_aug,2025-08-16T08:12:17-03:00,2025-08-16T08:12:47-03:00,video_000005,free_range,30.0,room1_aug16_17_semantic_v1,0.006001002067286108,0.018003006201858324,0.2259621286442073,0.5829567684405218,0.1910811029152708,0.3876138692903124,0.8089188970847291,0.8089188970847291,0.8801390788306406,0.2496234351071885,mapping_override,2025-08-16 08:12:17-03:00,2025-08-16 08:12:47-03:00,0.02508588379336421,0.19663429660959714,0.14516977276472726,video_000005,room_1,room_1_16_17_aug,2025-08-16T08:12:17-03:00,2025-08-16T08:12:47-03:00,0.0679349079728126,0.004656855482608,0.039595142006874,1360.358154296875,1828.291259765625,2594.7333984375,0.171348750591278,30.0,22050,True,ok,,2025-08-16,AM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.65,47.0,2025-08-16 08:12:32-03:00,,,outside_event_window,,,,,0.0,False
video_000005_w0193,room_1,room_1_16_17_aug,2025-08-16T08:12:27-03:00,2025-08-16T08:12:57-03:00,video_000005,free_range,30.0,room1_aug16_17_semantic_v1,0.005249476391408179,0.015748429174224535,0.2778860676118293,0.5106180870688837,0.21149584531928697,0.5442150888288878,0.788504154680713,0.788504154680713,0.9353783583675536,0.17728475373555036,mapping_override,2025-08-16 08:12:27-03:00,2025-08-16 08:12:57-03:00,0.07233868137163815,0.17153378917312864,0.1417752568326815,video_000005,room_1,room_1_16_17_aug,2025-08-16T08:12:27-03:00,2025-08-16T08:12:57-03:00,0.0675259530544281,0.0046048513613641,0.0399897210299968,1342.560791015625,1809.56787109375,2558.966552734375,0.1663140803575515,30.0,22050,True,ok,,2025-08-16,AM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.65,47.0,2025-08-16 08:12:42-03:00,,,outside_event_window,,,,,0.0,False
video_000005_w0194,room_1,room_1_16_17_aug,2025-08-16T08:12:37-03:00,2025-08-16T08:13:07-03:00,video_000005,free_range,30.0,room1_aug16_17_semantic_v1,0.005700844707381394,0.017102534122144183,0.2770404014605,0.5188113465886417,0.20414825195085823,0.5339906370246784,0.7958517480491417,0.7958517480491417,0.9288368225101822,0.18547801325530838,mapping_override,2025-08-16 08:12:37-03:00,2025-08-16 08:13:07-03:00,0.008193259519758037,0.18660922057264373,0.13308443225677802,video_000005,room_1,room_1_16_17_aug,2025-08-16T08:12:37-03:00,2025-08-16T08:13:07-03:00,0.0694228485226631,0.0048861401155591,0.0392141751945018,1324.3118896484375,1797.2840576171875,2539.2333984375,0.1635813266038894,30.0,22050,True,ok,,2025-08-16,AM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.65,47.0,2025-08-16 08:12:52-03:00,,,outside_event_window,,,,,0.0,False
video_000005_w0195,room_1,room_1_16_17_aug,2025-08-16T08:12:47-03:00,2025-08-16T08:13:17-03:00,video_000005,free_range,30.0,room1_aug16_17_semantic_v1,0.005936680268496274,0.017810040805488824,0.25493950407885496,0.5521198006271453,0.19294069529399982,0.4617467147334196,0.8070593047060002,0.8070593047060002,0.9046378663770517,0.2187864672938119,mapping_override,2025-08-16 08:12:47-03:00,2025-08-16 08:13:17-03:00,0.03330845403850352,0.19448598705654668,0.1461327271511337,video_000005,room_1,room_1_16_17_aug,2025-08-16T08:12:47-03:00,2025-08-16T08:13:17-03:00,0.0703383162617683,0.0050141592510044,0.0373289808630943,1248.2767333984375,1705.5892333984375,2344.466552734375,0.1486144661903381,30.0,22050,True,ok,,2025-08-16,AM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.65,47.0,2025-08-16 08:13:02-03:00,,,outside_event_window,,,,,0.0,False
video_000005_w0196,room_1,room_1_16_17_aug,2025-08-16T08:12:57-03:00,2025-08-16T08:13:27-03:00,video_000005,free_range,30.0,room1_aug16_17_semantic_v1,0.006030447253336509,0.018091341760009528,0.2207408810913187,0.5752426138019707,0.20401650510671054,0.3837352723790201,0.7959834948932895,0.7959834948932895,0.8882762445087595,0.24190928046863738,mapping_override,2025-08-16 08:12:57-03:00,2025-08-16 08:13:27-03:00,0.03419862298753622,0.19761774818703376,0.14859201062718447,video_000005,room_1,room_1_16_17_aug,2025-08-16T08:12:57-03:00,2025-08-16T08:13:27-03:00,0.0717107877135276,0.0051986346952617,0.035994067788124,1248.8924560546875,1711.4110107421875,2380.533447265625,0.1502821445465088,30.0,22050,True,ok,,2025-08-16,AM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.65,47.0,2025-08-16 08:13:12-03:00,,,outside_event_window,,,,,0.0,False
video_000005_w0197,room_1,room_1_16_17_aug,2025-08-16T08:13:07-03:00,2025-08-16T08:13:37-03:00,video_000005,free_range,30.0,room1_aug16_17_semantic_v1,0.005225215122724573,0.01567564536817372,0.19888760440318828,0.5747559414208573,0.22635645417595437,0.3460383617984307,0.7736435458240456,0.7736435458240456,0.8882088717450185,0.24142260808752397,mapping_override,2025-08-16 08:13:07-03:00,2025-08-16 08:13:37-03:00,0.022339949069243845,0.17072347733075596,0.12620841885230233,video_000005,room_1,room_1_16_17_aug,2025-08-16T08:13:07-03:00,2025-08-16T08:13:37-03:00,0.0712813809514045,0.0051299650222063,0.0365655273199081,1261.2005615234375,1727.7979736328125,2431.666748046875,0.1524392068386078,30.0,22050,True,ok,,2025-08-16,AM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.65,47.0,2025-08-16 08:13:22-03:00,,,outside_event_window,,,,,0.0,False
video_000005_w0198,room_1,room_1_16_17_aug,2025-08-16T08:13:17-03:00,2025-08-16T08:13:47-03:00,video_000005,free_range,30.0,room1_aug16_17_semantic_v1,0.004733810904953215,0.014201432714859645,0.21583226236212982,0.526397268756304,0.2577704688815661,0.410017823367639,0.7422295311184338,0.7422295311184338,0.9267782915403215,0.1930639354229707,mapping_override,2025-08-16 08:13:17-03:00,2025-08-16 08:13:47-03:00,0.048358672664553265,0.15431087079130165,0.12252521135327712,video_000005,room_1,room_1_16_17_aug,2025-08-16T08:13:17-03:00,2025-08-16T08:13:47-03:00,0.0713135749101638,0.0051269633695483,0.0359199978411197,1276.62744140625,1755.5826416015625,2449.433349609375,0.1571222096681594,30.0,22050,True,ok,,2025-08-16,AM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.65,47.0,2025-08-16 08:13:32-03:00,,,outside_event_window,,,,,0.0,False
video_000005_w0199,room_1,room_1_16_17_aug,2025-08-16T08:13:27-03:00,2025-08-16T08:13:57-03:00,video_000005,free_range,30.0,room1_aug16_17_semantic_v1,0.004566024093785219,0.013698072281355658,0.2192336117987264,0.5196680067614061,0.2610983814398675,0.4218724434567368,0.7389016185601325,0.7389016185601325,0.9316183296801193,0.18633467342807275,mapping_override,2025-08-16 08:13:27-03:00,2025-08-16 08:13:57-03:00,0.006729261994897956,0.14870689179677998,0.10611360285621536,video_000005,room_1,room_1_16_17_aug,2025-08-16T08:13:27-03:00,2025-08-16T08:13:57-03:00,0.0705181211233139,0.0050117424689233,0.0362541005015373,1278.2806396484375,1755.6981201171875,2415.033447265625,0.1577590554952621,30.0,22050,True,ok,,2025-08-16,AM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.65,47.0,2025-08-16 08:13:42-03:00,,,outside_event_window,,,,,0.0,False
video_000005_w0200,room_1,room_1_16_17_aug,2025-08-16T08:13:37-03:00,2025-08-16T08:14:07-03:00,video_000005,free_range,30.0,room1_aug16_17_semantic_v1,0.004332812947945462,0.012998438843836385,0.22080239121094844,0.5064130084438138,0.2727846003452379,0.43601247900298823,0.7272153996547622,0.7272153996547622,0.939777414138388,0.17307967511048036,mapping_override,2025-08-16 08:13:37-03:00,2025-08-16 08:14:07-03:00,0.013254998317592373,0.14091777921113227,0.1026189449430703,video_000005,room_1,room_1_16_17_aug,2025-08-16T08:13:37-03:00,2025-08-16T08:14:07-03:00,0.0701027438044548,0.0049570584669709,0.0357053205370903,1263.986572265625,1734.5755615234375,2355.2333984375,0.1545425802469253,30.0,22050,True,ok,,2025-08-16,AM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.65,47.0,2025-08-16 08:13:52-03:00,,,outside_event_window,,,,,0.0,False
video_000005_w0201,room_1,room_1_16_17_aug,2025-08-16T08:13:47-03:00,2025-08-16T08:14:17-03:00,video_000005,free_range,30.0,room1_aug16_17_semantic_v1,0.004721254912308521,0.014163764736925563,0.20147784379790634,0.5566179343976655,0.2419042218044281,0.36196793410174993,0.7580957781955718,0.7580957781955718,0.9031445585008114,0.22328460106433218,mapping_override,2025-08-16 08:13:47-03:00,2025-08-16 08:14:17-03:00,0.0502049259538518,0.1538915081575736,0.12278553349645704,video_000005,room_1,room_1_16_17_aug,2025-08-16T08:13:47-03:00,2025-08-16T08:14:17-03:00,0.0700158178806305,0.0049461484886705,0.0359441861510276,1243.6551513671875,1699.8309326171875,2330.666748046875,0.1485216319561004,30.0,22050,True,ok,,2025-08-16,AM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.65,47.0,2025-08-16 08:14:02-03:00,,,outside_event_window,,,,,0.0,False
video_000005_w0202,room_1,room_1_16_17_aug,2025-08-16T08:13:57-03:00,2025-08-16T08:14:27-03:00,video_000005,free_range,30.0,room1_aug16_17_semantic_v1,0.004855690746464663,0.014567072239393988,0.19307804967127773,0.5796625188315987,0.22725943149712366,0.3330870004506364,0.7727405685028764,0.7727405685028764,0.8832643821219498,0.24632918549826532,mapping_override,2025-08-16 08:13:57-03:00,2025-08-16 08:14:27-03:00,0.023044584433933132,0.15838158449597964,0.11778048447736568,video_000005,room_1,room_1_16_17_aug,2025-08-16T08:13:57-03:00,2025-08-16T08:14:27-03:00,0.0708041936159133,0.005056551657617,0.0353908687829971,1212.08984375,1660.5015869140625,2295.13330078125,0.1405293047428131,30.0,22050,True,ok,,2025-08-16,AM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.65,47.0,2025-08-16 08:14:12-03:00,,,outside_event_window,,,,,0.0,False
video_000005_w0203,room_1,room_1_16_17_aug,2025-08-16T08:14:07-03:00,2025-08-16T08:14:37-03:00,video_000005,free_range,30.0,room1_aug16_17_semantic_v1,0.004727182185484304,0.014181546556452911,0.19017531516106828,0.5818369238499601,0.22798776098897158,0.32685329405135743,0.7720122390110284,0.7720122390110284,0.8809557235783074,0.2485035905166268,mapping_override,2025-08-16 08:14:07-03:00,2025-08-16 08:14:37-03:00,0.0029027345102093927,0.15408947553141342,0.1087334532250522,video_000005,room_1,room_1_16_17_aug,2025-08-16T08:14:07-03:00,2025-08-16T08:14:37-03:00,0.071486510336399,0.0051400340162217,0.0347695276141166,1188.08251953125,1626.393310546875,2269.7666015625,0.1347389668226242,30.0,22050,True,ok,,2025-08-16,AM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.65,47.0,2025-08-16 08:14:22-03:00,,,outside_event_window,,,,,0.0,False
video_000005_w0204,room_1,room_1_16_17_aug,2025-08-16T08:14:17-03:00,2025-08-16T08:14:47-03:00,video_000005,free_range,30.0,room1_aug16_17_semantic_v1,0.004526248641519083,0.013578745924557248,0.18864903168114638,0.5783583339512336,0.23299263436762002,0.32618019073457843,0.7670073656323799,0.7670073656323799,0.8836056144513655,0.24502500061790025,mapping_override,2025-08-16 08:14:17-03:00,2025-08-16 08:14:47-03:00,0.005004873378648425,0.14737841551520947,0.10466635287424114,video_000005,room_1,room_1_16_17_aug,2025-08-16T08:14:17-03:00,2025-08-16T08:14:47-03:00,0.0709548667073249,0.0050550298765301,0.0352941155433654,1194.8153076171875,1629.5838623046875,2279.300048828125,0.1351694911718368,30.0,22050,True,ok,,2025-08-16,AM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.65,47.0,2025-08-16 08:14:32-03:00,,,outside_event_window,,,,,0.0,False
video_000005_w0205,room_1,room_1_16_17_aug,2025-08-16T08:14:27-03:00,2025-08-16T08:14:57-03:00,video_000005,free_range,30.0,room1_aug16_17_semantic_v1,0.00506755217599372,0.01520265652798116,0.16983683656848944,0.6280774897614305,0.2020856736700801,0.27040745662290877,0.79791432632992,0.79791432632992,0.8341141986731772,0.29474415642809715,mapping_override,2025-08-16 08:14:27-03:00,2025-08-16 08:14:57-03:00,0.0497191558101969,0.16545762934459068,0.13073608728427255,video_000005,room_1,room_1_16_17_aug,2025-08-16T08:14:27-03:00,2025-08-16T08:14:57-03:00,0.0694832578301429,0.0048517454415559,0.0365700647234916,1240.56640625,1672.35205078125,2473.5,0.1418051123619079,30.0,22050,True,ok,,2025-08-16,AM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.65,47.0,2025-08-16 08:14:42-03:00,,,outside_event_window,,,,,0.0,False
video_000005_w0206,room_1,room_1_16_17_aug,2025-08-16T08:14:37-03:00,2025-08-16T08:15:07-03:00,video_000005,free_range,30.0,room1_aug16_17_semantic_v1,0.005417000290213359,0.01625100087064008,0.16605506118102525,0.6429447697289107,0.19100016909006406,0.2582726681967414,0.808999830909936,0.808999830909936,0.817690452009447,0.3096114363955773,mapping_override,2025-08-16 08:14:37-03:00,2025-08-16 08:15:07-03:00,0.01486727996748019,0.17712898705220767,0.1284504749267894,video_000005,room_1,room_1_16_17_aug,2025-08-16T08:14:37-03:00,2025-08-16T08:15:07-03:00,0.0698107108473777,0.0049019712023437,0.0368557944893837,1245.9517822265625,1682.4678955078125,2478.60009765625,0.1432932764291763,30.0,22050,True,ok,,2025-08-16,AM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.65,47.0,2025-08-16 08:14:52-03:00,,,outside_event_window,,,,,0.0,False
video_000005_w0207,room_1,room_1_16_17_aug,2025-08-16T08:14:47-03:00,2025-08-16T08:15:17-03:00,video_000005,free_range,30.0,room1_aug16_17_semantic_v1,0.005480820551100704,0.016442461653302112,0.16722217946537524,0.6468114077328639,0.18596641280176088,0.2585331326352221,0.8140335871982392,0.8140335871982392,0.8134919379151828,0.31347807439953057,mapping_override,2025-08-16 08:14:47-03:00,2025-08-16 08:15:17-03:00,0.005033756288303215,0.17926054553971882,0.12699250876429413,video_000005,room_1,room_1_16_17_aug,2025-08-16T08:14:47-03:00,2025-08-16T08:15:17-03:00,0.0698697790503501,0.0049148402176797,0.0371944271028041,1253.767822265625,1692.3646240234375,2493.933349609375,0.1452656090259552,30.0,22050,True,ok,,2025-08-16,AM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.65,47.0,2025-08-16 08:15:02-03:00,,,outside_event_window,,,,,0.0,False
video_000005_w0208,room_1,room_1_16_17_aug,2025-08-16T08:14:57-03:00,2025-08-16T08:15:27-03:00,video_000005,free_range,30.0,room1_aug16_17_semantic_v1,0.005592980861870778,0.016778942585612334,0.1630443362321712,0.6502873514265678,0.1866683123412611,0.2507265993633318,0.813331687658739,0.813331687658739,0.8090865026239322,0.3169540180932344,mapping_override,2025-08-16 08:14:57-03:00,2025-08-16 08:15:27-03:00,0.004177843233204054,0.18300663273929726,0.1293579958874693,video_000005,room_1,room_1_16_17_aug,2025-08-16T08:14:57-03:00,2025-08-16T08:15:27-03:00,0.0703729763627052,0.0049824779853224,0.0371127910912036,1232.8526611328125,1676.5101318359375,2323.566650390625,0.1453738808631897,30.0,22050,True,ok,,2025-08-16,AM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.65,47.0,2025-08-16 08:15:12-03:00,,,outside_event_window,,,,,0.0,False
