window_id,media_id,system_id,room_id,session_id,start_time,end_time,start_time_dt,end_time_dt,event_id,event_type,event_phase,seconds_from_event_start,seconds_from_event_end,event_start_time,event_end_time,overlaps_event,activity_mean,normalized_activity,mobility_index,spatial_freedom_index,occupancy_imbalance_index,drinking_activity_fraction,feeding_activity_fraction,general_activity_fraction,feeding_plus_drinking_activity_fraction,functional_area_activity_fraction,semantic_transition_proxy,audio_rms,audio_short_time_energy,audio_zero_crossing_rate,audio_spectral_centroid,audio_spectral_bandwidth,audio_spectral_rolloff,temp_context,rh_context,model_name,model_type,state_id,state_probability_max,posterior_state_0,posterior_state_1,posterior_state_2,posterior_state_3,state_label,risk_score,risk_level,sustained_risk_flag,high_risk_flag
video_000032_w0245,video_000032,free_range,room_1,room_1_16_17_aug,2025-08-17T06:56:04-03:00,2025-08-17T06:56:34-03:00,2025-08-17 06:56:04-03:00,2025-08-17 06:56:34-03:00,,,outside_event_window,,,,,False,0.0002406410409498171,0.004241688586737234,0.0035387098152844087,0.5520458778501244,0.4722051631508617,0.14151692057075135,0.0529445829450536,0.8055384964841951,0.19446150351580496,0.19446150351580496,0.0018984260152278172,0.071920596063137,0.0051922854036092,0.0342721492052078,1093.464111328125,1474.119384765625,2212.333251953125,23.7,52.0,semantic_video_only,gaussian_hmm,2,1.0,1.133166348520537e-14,0.0,1.0,0.0,localized_low_activity_concentration_2,0.3178190944169362,low,False,False
video_000032_w0246,video_000032,free_range,room_1,room_1_16_17_aug,2025-08-17T06:56:14-03:00,2025-08-17T06:56:44-03:00,2025-08-17 06:56:14-03:00,2025-08-17 06:56:44-03:00,,,outside_event_window,,,,,False,0.0001987683807682414,0.002843166816945995,0.01189941728190054,0.49133618995480866,0.5052358315176562,0.11399837438210088,0.047432460766909594,0.8385691648509895,0.16143083514901047,0.16143083514901047,0.033030668366794476,0.0710091218352317,0.0050665405578911,0.0353062078356742,1097.7156982421875,1475.82177734375,2215.5,23.7,52.0,semantic_video_only,gaussian_hmm,2,0.9999989103586383,1.0896405304290855e-06,0.0,0.9999989103586383,0.0,localized_low_activity_concentration_2,0.31781900283789494,low,False,False
video_000032_w0247,video_000032,free_range,room_1,room_1_16_17_aug,2025-08-17T06:56:24-03:00,2025-08-17T06:56:54-03:00,2025-08-17 06:56:24-03:00,2025-08-17 06:56:54-03:00,,,outside_event_window,,,,,False,0.00025725496414250097,0.004796583670208227,0.03189923145592697,0.6484938676460318,0.4100970885617188,0.1935733425104049,0.06299623559454294,0.7434304218950522,0.25656957810494785,0.25656957810494785,0.09513874295593737,0.0713889524340629,0.005117502529174,0.0356131047010421,1095.05810546875,1476.029296875,2211.39990234375,23.7,52.0,semantic_video_only,gaussian_hmm,2,1.0,1.178762494464317e-32,0.0,1.0,0.0,localized_low_activity_concentration_2,0.3178190944169335,low,False,False
video_000032_w0248,video_000032,free_range,room_1,room_1_16_17_aug,2025-08-17T06:56:34-03:00,2025-08-17T06:57:04-03:00,2025-08-17 06:56:34-03:00,2025-08-17 06:57:04-03:00,,,outside_event_window,,,,,False,0.0003356347837123192,0.007414422697042542,0.007615079223871663,0.6627019477223142,0.4020138107752459,0.19723619376256324,0.06741666212885761,0.7353471441085793,0.26465285589142085,0.26465285589142085,0.008083277786472949,0.0711511448025703,0.00508240936324,0.0353636629879474,1094.6759033203125,1477.1429443359375,2209.63330078125,23.7,52.0,semantic_video_only,gaussian_hmm,2,1.0,5.681675520448038e-38,0.0,1.0,0.0,localized_low_activity_concentration_2,0.3178190944169335,low,False,False
video_000032_w0249,video_000032,free_range,room_1,room_1_16_17_aug,2025-08-17T06:56:44-03:00,2025-08-17T06:57:14-03:00,2025-08-17 06:56:44-03:00,2025-08-17 06:57:14-03:00,,,outside_event_window,,,,,False,0.0002919965637071679,0.005956932286653072,0.012011408386959795,0.6200604757172706,0.42815233006292136,0.18091898459421102,0.05759535200953427,0.7614856633962547,0.2385143366037453,0.2385143366037453,0.026138519287675483,0.0721094533801078,0.0052147759124636,0.0346924252808094,1094.887451171875,1479.23046875,2210.333251953125,23.7,52.0,semantic_video_only,gaussian_hmm,2,1.0,2.0730433516360704e-27,0.0,1.0,0.0,localized_low_activity_concentration_2,0.3178190944169335,low,False,False
video_000032_w0250,video_000032,free_range,room_1,room_1_16_17_aug,2025-08-17T06:56:54-03:00,2025-08-17T06:57:24-03:00,2025-08-17 06:56:54-03:00,2025-08-17 06:57:24-03:00,,,outside_event_window,,,,,False,0.0002401680370591445,0.00422589054010172,0.02774195324443155,0.4697861158983491,0.5107650962841226,0.12067712989340948,0.03522444048913466,0.8440984296174558,0.15590157038254415,0.15590157038254415,0.08261276622120116,0.0715309679508209,0.005131023004651,0.0348436050117015,1098.8289794921875,1479.432373046875,2211.966552734375,23.7,52.0,semantic_video_only,gaussian_hmm,2,0.9999999957344698,4.264669920863549e-09,0.0,0.9999999957344698,0.0,localized_low_activity_concentration_2,0.3178190940582362,low,False,False
video_000032_w0251,video_000032,free_range,room_1,room_1_16_17_aug,2025-08-17T06:57:04-03:00,2025-08-17T06:57:34-03:00,2025-08-17 06:57:04-03:00,2025-08-17 06:57:34-03:00,,,outside_event_window,,,,,False,0.00021562797330463784,0.0034062671093495586,0.023713066619065325,0.6118599015662086,0.43966949747572037,0.1612933042542486,0.06570386493669768,0.7730028308090537,0.22699716919094626,0.22699716919094626,0.07109559880840212,0.0709065645933151,0.0050397873856127,0.0354649499058723,1111.1676025390625,1487.0023193359375,2225.333251953125,23.7,52.0,semantic_video_only,gaussian_hmm,2,1.0,2.590841181913038e-22,0.0,1.0,0.0,localized_low_activity_concentration_2,0.3178190944169335,low,False,False
video_000032_w0252,video_000032,free_range,room_1,room_1_16_17_aug,2025-08-17T06:57:14-03:00,2025-08-17T06:57:44-03:00,2025-08-17 06:57:14-03:00,2025-08-17 06:57:44-03:00,,,outside_event_window,,,,,False,0.00022335471188246933,0.0036643355498003007,0.00337935926095789,0.6164657065025804,0.43695508288872814,0.16308631787186434,0.06662526590607418,0.7702884162220615,0.22971158377793852,0.22971158377793852,0.0027144145869922656,0.0709924846887588,0.0050512943416833,0.0351610779762268,1112.723388671875,1486.953857421875,2230.966552734375,23.7,52.0,semantic_video_only,gaussian_hmm,2,1.0,6.137478260175326e-22,0.0,1.0,0.0,localized_low_activity_concentration_2,0.3178190944169335,low,False,False
video_000032_w0253,video_000032,free_range,room_1,room_1_16_17_aug,2025-08-17T06:57:24-03:00,2025-08-17T06:57:54-03:00,2025-08-17 06:57:24-03:00,2025-08-17 06:57:54-03:00,,,outside_event_window,,,,,False,0.0002064510374263288,0.003099762947680828,0.007257078511239095,0.5932171470286259,0.45314762122245833,0.14612883637898932,0.06739020906521902,0.7864809545557917,0.21351904544420836,0.21351904544420836,0.01695748149287505,0.0723609030246734,0.0052505983039736,0.0340242162346839,1109.0760498046875,1486.5306396484375,2230.10009765625,23.7,52.0,semantic_video_only,gaussian_hmm,2,1.0,1.9200088997200333e-16,0.0,1.0,0.0,localized_low_activity_concentration_2,0.31781909441693357,low,False,False
video_000032_w0254,video_000032,free_range,room_1,room_1_16_17_aug,2025-08-17T06:57:34-03:00,2025-08-17T06:58:04-03:00,2025-08-17 06:57:34-03:00,2025-08-17 06:58:04-03:00,,,outside_event_window,,,,,False,0.0001729870854837322,0.001982086996546452,0.0334071737919028,0.36121896469333586,0.5598799975368594,0.08262920128268832,0.02415746784711905,0.8932133308701926,0.10678666912980736,0.10678666912980736,0.10673237631440094,0.0732190608978271,0.0053787515498697,0.0331413373351097,1095.71435546875,1475.509033203125,2216.066650390625,23.7,52.0,semantic_video_only,gaussian_hmm,0,0.9482091030543697,0.9482091030543697,0.0,0.05179089694621862,0.0,localized_low_activity_concentration,0.23812691604912997,low,False,False
video_000032_w0255,video_000032,free_range,room_1,room_1_16_17_aug,2025-08-17T06:57:44-03:00,2025-08-17T06:58:14-03:00,2025-08-17 06:57:44-03:00,2025-08-17 06:58:14-03:00,,,outside_event_window,,,,,False,0.00017997645816447203,0.00221552785769097,0.0040507057912439835,0.3631598327210833,0.56178871678222,0.07429641364648729,0.030581536237959426,0.8951220501155532,0.10487794988444671,0.10487794988444671,0.008332787636201015,0.0728404223918914,0.0053243259899318,0.0337520986795425,1097.71826171875,1478.2122802734375,2215.966552734375,23.7,52.0,semantic_video_only,gaussian_hmm,0,0.99998079689497,0.99998079689497,0.0,1.920310501525631e-05,0.0,localized_low_activity_concentration,0.23377576708119682,low,False,False
video_000032_w0256,video_000032,free_range,room_1,room_1_16_17_aug,2025-08-17T06:57:54-03:00,2025-08-17T06:58:24-03:00,2025-08-17 06:57:54-03:00,2025-08-17 06:58:24-03:00,,,outside_event_window,,,,,False,0.00020422286878177452,0.0030253434495485713,0.014463560645282935,0.4583383985505018,0.5206359826802234,0.10385777315677286,0.04217291082967028,0.8539693160135567,0.14603068398644314,0.14603068398644314,0.041152734101996456,0.0717696771025657,0.0051718661561608,0.0345276445150375,1103.6177978515625,1483.965087890625,2224.333251953125,23.7,52.0,semantic_video_only,gaussian_hmm,2,0.9930966813762002,0.006903318623846203,0.0,0.9930966813762002,0.0,localized_low_activity_concentration_2,0.317238905408711,low,False,False
video_000032_w0257,video_000032,free_range,room_1,room_1_16_17_aug,2025-08-17T06:58:04-03:00,2025-08-17T06:58:34-03:00,2025-08-17 06:58:04-03:00,2025-08-17 06:58:34-03:00,,,outside_event_window,,,,,False,0.00021359575546537398,0.0033383922507462553,0.010563939980723823,0.5202074549554992,0.49321243132955195,0.11595319996795453,0.05750103536916014,0.8265457646628853,0.17345423533711468,0.17345423533711468,0.02742355135067148,0.0715370327234268,0.0051353457383811,0.0346954464912414,1106.3875732421875,1487.8489990234375,2231.300048828125,23.7,52.0,semantic_video_only,gaussian_hmm,2,0.9999999990050128,9.949779414186759e-10,0.0,0.9999999990050128,0.0,localized_low_activity_concentration_2,0.3178190943333077,low,False,False
video_000032_w0258,video_000032,free_range,room_1,room_1_16_17_aug,2025-08-17T06:58:14-03:00,2025-08-17T06:58:44-03:00,2025-08-17 06:58:14-03:00,2025-08-17 06:58:44-03:00,,,outside_event_window,,,,,False,0.00021492811390291737,0.0033828922245236403,0.004024733661138658,0.508328555214411,0.498734795009459,0.11339554938797707,0.05453632226923053,0.8320681283427923,0.1679318716572076,0.1679318716572076,0.005522363679907032,0.0723990201950073,0.0052619860507547,0.0340801551938056,1096.33837890625,1479.3187255859375,2218.533447265625,23.7,52.0,semantic_video_only,gaussian_hmm,2,0.9999998131097702,1.8689018010917957e-07,0.0,0.9999998131097702,0.0,localized_low_activity_concentration_2,0.3178190787097435,low,False,False
video_000032_w0259,video_000032,free_range,room_1,room_1_16_17_aug,2025-08-17T06:58:24-03:00,2025-08-17T06:58:54-03:00,2025-08-17 06:58:24-03:00,2025-08-17 06:58:54-03:00,,,outside_event_window,,,,,False,0.00019279200065385445,0.0026435593007701963,0.012640611799627405,0.43006676256795323,0.5347018626397533,0.09019914764506756,0.04176565638184581,0.8680351959730865,0.13196480402691338,0.13196480402691338,0.035967067630294225,0.0731015428900718,0.0053619937971234,0.0337294191122055,1093.3865966796875,1474.152587890625,2214.13330078125,23.7,52.0,semantic_video_only,gaussian_hmm,0,0.7499479077116664,0.7499479077116664,0.0,0.25005209228753306,0.0,localized_low_activity_concentration,0.2547897665653175,low,False,False
video_000032_w0260,video_000032,free_range,room_1,room_1_16_17_aug,2025-08-17T06:58:34-03:00,2025-08-17T06:59:04-03:00,2025-08-17 06:58:34-03:00,2025-08-17 06:59:04-03:00,,,outside_event_window,,,,,False,0.0001726696989307028,0.001971486475778824,0.019371508894905184,0.26521249083378795,0.5946734238459532,0.05989230698545652,0.012100935835256876,0.9280067571792866,0.0719932428207134,0.0719932428207134,0.05997156120620002,0.0732030645012855,0.0053782192990183,0.033324260264635,1105.2044677734375,1492.0875244140625,2219.5,23.7,52.0,semantic_video_only,gaussian_hmm,0,0.9999999994161044,0.9999999994161044,0.0,5.830774282087098e-10,0.0,localized_low_activity_concentration,0.2337741532061807,low,False,False
video_000032_w0261,video_000032,free_range,room_1,room_1_16_17_aug,2025-08-17T06:58:44-03:00,2025-08-17T06:59:14-03:00,2025-08-17 06:58:44-03:00,2025-08-17 06:59:14-03:00,,,outside_event_window,,,,,False,0.0001674052157745286,0.0017956558916057057,0.0037251517516830993,0.22941556648618527,0.6029007326044836,0.05980839156714979,0.003957542495033297,0.936234065937817,0.06376593406218309,0.06376593406218309,0.008227308758530352,0.0720394924283027,0.0052109640091657,0.0342237763106823,1118.7557373046875,1507.332763671875,2236.7666015625,23.7,52.0,semantic_video_only,gaussian_hmm,0,0.999999999998181,0.999999999998181,0.0,1.337357654300109e-12,0.0,localized_low_activity_concentration,0.23377415315736705,low,False,False
video_000032_w0262,video_000032,free_range,room_1,room_1_16_17_aug,2025-08-17T06:58:54-03:00,2025-08-17T06:59:24-03:00,2025-08-17 06:58:54-03:00,2025-08-17 06:59:24-03:00,,,outside_event_window,,,,,False,0.00018004215459465437,0.0022177220791091733,0.003931686933030904,0.2637289705976097,0.5951432275873554,0.05963495832542984,0.011888480753881544,0.9284765609206886,0.07152343907931139,0.07152343907931139,0.007930938258848275,0.0705049410462379,0.0049906740896403,0.0352532975375652,1123.2486572265625,1510.1607666015625,2242.2333984375,23.7,52.0,semantic_video_only,gaussian_hmm,0,0.9999999999818101,0.9999999999818101,0.0,1.7472880886760316e-11,0.0,localized_low_activity_concentration,0.23377415315866815,low,False,False
video_000032_w0263,video_000032,free_range,room_1,room_1_16_17_aug,2025-08-17T06:59:04-03:00,2025-08-17T06:59:34-03:00,2025-08-17 06:59:04-03:00,2025-08-17 06:59:34-03:00,,,outside_event_window,,,,,False,0.00019708308448874353,0.002786878930644876,0.012126540161612222,0.36598375450425524,0.561224144553486,0.07286091983157993,0.032581602281600806,0.8945574778868193,0.10544252211318073,0.10544252211318073,0.03391908303386936,0.0706056207418441,0.0050037102773785,0.0358882509171962,1124.9176025390625,1514.75048828125,2247.7333984375,23.7,52.0,semantic_video_only,gaussian_hmm,0,0.9999882928981133,0.9999882928981133,0.0,1.1707101768518956e-05,0.0,localized_low_activity_concentration,0.23377513708002007,low,False,False
video_000032_w0264,video_000032,free_range,room_1,room_1_16_17_aug,2025-08-17T06:59:14-03:00,2025-08-17T06:59:44-03:00,2025-08-17 06:59:14-03:00,2025-08-17 06:59:44-03:00,,,outside_event_window,,,,,False,0.0002046806207797797,0.0030406320921043503,0.009494477646588935,0.42747182305849696,0.536670693946433,0.08592549256060103,0.04407048015963269,0.8700040272797663,0.12999597272023372,0.12999597272023372,0.024553450607052964,0.0709904730319976,0.0050571081228554,0.0358353368937969,1113.498779296875,1502.9635009765625,2237.833251953125,23.7,52.0,semantic_video_only,gaussian_hmm,0,0.726121265736667,0.726121265736667,0.0,0.2738787342633075,0.0,localized_low_activity_concentration,0.2567922752907653,low,False,False
video_000032_w0265,video_000032,free_range,room_1,room_1_16_17_aug,2025-08-17T06:59:24-03:00,2025-08-17T06:59:54-03:00,2025-08-17 06:59:24-03:00,2025-08-17 06:59:54-03:00,,,outside_event_window,,,,,False,0.00021821323495411585,0.003492613299959924,0.008634217790067063,0.4681868465193892,0.5162034623488146,0.10655678749425142,0.043906416823600615,0.849536795682148,0.15046320431785204,0.15046320431785204,0.02063129493365039,0.0715142413973808,0.0051307412795722,0.0357612557709217,1110.5743408203125,1499.6978759765625,2231.800048828125,23.7,52.0,semantic_video_only,gaussian_hmm,2,0.9995311978587822,0.0004688021403368109,0.0,0.9995311978587822,0.0,localized_low_activity_concentration_2,0.3177796939683066,low,False,False
video_000032_w0266,video_000032,free_range,room_1,room_1_16_17_aug,2025-08-17T06:59:34-03:00,2025-08-17T07:00:04-03:00,2025-08-17 06:59:34-03:00,2025-08-17 07:00:04-03:00,,,outside_event_window,,,,,False,0.0002125961016342141,0.0033050044115435417,0.00511009232535449,0.478127335323096,0.5095568664298604,0.11587875161849812,0.04123104861830824,0.8428901997631937,0.15710980023680635,0.15710980023680635,0.009321964124246705,0.0710574686527252,0.0050639798864722,0.0360273346304893,1095.609130859375,1476.5167236328125,2215.433349609375,23.7,52.0,semantic_video_only,gaussian_hmm,2,0.9999956316555569,4.368344394277464e-06,0.0,0.9999956316555569,0.0,localized_low_activity_concentration_2,0.31781872727967,low,False,False
video_000032_w0267,video_000032,free_range,room_1,room_1_16_17_aug,2025-08-17T06:59:44-03:00,2025-08-17T07:00:14-03:00,2025-08-17 06:59:44-03:00,2025-08-17 07:00:14-03:00,,,outside_event_window,,,,,False,0.00021318541577986452,0.0033246871510295003,0.007236655269642941,0.47895153157817394,0.5028683716452698,0.13224333249823908,0.031554962523157815,0.8362017049786031,0.1637982950213969,0.1637982950213969,0.016364580879740968,0.0707901939749717,0.0050242808647453,0.0358701087534427,1100.504638671875,1482.185302734375,2217.13330078125,23.7,52.0,semantic_video_only,gaussian_hmm,2,0.9999975777220477,2.4222774466339133e-06,0.0,0.9999975777220477,0.0,localized_low_activity_concentration_2,0.3178188908366071,low,False,False
video_000032_w0268,video_000032,free_range,room_1,room_1_16_17_aug,2025-08-17T06:59:54-03:00,2025-08-17T07:00:24-03:00,2025-08-17 06:59:54-03:00,2025-08-17 07:00:24-03:00,,,outside_event_window,,,,,False,0.00019187320989052145,0.0026128722395987237,0.0072455146091999646,0.43558233771791827,0.5209233851168726,0.12290121814771185,0.022842063402082197,0.854256718450206,0.14574328154979405,0.14574328154979405,0.018055013471602863,0.0705832168459892,0.0049997330643236,0.0358050987124443,1104.4893798828125,1486.646484375,2221.933349609375,23.7,52.0,semantic_video_only,gaussian_hmm,2,0.8910331210863912,0.10896687891388641,0.0,0.8910331210863912,0.0,localized_low_activity_concentration_2,0.30866097947946586,low,False,False
video_000032_w0269,video_000032,free_range,room_1,room_1_16_17_aug,2025-08-17T07:00:04-03:00,2025-08-17T07:00:34-03:00,2025-08-17 07:00:04-03:00,2025-08-17 07:00:34-03:00,,,outside_event_window,,,,,False,0.00017500262620160357,0.002049404849284264,0.013454873838385447,0.3357890190910581,0.5609910199298276,0.09635691792625208,0.009318728810587047,0.8943243532631608,0.10567564673683913,0.10567564673683913,0.040067634812954875,0.0709889680147171,0.0050581633113324,0.0355753116309642,1112.5841064453125,1492.0706787109375,2232.300048828125,23.7,52.0,semantic_video_only,gaussian_hmm,0,0.999954675585649,0.999954675585649,0.0,4.5324414928720236e-05,0.0,localized_low_activity_concentration,0.23377796244529261,low,False,False
video_000032_w0270,video_000032,free_range,room_1,room_1_16_17_aug,2025-08-17T07:00:14-03:00,2025-08-17T07:00:44-03:00,2025-08-17 07:00:14-03:00,2025-08-17 07:00:44-03:00,,,outside_event_window,,,,,False,0.00018598220410947561,0.0024161161750202486,0.011215505308493075,0.4288451197154663,0.5292436066432311,0.10837710101597725,0.029045959007458193,0.8625769399765645,0.13742306002343543,0.13742306002343543,0.03174741328659634,0.0712751671671867,0.0051036677323281,0.0352563224732875,1115.1590576171875,1492.31396484375,2234.13330078125,23.7,52.0,semantic_video_only,gaussian_hmm,0,0.6859289832903398,0.6859289832903398,0.0,0.3140710167088747,0.0,localized_low_activity_concentration,0.26017023330781325,low,False,False
video_000032_w0271,video_000032,free_range,room_1,room_1_16_17_aug,2025-08-17T07:00:24-03:00,2025-08-17T07:00:54-03:00,2025-08-17 07:00:24-03:00,2025-08-17 07:00:54-03:00,,,outside_event_window,,,,,False,0.00018269017618877115,0.0023061644142794405,0.008206754168589049,0.4803632721488194,0.5072688097145863,0.12006502944181818,0.039332827510262076,0.8406021430479197,0.15939785695208025,0.15939785695208025,0.021974796928644805,0.071448840200901,0.0051289875991642,0.0346516110002994,1118.6834716796875,1496.323486328125,2238.966552734375,23.7,52.0,semantic_video_only,gaussian_hmm,2,0.9996773994044128,0.0003226005961185756,0.0,0.9996773994044128,0.0,localized_low_activity_concentration_2,0.3177919814689513,low,False,False
video_000032_w0272,video_000032,free_range,room_1,room_1_16_17_aug,2025-08-17T07:00:34-03:00,2025-08-17T07:01:04-03:00,2025-08-17 07:00:34-03:00,2025-08-17 07:01:04-03:00,,,outside_event_window,,,,,False,0.00019289405489770516,0.002646967851387852,0.004762391115906313,0.48144436477365554,0.5030856905019851,0.12976340817493426,0.033817567989747326,0.8364190238353184,0.1635809761646816,0.1635809761646816,0.009698378733116055,0.0719165652990341,0.0051986738108098,0.0339713096618652,1113.043212890625,1492.2957763671875,2230.89990234375,23.7,52.0,semantic_video_only,gaussian_hmm,2,0.9999308848402984,6.911516055538858e-05,0.0,0.9999308848402984,0.0,localized_low_activity_concentration_2,0.3178132856375958,low,False,False
video_000032_w0273,video_000032,free_range,room_1,room_1_16_17_aug,2025-08-17T07:00:44-03:00,2025-08-17T07:01:14-03:00,2025-08-17 07:00:44-03:00,2025-08-17 07:01:14-03:00,,,outside_event_window,,,,,False,0.00016241248868027468,0.0016289017971282552,0.014701776870495026,0.3772733561129136,0.5482908425436692,0.10017630818090505,0.018199515942092397,0.8816241758770026,0.11837582412299744,0.11837582412299744,0.04520515204168416,0.0714515447616577,0.0051312600262463,0.034359835088253,1113.5704345703125,1492.59521484375,2232.2666015625,23.7,52.0,semantic_video_only,gaussian_hmm,0,0.9995696613616345,0.9995696613616345,0.0,0.00043033863901664624,0.0,localized_low_activity_concentration,0.23381032094315735,low,False,False
video_000032_w0274,video_000032,free_range,room_1,room_1_16_17_aug,2025-08-17T07:00:54-03:00,2025-08-17T07:01:24-03:00,2025-08-17 07:00:54-03:00,2025-08-17 07:01:24-03:00,,,outside_event_window,,,,,False,0.00019734178305144367,0.00279551930768758,0.0046891708186002894,0.395115407088295,0.5391831515329393,0.10914810907254088,0.01833540606118651,0.8725164848662726,0.12748351513372738,0.12748351513372738,0.009107691010729948,0.0717288479208946,0.005166885908693,0.0346274189651012,1101.8309326171875,1481.8455810546875,2218.566650390625,23.7,52.0,semantic_video_only,gaussian_hmm,0,0.981906614875465,0.981906614875465,0.0,0.018093385125061562,0.0,localized_low_activity_concentration,0.23529481064751287,low,False,False
video_000032_w0275,video_000032,free_range,room_1,room_1_16_17_aug,2025-08-17T07:01:04-03:00,2025-08-17T07:01:34-03:00,2025-08-17 07:01:04-03:00,2025-08-17 07:01:34-03:00,,,outside_event_window,,,,,False,0.0002022746793954866,0.002960275090944531,0.017432809584551436,0.5212090516309977,0.4958532398444588,0.1012759640247205,0.06953746279748735,0.8291865731777921,0.17081342682220785,0.17081342682220785,0.051202056736300884,0.0708572790026664,0.0050431042909622,0.0355586819350719,1099.2659912109375,1478.473876953125,2217.533447265625,23.7,52.0,semantic_video_only,gaussian_hmm,2,0.9999999943174771,5.683079902710799e-09,0.0,0.9999999943174771,0.0,localized_low_activity_concentration_2,0.31781909393947644,low,False,False
video_000032_w0276,video_000032,free_range,room_1,room_1_16_17_aug,2025-08-17T07:01:14-03:00,2025-08-17T07:01:44-03:00,2025-08-17 07:01:14-03:00,2025-08-17 07:01:44-03:00,,,outside_event_window,,,,,False,0.00024688213121003673,0.004450137263231633,0.021860825785972985,0.6411045944025864,0.4333674741720893,0.1251326665315474,0.10816652596303,0.7667008075054227,0.2332991924945774,0.2332991924945774,0.06248576567236948,0.0706453323364257,0.0050139352679252,0.0355662368237972,1100.3990478515625,1477.987548828125,2218.7666015625,23.7,52.0,semantic_video_only,gaussian_hmm,2,1.0,1.9996686750488423e-29,0.0,1.0,0.0,localized_low_activity_concentration_2,0.3178190944169335,low,False,False
video_000032_w0277,video_000032,free_range,room_1,room_1_16_17_aug,2025-08-17T07:01:24-03:00,2025-08-17T07:01:54-03:00,2025-08-17 07:01:24-03:00,2025-08-17 07:01:54-03:00,,,outside_event_window,,,,,False,0.00021816307457306217,0.003490937973277062,0.0070127010458075146,0.629347418269752,0.44043210597627147,0.10990251831650213,0.11633204237389307,0.7737654393096048,0.22623456069039521,0.22623456069039521,0.015230148215045237,0.0706266835331916,0.0050098923966288,0.0352049246430397,1109.419921875,1488.2374267578125,2229.466552734375,23.7,52.0,semantic_video_only,gaussian_hmm,2,1.0,9.61629310934176e-27,0.0,1.0,0.0,localized_low_activity_concentration_2,0.3178190944169335,low,False,False
video_000032_w0278,video_000032,free_range,room_1,room_1_16_17_aug,2025-08-17T07:01:34-03:00,2025-08-17T07:02:04-03:00,2025-08-17 07:01:34-03:00,2025-08-17 07:02:04-03:00,,,outside_event_window,,,,,False,0.00022316233233949683,0.003657910188293703,0.017592358622822376,0.5439777117198084,0.482669384427459,0.11777131150203725,0.06622597073717046,0.8160027177607924,0.1839972822392077,0.1839972822392077,0.05010607163672262,0.0709787532687187,0.0050647789612412,0.034885935485363,1127.649658203125,1514.9207763671875,2245.0,23.7,52.0,semantic_video_only,gaussian_hmm,2,0.999999999992724,8.111865180597226e-12,0.0,0.999999999992724,0.0,localized_low_activity_concentration_2,0.31781909441651746,low,False,False
video_000032_w0279,video_000032,free_range,room_1,room_1_16_17_aug,2025-08-17T07:01:44-03:00,2025-08-17T07:02:14-03:00,2025-08-17 07:01:44-03:00,2025-08-17 07:02:14-03:00,,,outside_event_window,,,,,False,0.00020001273248150637,0.002884727418845461,0.03039517368528225,0.3039513677566743,0.5772555994010937,0.07870961080451053,0.010701456461062395,0.9105889327344271,0.08941106726557292,0.08941106726557292,0.09458621497363476,0.0715982988476753,0.0051514175720512,0.0351066552102565,1135.728271484375,1529.6832275390625,2250.5,23.7,52.0,semantic_video_only,gaussian_hmm,0,0.9998665222969836,0.9998665222969836,0.0,0.00013347770270548092,0.0,localized_low_activity_concentration,0.2337853712829779,low,False,False
video_000032_w0280,video_000032,free_range,room_1,room_1_16_17_aug,2025-08-17T07:01:54-03:00,2025-08-17T07:02:24-03:00,2025-08-17 07:01:54-03:00,2025-08-17 07:02:24-03:00,,,outside_event_window,,,,,False,0.00023431650835037645,0.004030452986091924,0.006364179909668801,0.31556767855197626,0.5687526990111443,0.09051915353585875,0.0073948141196636405,0.9020860323444777,0.09791396765552239,0.09791396765552239,0.011809542731348183,0.0720633417367935,0.0052181375212967,0.0353198163211345,1154.7164306640625,1563.5892333984375,2271.466552734375,23.7,52.0,semantic_video_only,gaussian_hmm,0,0.9999622942010523,0.9999622942010523,0.0,3.77057997096989e-05,0.0,localized_low_activity_concentration,0.2337773221392671,low,False,False
video_000032_w0281,video_000032,free_range,room_1,room_1_16_17_aug,2025-08-17T07:02:04-03:00,2025-08-17T07:02:34-03:00,2025-08-17 07:02:04-03:00,2025-08-17 07:02:34-03:00,,,outside_event_window,,,,,False,0.0002421416098918093,0.004291806690610943,0.014371123923227116,0.4252704684364672,0.5308631682118128,0.10718013240435383,0.028623366050500053,0.8641965015451462,0.13580349845485387,0.13580349845485387,0.03788953079933152,0.0729554891586303,0.0053401142358779,0.0349645502865314,1132.5645751953125,1537.135986328125,2249.300048828125,23.7,52.0,semantic_video_only,gaussian_hmm,2,0.9816237148784249,0.01837628512138858,0.0,0.9816237148784249,0.0,localized_low_activity_concentration_2,0.3162746606132781,low,False,False
video_000032_w0282,video_000032,free_range,room_1,room_1_16_17_aug,2025-08-17T07:02:14-03:00,2025-08-17T07:02:44-03:00,2025-08-17 07:02:14-03:00,2025-08-17 07:02:44-03:00,,,outside_event_window,,,,,False,0.00024034270107020148,0.004231724213453329,0.006072147066651124,0.45121220410001184,0.5204967011543669,0.11181928828798929,0.03435067722431051,0.8538300344877001,0.1461699655122998,0.1461699655122998,0.01036646705744598,0.0735758692026138,0.0054296781308948,0.034309946000576,1114.9581298828125,1517.00244140625,2232.10009765625,23.7,52.0,semantic_video_only,gaussian_hmm,2,0.9999620183308269,3.798166853827804e-05,0.0,0.9999620183308269,0.0,localized_low_activity_concentration_2,0.3178159022496305,low,False,False
