window_id,media_id,system_id,room_id,session_id,start_time,end_time,duration_seconds,zone_config_id,zone_count,missing_zone_count,activity_total,activity_mean,activity_std_mean,motion_pixel_ratio_mean,distribution_fallback_used,distribution_source,spatial_freedom_index,occupancy_imbalance_index,warnings,start_time_dt,end_time_dt,transition_proxy,normalized_activity,mobility_index,event_id,event_phase,event_type,candidate_event_source,resilience_pressure_index,room_id_hmm,session_id_hmm,start_time_hmm,state_id,state_label,state_probability_max,welfare_risk_score,risk_level,sustained_risk_flag,high_risk_flag,media_id_audio,room_id_audio,session_id_audio,start_time_audio,end_time_audio,audio_rms,audio_short_time_energy,audio_zero_crossing_rate,audio_spectral_centroid,audio_spectral_bandwidth,audio_spectral_rolloff,audio_spectral_flatness,audio_duration_sec,audio_sample_rate,audio_available,audio_quality_flag,audio_warning,local_date,env_period,temp_am_mean,temp_pm,temp_daily_mean,rh_am,rh_pm,rh_daily_mean,temp_daily_range,env_quality_flag,temp_context,rh_context,window_mid_time_dt,seconds_from_event_start,seconds_from_event_end,event_start_time,event_end_time,event_overlap_seconds,overlaps_event
video_000010_w0269,video_000010,free_range,room_1,room_1_16_17_aug,2025-08-16T12:36:02-03:00,2025-08-16T12:36:32-03:00,30.0,default_zone,4,0,0.5242450868089992,0.1310612717022498,0.0521316687739023,0.0203812210648147,False,activity_proxy_distribution,0.9566745106619928,0.1494904443919612,mapping_override,2025-08-16 12:36:02-03:00,2025-08-16 12:36:32-03:00,0.0837881117304135,0.1113423451938693,0.1030760751548326,,outside_event_window,,none,0.0,room_1,room_1_16_17_aug,2025-08-16T12:36:02-03:00,2,distributed_low_activity,1.0,0.2236318826083654,low,False,False,video_000010,room_1,room_1_16_17_aug,2025-08-16T12:36:02-03:00,2025-08-16T12:36:32-03:00,0.0476407296955585,0.0022838881704956,0.0493461526930332,1397.3577880859375,1862.6553955078125,2647.36669921875,0.1763654500246048,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 12:36:17-03:00,,,,,0.0,False
video_000010_w0270,video_000010,free_range,room_1,room_1_16_17_aug,2025-08-16T12:36:12-03:00,2025-08-16T12:36:42-03:00,30.0,default_zone,4,0,0.7112558111548422,0.1778139527887105,0.0947045629746727,0.0345124421296295,False,activity_proxy_distribution,0.9697806950234952,0.1370839939242588,mapping_override,2025-08-16 12:36:12-03:00,2025-08-16 12:36:42-03:00,0.0640200137009578,0.1510620725484193,0.1249494548941808,,outside_event_window,,none,0.0,room_1,room_1_16_17_aug,2025-08-16T12:36:12-03:00,2,distributed_low_activity,1.0,0.2236318826083655,low,False,False,video_000010,room_1,room_1_16_17_aug,2025-08-16T12:36:12-03:00,2025-08-16T12:36:42-03:00,0.0486923493444919,0.0023877494968473,0.0494414009153842,1428.56640625,1908.7037353515625,2798.89990234375,0.1835876554250717,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 12:36:27-03:00,,,,,0.0,False
video_000010_w0271,video_000010,free_range,room_1,room_1_16_17_aug,2025-08-16T12:36:22-03:00,2025-08-16T12:36:52-03:00,30.0,default_zone,4,0,0.8015712425112723,0.200392810627818,0.1004723637164505,0.042824074074074,False,activity_proxy_distribution,0.9431694883737242,0.1803231165781357,mapping_override,2025-08-16 12:36:22-03:00,2025-08-16 12:36:52-03:00,0.0529585842933972,0.1702444179563324,0.1350586678574518,,outside_event_window,,none,0.0,room_1,room_1_16_17_aug,2025-08-16T12:36:22-03:00,2,distributed_low_activity,1.0,0.2236318826083661,low,False,False,video_000010,room_1,room_1_16_17_aug,2025-08-16T12:36:22-03:00,2025-08-16T12:36:52-03:00,0.0484532937407493,0.0023668624926358,0.04854641482234,1347.3656005859375,1815.146240234375,2528.5,0.1665742397308349,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 12:36:37-03:00,,,,,0.0,False
video_000010_w0272,video_000010,free_range,room_1,room_1_16_17_aug,2025-08-16T12:36:32-03:00,2025-08-16T12:37:02-03:00,30.0,default_zone,4,0,0.846288326382637,0.2115720815956592,0.0926484417112432,0.0471752025462962,False,activity_proxy_distribution,0.9296026453701468,0.2079651093744765,mapping_override,2025-08-16 12:36:32-03:00,2025-08-16 12:37:02-03:00,0.0276419927963408,0.1797420036465331,0.1341120003914754,,outside_event_window,,none,0.0,room_1,room_1_16_17_aug,2025-08-16T12:36:32-03:00,2,distributed_low_activity,1.0,0.2236318826083677,low,False,False,video_000010,room_1,room_1_16_17_aug,2025-08-16T12:36:32-03:00,2025-08-16T12:37:02-03:00,0.0485711321234703,0.002375605283305,0.0486220084130764,1343.457763671875,1802.830810546875,2529.89990234375,0.164640188217163,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 12:36:47-03:00,,,,,0.0,False
video_000010_w0273,video_000010,free_range,room_1,room_1_16_17_aug,2025-08-16T12:36:42-03:00,2025-08-16T12:37:12-03:00,30.0,default_zone,4,0,0.6919271134372268,0.1729817783593067,0.0732437377613864,0.0347144717261904,False,activity_proxy_distribution,0.9191677480980646,0.2139411501103244,mapping_override,2025-08-16 12:36:42-03:00,2025-08-16 12:37:12-03:00,0.0311832362433684,0.1469567967352396,0.1122247285876782,,outside_event_window,,none,0.0,room_1,room_1_16_17_aug,2025-08-16T12:36:42-03:00,2,distributed_low_activity,1.0,0.2236318826083672,low,False,False,video_000010,room_1,room_1_16_17_aug,2025-08-16T12:36:42-03:00,2025-08-16T12:37:12-03:00,0.047938909381628,0.0023134048096835,0.0479628667235374,1320.219482421875,1772.80224609375,2417.566650390625,0.1585150212049484,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 12:36:57-03:00,,,,,0.0,False
video_000010_w0274,video_000010,free_range,room_1,room_1_16_17_aug,2025-08-16T12:36:52-03:00,2025-08-16T12:37:22-03:00,30.0,default_zone,4,0,0.6325173820058503,0.1581293455014625,0.0612611034539165,0.0301576967592592,False,activity_proxy_distribution,0.9489567189424458,0.1719178554281545,mapping_override,2025-08-16 12:36:52-03:00,2025-08-16 12:37:22-03:00,0.0989848181797506,0.1343385988061337,0.1237324646182188,,outside_event_window,,none,0.0,room_1,room_1_16_17_aug,2025-08-16T12:36:52-03:00,2,distributed_low_activity,1.0,0.2236318826083656,low,False,False,video_000010,room_1,room_1_16_17_aug,2025-08-16T12:36:52-03:00,2025-08-16T12:37:22-03:00,0.0487837828695774,0.0023980443365871,0.0472387224435806,1329.438232421875,1791.6370849609375,2450.699951171875,0.1613761633634567,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 12:37:07-03:00,,,,,0.0,False
video_000010_w0275,video_000010,free_range,room_1,room_1_16_17_aug,2025-08-16T12:37:02-03:00,2025-08-16T12:37:32-03:00,30.0,default_zone,4,0,0.664306047062079,0.1660765117655197,0.0822222212115723,0.0301142939814814,False,activity_proxy_distribution,0.9345566260090652,0.1823769517196565,mapping_override,2025-08-16 12:37:02-03:00,2025-08-16 12:37:32-03:00,0.0794947138587924,0.1410902817024766,0.1226116113493713,,outside_event_window,,none,0.0,room_1,room_1_16_17_aug,2025-08-16T12:37:02-03:00,2,distributed_low_activity,1.0,0.2236318826083659,low,False,False,video_000010,room_1,room_1_16_17_aug,2025-08-16T12:37:02-03:00,2025-08-16T12:37:32-03:00,0.0485547557473182,0.0023786330129951,0.0484920032322406,1348.6876220703125,1819.517333984375,2467.86669921875,0.1649411767721176,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 12:37:17-03:00,,,,,0.0,False
video_000010_w0276,video_000010,free_range,room_1,room_1_16_17_aug,2025-08-16T12:37:12-03:00,2025-08-16T12:37:42-03:00,30.0,default_zone,4,0,0.7211323976516724,0.1802830994129181,0.097747632204976,0.0328323929398147,False,activity_proxy_distribution,0.9006466967879341,0.2324262437712459,mapping_override,2025-08-16 12:37:12-03:00,2025-08-16 12:37:42-03:00,0.0500492920515893,0.1531597881966526,0.1222266393531336,,outside_event_window,,none,0.0,room_1,room_1_16_17_aug,2025-08-16T12:37:12-03:00,2,distributed_low_activity,1.0,0.223631882608373,low,False,False,video_000010,room_1,room_1_16_17_aug,2025-08-16T12:37:12-03:00,2025-08-16T12:37:42-03:00,0.0480396226048469,0.0023275655694305,0.0500748343765735,1392.12451171875,1869.6973876953125,2553.199951171875,0.1756617277860641,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 12:37:27-03:00,,,,,0.0,False
video_000010_w0277,video_000010,free_range,room_1,room_1_16_17_aug,2025-08-16T12:37:22-03:00,2025-08-16T12:37:52-03:00,30.0,default_zone,4,0,0.6381945597628751,0.1595486399407187,0.0850360987815109,0.0259205005787036,False,activity_proxy_distribution,0.8662849472865048,0.2599484312964777,mapping_override,2025-08-16 12:37:22-03:00,2025-08-16 12:37:52-03:00,0.0720818254251266,0.1355443903640303,0.1165056208823592,,outside_event_window,,none,0.0,room_1,room_1_16_17_aug,2025-08-16T12:37:22-03:00,2,distributed_low_activity,1.0,0.2236318826084646,low,False,False,video_000010,room_1,room_1_16_17_aug,2025-08-16T12:37:22-03:00,2025-08-16T12:37:52-03:00,0.0472436808049678,0.0022450117394328,0.050882127135992,1398.496826171875,1872.9166259765625,2574.800048828125,0.1767548471689224,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 12:37:37-03:00,,,,,0.0,False
video_000010_w0278,video_000010,free_range,room_1,room_1_16_17_aug,2025-08-16T12:37:32-03:00,2025-08-16T12:38:02-03:00,30.0,default_zone,4,0,0.5493981132749466,0.1373495283187366,0.0725263767707275,0.0211808946397568,False,activity_proxy_distribution,0.9038320627100488,0.2439338599457055,mapping_override,2025-08-16 12:37:32-03:00,2025-08-16 12:38:02-03:00,0.0823285159612542,0.1166846663728494,0.1063778212493709,,outside_event_window,,none,0.0,room_1,room_1_16_17_aug,2025-08-16T12:37:32-03:00,2,distributed_low_activity,1.0,0.2236318826083714,low,False,False,video_000010,room_1,room_1_16_17_aug,2025-08-16T12:37:32-03:00,2025-08-16T12:38:02-03:00,0.0479801669716835,0.0023190139327198,0.0497104972600936,1420.5347900390625,1906.924560546875,2743.199951171875,0.1823201924562454,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 12:37:47-03:00,,,,,0.0,False
video_000010_w0279,video_000010,free_range,room_1,room_1_16_17_aug,2025-08-16T12:37:42-03:00,2025-08-16T12:38:12-03:00,30.0,default_zone,4,0,0.497939330836137,0.1244848327090342,0.0595960776359132,0.0158492476851851,False,activity_proxy_distribution,0.9078625594826508,0.2307315904707673,mapping_override,2025-08-16 12:37:42-03:00,2025-08-16 12:38:12-03:00,0.1405294658325661,0.1057551925920478,0.1161874745642033,,outside_event_window,,none,0.0,room_1,room_1_16_17_aug,2025-08-16T12:37:42-03:00,2,distributed_low_activity,1.0,0.2236318826083691,low,False,False,video_000010,room_1,room_1_16_17_aug,2025-08-16T12:37:42-03:00,2025-08-16T12:38:12-03:00,0.0488731749355793,0.0024057736154645,0.0479447357356548,1377.9847412109375,1858.0941162109373,2641.800048828125,0.1723241955041885,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 12:37:57-03:00,,,,,0.0,False
video_000010_w0280,video_000010,free_range,room_1,room_1_16_17_aug,2025-08-16T12:37:52-03:00,2025-08-16T12:38:22-03:00,30.0,default_zone,4,0,0.5833513726790744,0.1458378431697686,0.0655579218714027,0.0193901909722222,False,activity_proxy_distribution,0.8629095684868049,0.2827888379565163,mapping_override,2025-08-16 12:37:52-03:00,2025-08-16 12:38:22-03:00,0.1276146443737243,0.1238960934770846,0.1250116587460766,,outside_event_window,,none,0.0,room_1,room_1_16_17_aug,2025-08-16T12:37:52-03:00,2,distributed_low_activity,1.0,0.2236318826086585,low,False,False,video_000010,room_1,room_1_16_17_aug,2025-08-16T12:37:52-03:00,2025-08-16T12:38:22-03:00,0.0492159910500049,0.0024420828558504,0.0470119528472423,1370.165771484375,1848.2396240234373,2637.533447265625,0.1712210774421692,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 12:38:07-03:00,,,,,0.0,False
video_000010_w0281,video_000010,free_range,room_1,room_1_16_17_aug,2025-08-16T12:38:02-03:00,2025-08-16T12:38:32-03:00,30.0,default_zone,4,0,0.5819121924539405,0.1454780481134851,0.0654431411869519,0.0204752604166666,False,activity_proxy_distribution,0.8516442493572668,0.2957412891989108,mapping_override,2025-08-16 12:38:02-03:00,2025-08-16 12:38:32-03:00,0.0229366608756283,0.1235904219902951,0.0933942936558951,,outside_event_window,,none,0.0,room_1,room_1_16_17_aug,2025-08-16T12:38:02-03:00,2,distributed_low_activity,1.0,0.2236318826091397,low,False,False,video_000010,room_1,room_1_16_17_aug,2025-08-16T12:38:02-03:00,2025-08-16T12:38:32-03:00,0.0482464022934436,0.0023437996860593,0.0466234311461448,1296.9493408203125,1748.77978515625,2418.0,0.1541471928358078,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 12:38:17-03:00,,,,,0.0,False
video_000010_w0282,video_000010,free_range,room_1,room_1_16_17_aug,2025-08-16T12:38:12-03:00,2025-08-16T12:38:42-03:00,30.0,default_zone,4,0,0.5361923230191071,0.1340480807547767,0.0678229606320538,0.0197681568287036,False,activity_proxy_distribution,0.9310633926473348,0.1912019132077277,mapping_override,2025-08-16 12:38:12-03:00,2025-08-16 12:38:42-03:00,0.1050480781763038,0.1138798518880219,0.1112303197745064,,outside_event_window,,none,0.0,room_1,room_1_16_17_aug,2025-08-16T12:38:12-03:00,2,distributed_low_activity,1.0,0.2236318826083659,low,False,False,video_000010,room_1,room_1_16_17_aug,2025-08-16T12:38:12-03:00,2025-08-16T12:38:42-03:00,0.0477851070463657,0.0022986442781984,0.0469590462744236,1316.65478515625,1755.5460205078125,2601.433349609375,0.1550830155611038,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 12:38:27-03:00,,,,,0.0,False
video_000010_w0283,video_000010,free_range,room_1,room_1_16_17_aug,2025-08-16T12:38:22-03:00,2025-08-16T12:38:52-03:00,30.0,default_zone,4,0,0.4365606528839893,0.1091401632209973,0.0498379371205129,0.0145999968998015,False,activity_proxy_distribution,0.9896935936181384,0.0804771327324397,mapping_override,2025-08-16 12:38:22-03:00,2025-08-16 12:38:52-03:00,0.1515237611279691,0.0927188046406622,0.1103602915868543,,outside_event_window,,none,0.0,room_1,room_1_16_17_aug,2025-08-16T12:38:22-03:00,2,distributed_low_activity,1.0,0.2236318826083653,low,False,False,video_000010,room_1,room_1_16_17_aug,2025-08-16T12:38:22-03:00,2025-08-16T12:38:52-03:00,0.0475090034306049,0.0022728629410266,0.0472523309290409,1296.857666015625,1725.478515625,2546.066650390625,0.1502463966608047,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 12:38:37-03:00,,,,,0.0,False
video_000010_w0284,video_000010,free_range,room_1,room_1_16_17_aug,2025-08-16T12:38:32-03:00,2025-08-16T12:39:02-03:00,30.0,default_zone,4,0,0.4077326784531273,0.1019331696132818,0.0418757004273239,0.011185257523148,False,activity_proxy_distribution,0.9913136782779683,0.0756264345786455,mapping_override,2025-08-16 12:38:32-03:00,2025-08-16 12:39:02-03:00,0.100763195619324,0.0865959510525427,0.0908461244225771,,outside_event_window,,none,0.0,room_1,room_1_16_17_aug,2025-08-16T12:38:32-03:00,2,distributed_low_activity,1.0,0.2236318826083653,low,False,False,video_000010,room_1,room_1_16_17_aug,2025-08-16T12:38:32-03:00,2025-08-16T12:39:02-03:00,0.0472888611257076,0.0022463626228272,0.0475199185311794,1315.7064208984375,1733.8843994140625,2581.800048828125,0.153036430478096,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 12:38:47-03:00,,,,,0.0,False
video_000010_w0285,video_000010,free_range,room_1,room_1_16_17_aug,2025-08-16T12:38:42-03:00,2025-08-16T12:39:12-03:00,30.0,default_zone,4,0,0.3843534700572489,0.0960883675143122,0.0297261714243691,0.0095666956018518,False,activity_proxy_distribution,0.9681523995020528,0.1395016601986513,mapping_override,2025-08-16 12:38:42-03:00,2025-08-16 12:39:12-03:00,0.0823318476770767,0.0816303760220317,0.0818408175185452,,outside_event_window,,none,0.0,room_1,room_1_16_17_aug,2025-08-16T12:38:42-03:00,2,distributed_low_activity,1.0,0.2236318826083654,low,False,False,video_000010,room_1,room_1_16_17_aug,2025-08-16T12:38:42-03:00,2025-08-16T12:39:12-03:00,0.0476825013756752,0.0022824062034487,0.0467262342572212,1241.346923828125,1657.790283203125,2326.466552734375,0.1402598917484283,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 12:38:57-03:00,,,,,0.0,False
video_000010_w0286,video_000010,free_range,room_1,room_1_16_17_aug,2025-08-16T12:38:52-03:00,2025-08-16T12:39:22-03:00,30.0,default_zone,4,0,0.3730951043466725,0.0932737760866681,0.0365960873228903,0.0087890624999999,False,activity_proxy_distribution,0.9744705440531723,0.113083059074027,mapping_override,2025-08-16 12:38:52-03:00,2025-08-16 12:39:22-03:00,0.0600572109298161,0.0792391804473066,0.0734845895920594,,outside_event_window,,none,0.0,room_1,room_1_16_17_aug,2025-08-16T12:38:52-03:00,2,distributed_low_activity,1.0,0.2236318826083653,low,False,False,video_000010,room_1,room_1_16_17_aug,2025-08-16T12:38:52-03:00,2025-08-16T12:39:22-03:00,0.0473846681416034,0.002250297460705,0.0467322841286659,1236.9693603515625,1654.0186767578125,2318.066650390625,0.1395201981067657,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 12:39:07-03:00,,,,,0.0,False
video_000010_w0287,video_000010,free_range,room_1,room_1_16_17_aug,2025-08-16T12:39:02-03:00,2025-08-16T12:39:32-03:00,30.0,default_zone,4,0,0.4337222881615158,0.1084305720403789,0.0520455169665812,0.0146158854166665,False,activity_proxy_distribution,0.9608051047935788,0.1446066907517915,mapping_override,2025-08-16 12:39:02-03:00,2025-08-16 12:39:32-03:00,0.0465117593815821,0.0921159564708379,0.0784346973440611,,outside_event_window,,none,0.0,room_1,room_1_16_17_aug,2025-08-16T12:39:02-03:00,2,distributed_low_activity,1.0,0.2236318826083654,low,False,False,video_000010,room_1,room_1_16_17_aug,2025-08-16T12:39:02-03:00,2025-08-16T12:39:32-03:00,0.0469760261476039,0.0022136757615953,0.0475289821624755,1246.53662109375,1670.8841552734375,2340.7666015625,0.1421200335025787,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 12:39:17-03:00,,,,,0.0,False
video_000010_w0288,video_000010,free_range,room_1,room_1_16_17_aug,2025-08-16T12:39:12-03:00,2025-08-16T12:39:42-03:00,30.0,default_zone,4,0,0.4044451192021367,0.1011112798005341,0.0508431007086194,0.0117916531032985,False,activity_proxy_distribution,0.969851592056818,0.133023949129854,mapping_override,2025-08-16 12:39:12-03:00,2025-08-16 12:39:42-03:00,0.0286009965307325,0.0858976972087161,0.068708687005321,,outside_event_window,,none,0.0,room_1,room_1_16_17_aug,2025-08-16T12:39:12-03:00,2,distributed_low_activity,1.0,0.2236318826083653,low,False,False,video_000010,room_1,room_1_16_17_aug,2025-08-16T12:39:12-03:00,2025-08-16T12:39:42-03:00,0.0468248911201953,0.0022011313121765,0.0473611839115619,1242.5313720703125,1657.4229736328125,2340.5,0.1393180787563324,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 12:39:27-03:00,,,,,0.0,False
video_000010_w0289,video_000010,free_range,room_1,room_1_16_17_aug,2025-08-16T12:39:22-03:00,2025-08-16T12:39:52-03:00,30.0,default_zone,4,0,0.4099751792848108,0.1024937948212027,0.0521375053389528,0.0138816550925925,False,activity_proxy_distribution,0.9718221626608554,0.122731557260476,mapping_override,2025-08-16 12:39:22-03:00,2025-08-16 12:39:52-03:00,0.0247812381693486,0.0870722420349898,0.0683849408752974,,outside_event_window,,none,0.0,room_1,room_1_16_17_aug,2025-08-16T12:39:22-03:00,2,distributed_low_activity,1.0,0.2236318826083653,low,False,False,video_000010,room_1,room_1_16_17_aug,2025-08-16T12:39:22-03:00,2025-08-16T12:39:52-03:00,0.0477169156074523,0.0022959893103688,0.0467096008360385,1234.41162109375,1649.24560546875,2332.7666015625,0.1370849907398224,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 12:39:37-03:00,,,,,0.0,False
video_000010_w0290,video_000010,free_range,room_1,room_1_16_17_aug,2025-08-16T12:39:32-03:00,2025-08-16T12:40:02-03:00,30.0,default_zone,4,0,0.412624745070934,0.1031561862677335,0.0492931767413862,0.0122612847222222,False,activity_proxy_distribution,0.9142326537387906,0.2196282668654584,mapping_override,2025-08-16 12:39:32-03:00,2025-08-16 12:40:02-03:00,0.182302919343117,0.0876349906741434,0.1160353692748354,,outside_event_window,,none,0.0,room_1,room_1_16_17_aug,2025-08-16T12:39:32-03:00,2,distributed_low_activity,1.0,0.2236318826083674,low,False,False,video_000010,room_1,room_1_16_17_aug,2025-08-16T12:39:32-03:00,2025-08-16T12:40:02-03:00,0.0481611862778663,0.0023373994044959,0.0458841584622859,1214.098388671875,1627.943115234375,2279.800048828125,0.1331477165222168,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 12:39:47-03:00,,,,,0.0,False
video_000010_w0291,video_000010,free_range,room_1,room_1_16_17_aug,2025-08-16T12:39:42-03:00,2025-08-16T12:40:12-03:00,30.0,default_zone,4,0,0.4044911531110601,0.101122788277765,0.0460559129105773,0.0127567997685184,False,activity_proxy_distribution,0.895991316144366,0.2457910725107241,mapping_override,2025-08-16 12:39:42-03:00,2025-08-16 12:40:12-03:00,0.0261628056452657,0.0859074744785379,0.0679840738285563,,outside_event_window,,none,0.0,room_1,room_1_16_17_aug,2025-08-16T12:39:42-03:00,2,distributed_low_activity,1.0,0.2236318826083725,low,False,False,video_000010,room_1,room_1_16_17_aug,2025-08-16T12:39:42-03:00,2025-08-16T12:40:12-03:00,0.048068456351757,0.0023259834852069,0.0457541532814502,1217.244873046875,1626.38427734375,2281.86669921875,0.1333970129489898,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 12:39:57-03:00,,,,,0.0,False
video_000010_w0292,video_000010,free_range,room_1,room_1_16_17_aug,2025-08-16T12:39:52-03:00,2025-08-16T12:40:22-03:00,30.0,default_zone,4,0,0.3797267675399779,0.0949316918849944,0.043209678129085,0.009890407986111,False,activity_proxy_distribution,0.8906787687443899,0.2568122662954707,mapping_override,2025-08-16 12:39:52-03:00,2025-08-16 12:40:22-03:00,0.0355306747493518,0.0806476978190599,0.0671125908981475,,outside_event_window,,none,0.0,room_1,room_1_16_17_aug,2025-08-16T12:39:52-03:00,2,distributed_low_activity,1.0,0.2236318826083787,low,False,False,video_000010,room_1,room_1_16_17_aug,2025-08-16T12:39:52-03:00,2025-08-16T12:40:22-03:00,0.047193244099617,0.0022330160718411,0.047004397958517,1229.1607666015625,1624.125732421875,2302.033447265625,0.1327754408121109,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 12:40:07-03:00,,,,,0.0,False
video_000010_w0293,video_000010,free_range,room_1,room_1_16_17_aug,2025-08-16T12:40:02-03:00,2025-08-16T12:40:32-03:00,30.0,default_zone,4,0,0.2845585037555012,0.0711396259388753,0.0165552729887757,0.0037725539434523,False,activity_proxy_distribution,0.985993876177846,0.0878977312815662,mapping_override,2025-08-16 12:40:02-03:00,2025-08-16 12:40:32-03:00,0.1689145350139045,0.0604346458481218,0.0929786125978566,,outside_event_window,,none,0.0,room_1,room_1_16_17_aug,2025-08-16T12:40:02-03:00,2,distributed_low_activity,1.0,0.2236318826083653,low,False,False,video_000010,room_1,room_1_16_17_aug,2025-08-16T12:40:02-03:00,2025-08-16T12:40:32-03:00,0.0465043745934963,0.0021685750689357,0.0476635321974754,1210.1766357421875,1587.22412109375,2292.13330078125,0.1261164247989654,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 12:40:17-03:00,,,,,0.0,False
video_000010_w0294,video_000010,free_range,room_1,room_1_16_17_aug,2025-08-16T12:40:12-03:00,2025-08-16T12:40:42-03:00,30.0,default_zone,4,0,0.3305414098004499,0.0826353524501124,0.0244167655765981,0.0074399594907407,False,activity_proxy_distribution,0.9532805161683392,0.1637100674294052,mapping_override,2025-08-16 12:40:12-03:00,2025-08-16 12:40:42-03:00,0.075812336147839,0.0702010830268667,0.0718844589631584,,outside_event_window,,none,0.0,room_1,room_1_16_17_aug,2025-08-16T12:40:12-03:00,2,distributed_low_activity,1.0,0.2236318826083654,low,False,False,video_000010,room_1,room_1_16_17_aug,2025-08-16T12:40:12-03:00,2025-08-16T12:40:42-03:00,0.0463268272578716,0.0021514662075787,0.0478540249168872,1229.2677001953125,1606.231201171875,2315.13330078125,0.1303345263004303,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 12:40:27-03:00,,,,,0.0,False
