window_id,room_id,session_id,start_time,end_time,event_id,event_phase,minutes_from_event_start,event_start_time,event_end_time,model_name,model_type,state_id,state_probability_max,risk_score,risk_level
video_000010_w0254,room_1,room_1_16_17_aug,2025-08-16T12:33:32-03:00,2025-08-16T12:34:02-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702345611,high
video_000010_w0255,room_1,room_1_16_17_aug,2025-08-16T12:33:42-03:00,2025-08-16T12:34:12-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334744,high
video_000010_w0256,room_1,room_1_16_17_aug,2025-08-16T12:33:52-03:00,2025-08-16T12:34:22-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334728,high
video_000010_w0257,room_1,room_1_16_17_aug,2025-08-16T12:34:02-03:00,2025-08-16T12:34:32-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.737702070233542,high
video_000010_w0258,room_1,room_1_16_17_aug,2025-08-16T12:34:12-03:00,2025-08-16T12:34:42-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702342862,high
video_000010_w0259,room_1,room_1_16_17_aug,2025-08-16T12:34:22-03:00,2025-08-16T12:34:52-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702341965,high
video_000010_w0260,room_1,room_1_16_17_aug,2025-08-16T12:34:32-03:00,2025-08-16T12:35:02-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.73770207023446,high
video_000010_w0261,room_1,room_1_16_17_aug,2025-08-16T12:34:42-03:00,2025-08-16T12:35:12-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702342124,high
video_000010_w0262,room_1,room_1_16_17_aug,2025-08-16T12:34:52-03:00,2025-08-16T12:35:22-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.999999999992724,0.737702070231321,high
video_000010_w0263,room_1,room_1_16_17_aug,2025-08-16T12:35:02-03:00,2025-08-16T12:35:32-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702342909,high
video_000010_w0264,room_1,room_1_16_17_aug,2025-08-16T12:35:12-03:00,2025-08-16T12:35:42-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702347254,high
video_000010_w0265,room_1,room_1_16_17_aug,2025-08-16T12:35:22-03:00,2025-08-16T12:35:52-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702346632,high
video_000010_w0266,room_1,room_1_16_17_aug,2025-08-16T12:35:32-03:00,2025-08-16T12:36:02-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.999999999992724,0.7377020702307285,high
video_000010_w0267,room_1,room_1_16_17_aug,2025-08-16T12:35:42-03:00,2025-08-16T12:36:12-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.999999999992724,0.7377020702337302,high
video_000010_w0268,room_1,room_1_16_17_aug,2025-08-16T12:35:52-03:00,2025-08-16T12:36:22-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702355334,high
video_000010_w0269,room_1,room_1_16_17_aug,2025-08-16T12:36:02-03:00,2025-08-16T12:36:32-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.9999999999636202,0.7377020702340137,high
video_000010_w0270,room_1,room_1_16_17_aug,2025-08-16T12:36:12-03:00,2025-08-16T12:36:42-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.9999999999126885,0.737702070228425,high
video_000010_w0271,room_1,room_1_16_17_aug,2025-08-16T12:36:22-03:00,2025-08-16T12:36:52-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.9999999995707185,0.7377020702113425,high
video_000010_w0272,room_1,room_1_16_17_aug,2025-08-16T12:36:32-03:00,2025-08-16T12:37:02-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.9999999996070983,0.7377020702144149,high
video_000010_w0273,room_1,room_1_16_17_aug,2025-08-16T12:36:42-03:00,2025-08-16T12:37:12-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.9999999997235136,0.7377020702203377,high
video_000010_w0274,room_1,room_1_16_17_aug,2025-08-16T12:36:52-03:00,2025-08-16T12:37:22-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.9999999982974259,0.7377020701457843,high
video_000010_w0275,room_1,room_1_16_17_aug,2025-08-16T12:37:02-03:00,2025-08-16T12:37:32-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.9999999995561666,0.7377020702096679,high
video_000010_w0276,room_1,room_1_16_17_aug,2025-08-16T12:37:12-03:00,2025-08-16T12:37:42-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.9999999999781721,0.7377020702322175,high
video_000010_w0277,room_1,room_1_16_17_aug,2025-08-16T12:37:22-03:00,2025-08-16T12:37:52-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702341781,high
video_000010_w0278,room_1,room_1_16_17_aug,2025-08-16T12:37:32-03:00,2025-08-16T12:38:02-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.9999999999854481,0.7377020702305015,high
video_000010_w0279,room_1,room_1_16_17_aug,2025-08-16T12:37:42-03:00,2025-08-16T12:38:12-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.9999999997453415,0.7377020702196836,high
video_000010_w0280,room_1,room_1_16_17_aug,2025-08-16T12:37:52-03:00,2025-08-16T12:38:22-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.9999999998617568,0.7377020702283916,high
video_000010_w0281,room_1,room_1_16_17_aug,2025-08-16T12:38:02-03:00,2025-08-16T12:38:32-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.9999999999490683,0.7377020702328541,high
video_000010_w0282,room_1,room_1_16_17_aug,2025-08-16T12:38:12-03:00,2025-08-16T12:38:42-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.9999999995125108,0.7377020702091561,high
video_000010_w0283,room_1,room_1_16_17_aug,2025-08-16T12:38:22-03:00,2025-08-16T12:38:52-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.9999999997598934,0.7377020702207732,high
video_000010_w0284,room_1,room_1_16_17_aug,2025-08-16T12:38:32-03:00,2025-08-16T12:39:02-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.9999999998981366,0.7377020702289262,high
video_000010_w0285,room_1,room_1_16_17_aug,2025-08-16T12:38:42-03:00,2025-08-16T12:39:12-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.9999999994470272,0.7377020702036974,high
video_000010_w0286,room_1,room_1_16_17_aug,2025-08-16T12:38:52-03:00,2025-08-16T12:39:22-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.9999999997016857,0.7377020702206852,high
video_000010_w0287,room_1,room_1_16_17_aug,2025-08-16T12:39:02-03:00,2025-08-16T12:39:32-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.9999999998472049,0.7377020702241517,high
video_000010_w0288,room_1,room_1_16_17_aug,2025-08-16T12:39:12-03:00,2025-08-16T12:39:42-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.9999999998835847,0.7377020702257432,high
video_000010_w0289,room_1,room_1_16_17_aug,2025-08-16T12:39:22-03:00,2025-08-16T12:39:52-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.999999999476131,0.7377020702092058,high
video_000010_w0290,room_1,room_1_16_17_aug,2025-08-16T12:39:32-03:00,2025-08-16T12:40:02-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.9999999985448085,0.7377020701601363,high
video_000010_w0291,room_1,room_1_16_17_aug,2025-08-16T12:39:42-03:00,2025-08-16T12:40:12-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.9999999995343387,0.7377020702086472,high
video_000010_w0292,room_1,room_1_16_17_aug,2025-08-16T12:39:52-03:00,2025-08-16T12:40:22-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.9999999999417923,0.7377020702291781,high
video_000010_w0293,room_1,room_1_16_17_aug,2025-08-16T12:40:02-03:00,2025-08-16T12:40:32-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.9999999999417923,0.7377020702286831,high
video_000010_w0294,room_1,room_1_16_17_aug,2025-08-16T12:40:12-03:00,2025-08-16T12:40:42-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.9999999999563443,0.737702070233224,high
video_000010_w0295,room_1,room_1_16_17_aug,2025-08-16T12:40:22-03:00,2025-08-16T12:40:52-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.9999999999781721,0.7377020702337626,high
video_000010_w0296,room_1,room_1_16_17_aug,2025-08-16T12:40:32-03:00,2025-08-16T12:41:02-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.9999999999417923,0.7377020702288368,high
video_000010_w0297,room_1,room_1_16_17_aug,2025-08-16T12:40:42-03:00,2025-08-16T12:41:12-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.9999999999636202,0.7377020702294206,high
video_000010_w0298,room_1,room_1_16_17_aug,2025-08-16T12:40:52-03:00,2025-08-16T12:41:22-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.9999999999490683,0.7377020702305991,high
video_000010_w0299,room_1,room_1_16_17_aug,2025-08-16T12:41:02-03:00,2025-08-16T12:41:32-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.9999999997235136,0.7377020702177676,high
video_000011_w0001,room_1,room_1_16_17_aug,2025-08-16T12:41:33-03:00,2025-08-16T12:42:03-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.9999999999345164,0.737702070229033,high
video_000011_w0002,room_1,room_1_16_17_aug,2025-08-16T12:41:43-03:00,2025-08-16T12:42:13-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.999999999992724,0.7377020702344775,high
video_000011_w0003,room_1,room_1_16_17_aug,2025-08-16T12:41:53-03:00,2025-08-16T12:42:23-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.999999999992724,0.7377020702314636,high
video_000011_w0004,room_1,room_1_16_17_aug,2025-08-16T12:42:03-03:00,2025-08-16T12:42:33-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.9999999999854481,0.7377020702331408,high
video_000011_w0005,room_1,room_1_16_17_aug,2025-08-16T12:42:13-03:00,2025-08-16T12:42:43-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.9999999999781721,0.7377020702313651,high
video_000011_w0006,room_1,room_1_16_17_aug,2025-08-16T12:42:23-03:00,2025-08-16T12:42:53-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.9999999999708962,0.7377020702336655,high
video_000011_w0007,room_1,room_1_16_17_aug,2025-08-16T12:42:33-03:00,2025-08-16T12:43:03-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.9999999999781721,0.7377020702320422,high
video_000011_w0008,room_1,room_1_16_17_aug,2025-08-16T12:42:43-03:00,2025-08-16T12:43:13-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.9999999999781721,0.737702070233666,high
video_000011_w0009,room_1,room_1_16_17_aug,2025-08-16T12:42:53-03:00,2025-08-16T12:43:23-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.9999999999490683,0.7377020702328018,high
video_000011_w0010,room_1,room_1_16_17_aug,2025-08-16T12:43:03-03:00,2025-08-16T12:43:33-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.9999999999636202,0.737702070233139,high
video_000011_w0011,room_1,room_1_16_17_aug,2025-08-16T12:43:13-03:00,2025-08-16T12:43:43-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.9999999999854481,0.7377020702348595,high
video_000011_w0012,room_1,room_1_16_17_aug,2025-08-16T12:43:23-03:00,2025-08-16T12:43:53-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702337801,high
video_000011_w0013,room_1,room_1_16_17_aug,2025-08-16T12:43:33-03:00,2025-08-16T12:44:03-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702345511,high
video_000011_w0014,room_1,room_1_16_17_aug,2025-08-16T12:43:43-03:00,2025-08-16T12:44:13-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.999999999992724,0.73770207023217,high
video_000011_w0015,room_1,room_1_16_17_aug,2025-08-16T12:43:53-03:00,2025-08-16T12:44:23-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.999999999992724,0.7377020702316173,high
video_000011_w0016,room_1,room_1_16_17_aug,2025-08-16T12:44:03-03:00,2025-08-16T12:44:33-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.999999999992724,0.7377020702346069,high
video_000011_w0017,room_1,room_1_16_17_aug,2025-08-16T12:44:13-03:00,2025-08-16T12:44:43-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.9999999999708962,0.7377020702329266,high
video_000011_w0018,room_1,room_1_16_17_aug,2025-08-16T12:44:23-03:00,2025-08-16T12:44:53-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.9999999999636202,0.7377020702331236,high
video_000011_w0019,room_1,room_1_16_17_aug,2025-08-16T12:44:33-03:00,2025-08-16T12:45:03-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.999999999992724,0.7377020702340025,high
video_000011_w0020,room_1,room_1_16_17_aug,2025-08-16T12:44:43-03:00,2025-08-16T12:45:13-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.9999999999781721,0.7377020702304644,high
video_000011_w0021,room_1,room_1_16_17_aug,2025-08-16T12:44:53-03:00,2025-08-16T12:45:23-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.999999999992724,0.737702070233289,high
video_000011_w0022,room_1,room_1_16_17_aug,2025-08-16T12:45:03-03:00,2025-08-16T12:45:33-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.737702070235382,high
video_000011_w0023,room_1,room_1_16_17_aug,2025-08-16T12:45:13-03:00,2025-08-16T12:45:43-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334933,high
video_000011_w0024,room_1,room_1_16_17_aug,2025-08-16T12:45:23-03:00,2025-08-16T12:45:53-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334687,high
video_000011_w0025,room_1,room_1_16_17_aug,2025-08-16T12:45:33-03:00,2025-08-16T12:46:03-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334682,high
video_000011_w0026,room_1,room_1_16_17_aug,2025-08-16T12:45:43-03:00,2025-08-16T12:46:13-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334687,high
video_000011_w0027,room_1,room_1_16_17_aug,2025-08-16T12:45:53-03:00,2025-08-16T12:46:23-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334685,high
video_000011_w0028,room_1,room_1_16_17_aug,2025-08-16T12:46:03-03:00,2025-08-16T12:46:33-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334685,high
video_000011_w0029,room_1,room_1_16_17_aug,2025-08-16T12:46:13-03:00,2025-08-16T12:46:43-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334683,high
video_000011_w0030,room_1,room_1_16_17_aug,2025-08-16T12:46:23-03:00,2025-08-16T12:46:53-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334838,high
video_000011_w0031,room_1,room_1_16_17_aug,2025-08-16T12:46:33-03:00,2025-08-16T12:47:03-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702337362,high
video_000011_w0032,room_1,room_1_16_17_aug,2025-08-16T12:46:43-03:00,2025-08-16T12:47:13-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702354488,high
video_000011_w0033,room_1,room_1_16_17_aug,2025-08-16T12:46:53-03:00,2025-08-16T12:47:23-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,0.999999999992724,0.7377020702308441,high
video_000011_w0034,room_1,room_1_16_17_aug,2025-08-16T12:47:03-03:00,2025-08-16T12:47:33-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702344762,high
video_000011_w0035,room_1,room_1_16_17_aug,2025-08-16T12:47:13-03:00,2025-08-16T12:47:43-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702343459,high
video_000011_w0036,room_1,room_1_16_17_aug,2025-08-16T12:47:23-03:00,2025-08-16T12:47:53-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702336893,high
video_000011_w0037,room_1,room_1_16_17_aug,2025-08-16T12:47:33-03:00,2025-08-16T12:48:03-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334881,high
video_000011_w0038,room_1,room_1_16_17_aug,2025-08-16T12:47:43-03:00,2025-08-16T12:48:13-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334742,high
video_000011_w0039,room_1,room_1_16_17_aug,2025-08-16T12:47:53-03:00,2025-08-16T12:48:23-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702335231,high
video_000011_w0040,room_1,room_1_16_17_aug,2025-08-16T12:48:03-03:00,2025-08-16T12:48:33-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702335989,high
video_000011_w0041,room_1,room_1_16_17_aug,2025-08-16T12:48:13-03:00,2025-08-16T12:48:43-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702341773,high
video_000011_w0042,room_1,room_1_16_17_aug,2025-08-16T12:48:23-03:00,2025-08-16T12:48:53-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334681,high
video_000011_w0043,room_1,room_1_16_17_aug,2025-08-16T12:48:33-03:00,2025-08-16T12:49:03-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334681,high
video_000011_w0044,room_1,room_1_16_17_aug,2025-08-16T12:48:43-03:00,2025-08-16T12:49:13-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334681,high
video_000011_w0045,room_1,room_1_16_17_aug,2025-08-16T12:48:53-03:00,2025-08-16T12:49:23-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334681,high
video_000011_w0046,room_1,room_1_16_17_aug,2025-08-16T12:49:03-03:00,2025-08-16T12:49:33-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334681,high
video_000011_w0047,room_1,room_1_16_17_aug,2025-08-16T12:49:13-03:00,2025-08-16T12:49:43-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334682,high
video_000011_w0048,room_1,room_1_16_17_aug,2025-08-16T12:49:23-03:00,2025-08-16T12:49:53-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334682,high
video_000011_w0049,room_1,room_1_16_17_aug,2025-08-16T12:49:33-03:00,2025-08-16T12:50:03-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334681,high
video_000011_w0050,room_1,room_1_16_17_aug,2025-08-16T12:49:43-03:00,2025-08-16T12:50:13-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334681,high
video_000011_w0051,room_1,room_1_16_17_aug,2025-08-16T12:49:53-03:00,2025-08-16T12:50:23-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334681,high
video_000011_w0052,room_1,room_1_16_17_aug,2025-08-16T12:50:03-03:00,2025-08-16T12:50:33-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334681,high
video_000011_w0053,room_1,room_1_16_17_aug,2025-08-16T12:50:13-03:00,2025-08-16T12:50:43-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334681,high
video_000011_w0054,room_1,room_1_16_17_aug,2025-08-16T12:50:23-03:00,2025-08-16T12:50:53-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334681,high
video_000011_w0055,room_1,room_1_16_17_aug,2025-08-16T12:50:33-03:00,2025-08-16T12:51:03-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334681,high
video_000011_w0056,room_1,room_1_16_17_aug,2025-08-16T12:50:43-03:00,2025-08-16T12:51:13-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334681,high
video_000011_w0057,room_1,room_1_16_17_aug,2025-08-16T12:50:53-03:00,2025-08-16T12:51:23-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334681,high
video_000011_w0058,room_1,room_1_16_17_aug,2025-08-16T12:51:03-03:00,2025-08-16T12:51:33-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334681,high
video_000011_w0059,room_1,room_1_16_17_aug,2025-08-16T12:51:13-03:00,2025-08-16T12:51:43-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334681,high
video_000011_w0060,room_1,room_1_16_17_aug,2025-08-16T12:51:23-03:00,2025-08-16T12:51:53-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334681,high
video_000011_w0061,room_1,room_1_16_17_aug,2025-08-16T12:51:33-03:00,2025-08-16T12:52:03-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334681,high
video_000011_w0062,room_1,room_1_16_17_aug,2025-08-16T12:51:43-03:00,2025-08-16T12:52:13-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334681,high
video_000011_w0063,room_1,room_1_16_17_aug,2025-08-16T12:51:53-03:00,2025-08-16T12:52:23-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334681,high
video_000011_w0064,room_1,room_1_16_17_aug,2025-08-16T12:52:03-03:00,2025-08-16T12:52:33-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334681,high
video_000011_w0065,room_1,room_1_16_17_aug,2025-08-16T12:52:13-03:00,2025-08-16T12:52:43-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334681,high
video_000011_w0066,room_1,room_1_16_17_aug,2025-08-16T12:52:23-03:00,2025-08-16T12:52:53-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334681,high
video_000011_w0067,room_1,room_1_16_17_aug,2025-08-16T12:52:33-03:00,2025-08-16T12:53:03-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334681,high
video_000011_w0068,room_1,room_1_16_17_aug,2025-08-16T12:52:43-03:00,2025-08-16T12:53:13-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334681,high
video_000011_w0069,room_1,room_1_16_17_aug,2025-08-16T12:52:53-03:00,2025-08-16T12:53:23-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334681,high
video_000011_w0070,room_1,room_1_16_17_aug,2025-08-16T12:53:03-03:00,2025-08-16T12:53:33-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334681,high
video_000011_w0071,room_1,room_1_16_17_aug,2025-08-16T12:53:13-03:00,2025-08-16T12:53:43-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334682,high
video_000011_w0072,room_1,room_1_16_17_aug,2025-08-16T12:53:23-03:00,2025-08-16T12:53:53-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334681,high
video_000011_w0073,room_1,room_1_16_17_aug,2025-08-16T12:53:33-03:00,2025-08-16T12:54:03-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334681,high
video_000011_w0074,room_1,room_1_16_17_aug,2025-08-16T12:53:43-03:00,2025-08-16T12:54:13-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334681,high
video_000011_w0075,room_1,room_1_16_17_aug,2025-08-16T12:53:53-03:00,2025-08-16T12:54:23-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334681,high
video_000011_w0076,room_1,room_1_16_17_aug,2025-08-16T12:54:03-03:00,2025-08-16T12:54:33-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334681,high
video_000011_w0077,room_1,room_1_16_17_aug,2025-08-16T12:54:13-03:00,2025-08-16T12:54:43-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334681,high
video_000011_w0078,room_1,room_1_16_17_aug,2025-08-16T12:54:23-03:00,2025-08-16T12:54:53-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334681,high
video_000011_w0079,room_1,room_1_16_17_aug,2025-08-16T12:54:33-03:00,2025-08-16T12:55:03-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334681,high
video_000011_w0080,room_1,room_1_16_17_aug,2025-08-16T12:54:43-03:00,2025-08-16T12:55:13-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334681,high
video_000011_w0081,room_1,room_1_16_17_aug,2025-08-16T12:54:53-03:00,2025-08-16T12:55:23-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334681,high
video_000011_w0082,room_1,room_1_16_17_aug,2025-08-16T12:55:03-03:00,2025-08-16T12:55:33-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334681,high
video_000011_w0083,room_1,room_1_16_17_aug,2025-08-16T12:55:13-03:00,2025-08-16T12:55:43-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334681,high
video_000011_w0084,room_1,room_1_16_17_aug,2025-08-16T12:55:23-03:00,2025-08-16T12:55:53-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334681,high
video_000011_w0085,room_1,room_1_16_17_aug,2025-08-16T12:55:33-03:00,2025-08-16T12:56:03-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334681,high
video_000011_w0086,room_1,room_1_16_17_aug,2025-08-16T12:55:43-03:00,2025-08-16T12:56:13-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334681,high
video_000011_w0087,room_1,room_1_16_17_aug,2025-08-16T12:55:53-03:00,2025-08-16T12:56:23-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334681,high
video_000011_w0088,room_1,room_1_16_17_aug,2025-08-16T12:56:03-03:00,2025-08-16T12:56:33-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,2,1.0,0.7377020702334681,high
